"Teryt";"Province";"Commune code";"Commune";"Commune type";"Precinct No.";"Address";"Precinct type";"Location accessible for the handicapped";"Boundaries"
"300000";"wielkopolskie";"306101";"Kalisz";"urban commune";"1";"I Liceum Ogólnokształcące im. A. Asnyka, ul. Grodzka 1";"General";"Yes";"ulice: Biskupia, Adama Chodyńskiego, Garbarska, Główny Rynek, Grodzka, Kanonicka, Alfonsa Parczewskiego, Piskorzewska, Przeskok, Szklarska, Zamkowa, Złota od nr 1-15 nieparzyste i 2-8 parzyste"
"300000";"wielkopolskie";"306101";"Kalisz";"urban commune";"2";"Centrum Kultury i Sztuki, ul. Łazienna 6";"General";"No";"ulice: Browarna, Kadecka, Plac Świętego Józefa, Plac Jana Pawła II, Plac Jana Kilińskiego, Kolegialna, Łazienna, Mariańska, Niecała, Piekarska, Rzeźnicza."
"300000";"wielkopolskie";"306101";"Kalisz";"urban commune";"3";"Szkoła Języków Obcych EMPiK, ul. Aleja Wolności 6";"General";"No";"ulice: Aleja Wolności, Franciszkańska, Jasna, Kazimierzowska, Mostowa, Gabriela Narutowicza, Park Miejski, Plac Wojciecha Bogusławskiego, Przechodnia, Sukiennicza, Świętego Stanisława, Śródmiejska od nr 1-25 nieparzyste i 2-16 parzyste, Targowa."
"300000";"wielkopolskie";"306101";"Kalisz";"urban commune";"4";"Gimnazjum Nr 3, ul. Teatralna 3";"General";"No";"ulice: Bankowa, Częstochowska od nr 1-19 nieparzyste i 2-6 parzyste, Kredytowa, Kazimierza Pułaskiego od nr 15-51 nieparzyste i 14-60 parzyste, Teatralna, Wał Staromiejski, Wspólna."
"300000";"wielkopolskie";"306101";"Kalisz";"urban commune";"5";"Zespół Szkół Ponadgimnazjalnych Nr 1 III Liceum Ogólnokształcące im. M. Kopernika, ul. Tadeusza Kościuszki 10";"General";"No";"ulice: Gołębia, Harcerska nieparzyste, Wojciecha Jabłkowskiego, Mikołaja Kopernika, Tadeusza Kościuszki od nr 15-23 nieparzyste i 14-24 parzyste, Podgórze, Szkolna, Wronia."
"300000";"wielkopolskie";"306101";"Kalisz";"urban commune";"6";"Gimnazjum Nr 2, ul.Ciasna 16";"General";"No";"ulice: Babina od nr 12-21 parzyste i nieparzyste, Ciasna, Fryderyka Chopina, Wodna nr1, 2, 3, 4, Złota od nr 17-23 nieparzyste i 10-12 parzyste."
"300000";"wielkopolskie";"306101";"Kalisz";"urban commune";"7";"Szkoła Podstawowa Nr 1, ul. 3 Maja 16";"General";"No";"ulice: Babina od nr 1-11 parzyste i nieparzyste, 3 Maja, Nowy Rynek."
"300000";"wielkopolskie";"306101";"Kalisz";"urban commune";"8";"Publiczne Przedszkole Nr 3, ul. Warszawska 8";"General";"No";"ulice: Aleja Walecznych, Ceramiczna, Chmielna, Cicha, Ciepła, Dobra, Garncarska, Gliniana, Gronowa, Kasztelańska, Kokanińska, Łódzka od nr 1-17 nieparzyste i 4-16 parzyste, Piwna, Prosta, Stawiszyńska od nr 1-43 nieparzyste i 2-30a parzyste, Toruńska od nr 1-5 nieparzyste i 2-10 parzyste, Wał Jagielloński od nr 1-10 parzyste i nieparzyste, Warszawska od nr 1-31 nieparzyste i 2-16 parzyste, Więzienna, Winiarska od nr 1-13 nieparzyste i 2-26 parzyste."
"300000";"wielkopolskie";"306101";"Kalisz";"urban commune";"9";"Szkoła Podstawowa Nr 9, ul. Żwirki i Wigury 13";"General";"No";"ulice: Cezarego Biernackiego, Braci Niemojowskich, Stefana Dybowskiego, Hoża, Ludwika Idzikowskiego, Franciszka Kopernickiego, Henryka Melcera, Miła, Juliana Miłkowskiego, Stanisława Moniuszki, Owsiana, Ludwika Perzyny, Piesza, Bolesława Prusa, Przesmyk, Pszenna, Józefa Raciborskiego, Józefa Radoszewskiego, Józefa Radwana, Rolna, Różana, Bolesława Skarżyńskiego, Spokojna, Józefa Szaniawskiego, Ślepa, Gen. Edmunda Taczanowskiego, Tyniecka, Winiarska od nr 15-29 nieparzyste i 28-36 parzyste, Wrzosowa, Wyjazdowa, Jana Zemełki, Zbożowa, Żwirki i Wigury, Żytnia."
"300000";"wielkopolskie";"306101";"Kalisz";"urban commune";"10";"Fundacja Kaliski Inkubator Przedsiębiorczości, ul. Częstochowska 25";"General";"Yes";"ulice: Bolesława Chrobrego, Bolesława Krzywoustego, Bolesława Pobożnego od nr 1-61 nieparzyste i 2-44 parzyste, Czarna Droga, Częstochowska od nr 35-65 nieparzyste i 30-60 parzyste, Henryka Brodatego, Kazimierza Wielkiego, Augustyna Kordeckiego, Mieczysława Starego, Mieszka I, Stare Miasto, Stefana Batorego, Szlak Bursztynowy (od ul. Częstochowskiej do Mostu św. Wojciecha), Wał Piastowski od nr 1-9 nieparzyste i 2-10 parzyste, Władysława Jagiełły, Władysława Łokietka."
