"Teryt";"Province";"Commune code";"Commune";"Commune type";"Precinct No.";"Address";"Precinct type";"Location accessible for the handicapped";"Boundaries"
"200000";"podlaskie";"206101";"Białystok";"urban commune";"45";"Zespół Szkół Ogolnokształcących Nr 10 ul. Sokólska 1";"General";"No";"Białostoczek od nr 21 do końca numery nieparzyste i od nr 22 do końca numery parzyste. Buska, Brzeska, Olsztyńska, Sitarska numery: 52, 64, 68."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"46";"Zespół Szkół Ogólnokształcących Nr 10 ul. Sokólska 1";"General";"No";"Grodzieńska, Kowieńska, Lidzka, Łańcucka, Racławicka, Skidelska, Sokólska, Świsłocka Wileńska, Wołkowyska, Zagumienna."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"47";"Zespół Szkół Elektrycznych ul. Al. Tysiąclecia PP 14";"General";"No";"Al. Tysiąclecia Państwa Polskiego od nr 1-69 numery nieparzyste i od nr 4C-82 numery parzyste, I Armii Wojska Polskiego, Gen. Wł. Andersa od nr 36-64B numery parzyste, Kombatantów, Płocka, Przytorowa."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"48";"Publiczne Gimnazjum Nr 12 ul. Pietrasze 29";"General";"No";"Gen. Wł. Andersa od nr 2-34 numery parzyste, Batorego, Błękitna, Chodkiewicza, Duracza, Gaskiewicza, Gedymina, Jagiełły, Karpowicza, Kościńskiego, Krasickiego, Królowej Bony, Królowej Jadwigi, Króla Zygmunta Augusta, Księcia Kiejstuta, Księcia Witolda, Łanowa, Wł. Łokietka, Partyzantów, Pietrasze, Kol. Pietrasze, Sawickiej, Srebrna, Wallenroda, Wł. Warneńczyka, Wasilkowska od nr 55 do końca numery nieparzyste, Wysockiego, Żółkiewskiego, Zygmunta Starego."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"49";"Publiczne Gimnazjum nr 12 ul. Pietrasze 29";"General";"No";"Aliny, Armii Ludowej, Balladyny, Cicha, Domeyki, Goszczyńskiego, Grota Roweckiego, Hubala, S. Halki, Jęczmienna, Kasprzaka, Kirkora, Kłosowa, Kordiana, Krzyżowa, Lelewela, Łącznikowa, Radosna, Skarżyńskiego, Staffa, Św. Maksymiliana Marii Kolbe, A. Węgierki, Wybickiego, Zapolskiej, Zgoda, Ziółkowskiego."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"50";"Prywatna Szkoła Podstawowa Nr 1 ul. Boruty 18";"General";"Yes";"Agatki, Baśniowa, Boruty, Bursztynowa, Cypiska, Dożynkowa, Dyngusowa, Familijna, Gościnna, Gwiazdkowa, Hanki, Jacka, Janosika, Jaroszówka, Jutrzenki, Kameralna, Kolonia Jaroszówka, Kopciuszka, Koralowa, Krasnoludków, Lazurowa, Modra, Obłoków, Ondraszka, Plastusia, Przytulna, Rumcajsa, Róży Wiatrów, Skalna, Skrzatów, Szczęśliwa, Szmaragdowa, Uśmiechu, Wiankowa, Wiklinowa, Wymarzona."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"51";"Prywatna Szkoła Podstawowa Nr 1 ul. Boruty 18";"General";"Yes";"Bagnówka Kolonia, Berezyńska, Biebrzańska, Bystrzycka, Czarnej Hańczy, Dźwińska, Nadburzańska, Niemeńska, Notecka, Odrzańska, Prypecka, Wilejki, Wiślana."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"52";"Prywatna Szkoła Podstawowa Nr 1 ul. Boruty 18";"General";"No";"Bagienna, Czerwonego Kapturka, Diamentowa, Raginisa od nr 1 do końca numery nieparzyste i od nr 8/1 do końca parzyste, Rycerska, Stepowa, Trawiasta, Ustronna, Ziołowa, Żyzna."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"53";"Szkoła Podstawowa Nr 51 ul. Kluka 11A";"General";"Yes";"Antoniewicza, Banachiewicza, Białkowskiego, Brodowicza, Cmentarna, Chełmońskiego numery nieparzyste, Chętnika, Franciszka Malinowskiego, Glogera, Gogola, Gorbatowa, Gorkiego, Honorowych Krwiodawców, Jaspisowa, Karnego, Kluka, Kosińskiego, Kościałkowskiego, Leca, Leńskiego, Malachitowa, Mościckiego, Nowakowskiego, Oczki, Paska, Pola, 42 Pułku Piechoty, Rubinowicza, P. Skargi, Struga, Topazowa, Wańkowicza, Wyki, Zana, Zoli, Żeleńskiego, Żmichowskiej."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"54";"Szkoła Podstawowa Nr 19 ul. Mieszka I 18";"General";"No";"Brzostowskiego, Ciołkowskiego od nr 177 do końca numery nieparzyste i od nr 94 do końca numery parzyste, Dolistowska, Drzymały, Komunalna, 27 Lipca od nr 60 do końca numery parzyste i od nr 91 do końca numery nieparzyste, Ofiar Majdanka, Pieczurki, Poniatowskiego, Prądzyńskiego, Rolna, Sucharskiego, Ściegiennego, Świętego Józefa, Warzywna, Włościańska, Ziemska."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"55";"""MPO"" Spółka z o.o. ul. 27 Lipca 62";"General";"No";"Baczyńskiego, Bagnowska, Bogusławskiego, J. Brzechwy, Chabrowa, Dunikowskiego, Fredry, Harnasiów, T. Kantora, Karłowicza, Korczaka, 27 Lipca od nr 16-58 numery parzyste, Makowa, Makuszyńskiego, Matejki, Niemcewicza, Norwida, Nowowiejskiego, Obrońców Westerplatte, Ogińskiego, Puszkina, Robotnicza, Synów Pułku, Tarasowa, Wieniawskiego, Wyspiańskiego, Zacisze, Żwirowa."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"56";"Zespół Szkół Nr 3 Szkoła Podstawowa Nr 8 ul. Jesienna 8";"General";"No";"Bacewicz, Chłopska, Gradowa, Jesienna, Jaracza, Kątowa, Krańcowa, 27 Lipca od nr 1-89 numery nieparzyste, Ludowa, Odległa, Raginisa od nr 2-8 numery parzyste, Sandomierska, Sadowa, Sąsiedzka, Siewna, Środkowa, Tarnowska, Wschodnia, Zawadzka, Żniwna, Żołnierska."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"57";"Zespół Szkół Nr 3 Szkoła Podstawowa nr 8 ul. Jesienna 8";"General";"No";"Ciasna, Chełmońskiego numery parzyste, Kapralska, Młoda, Moniuszki, Pionierska, Pusta, Saperska, Sekcyjna, Szymanowskiego, Ks. A. Syczewskiego, Wasilkowska od nr 26 do końca numery parzyste."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"58";"Żłobek Miejski Nr 3 ul. Wasilkowska 4";"General";"Yes";"Gen. Wł. Andersa od nr 1-5D numery nieparzyste, Fabryczna od nr 52 do końca numery parzyste i od nr 83 do końca numery nieparzyste, Siedleckiego, Wasilkowska od nr 1-53 B numery nieparzyste i od nr 2-24 numery parzyste, Wąska od nr 31 do końca numery nieparzyste i od nr 26 do końca numery parzyste, Węglowa."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"59";"Przedszkole Samorządowe Nr 45 ul. 27 Lipca 8";"General";"No";"27 Lipca od nr 2-14 numery parzyste, Pułkowa, Traugutta."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"60";"Zespół Szkół Nr 5 Szkoła Podstawowa Nr 5 ul. Kamienna 15";"General";"No";"Daleka numery nieparzyste, Dobra, Kamienna, Orla, Przygodna, Sina, Słomiana, Słonimska od nr 1-49 numery nieparzyste, Sowia, Szczygla, Towarowa nr 2-2A, Wróbla."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"61";"Zespół Szkół Nr 5 Szkoła Podstawowa Nr 5 ul. Kamienna 15";"General";"No";"Kraszewskiego."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"62";"Zespół Szkół Technicznych i Ogólnokształcących ul. Sienkiewicza 57";"General";"No";"Łąkowa, Ryska, Sienkiewicza od nr 26B do końca numery parzyste, Sobieskiego, Złota."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"63";"VI Liceum Ogólnokształcące im. Zygmunta Augusta ul. Warszawska 8";"General";"No";"Dzika, Ogrodowa od nr 11 do końca numery nieparzyste i od nr 10 do końca numery parzyste, Pałacowa numery parzyste, Próżna, Sporna, Starobojarska, Warszawska od nr 1-21 numery nieparzyste i od nr 2-22 numery parzyste."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"64";"Zespół Szkół Zawodowych Nr 2 ul. Świętojańska 1";"General";"No";"Branickiego od nr 1-17 numery nieparzyste, Elektryczna od nr 1-9 numery nieparzyste i od nr 2-8 numery parzyste, Pałacowa numery nieparzyste, Świętojańska od nr 2-10 numery parzyste, Warszawska od nr 23-65A numery nieparzyste i od nr 28-52/1 numery parzyste."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"65";"III Liceum Ogólnokształcące im. K.K. Baczyńskiego ul. Pałacowa 2/1";"General";"No";"Chopina, Gliniana, Koszykowa, Modlińska, Piasta od nr 1-21 numery nieparzyste i od 2-32 numery parzyste, Poprzeczna, Skorupska numery nieparzyste, Słonimska od nr 2-48 numery parzyste, Staszica, Stary Rynek, Wiktorii od nr 1-19A numery nieparzyste i od nr 2-14 numery parzyste, Wylotna."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"66";"Dom Kultury ""Zachęta"" ul. Piastowska 11A";"General";"No";"Piastowska od nr 11 do końca numery nieparzyste."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"67";"Publiczne Gimnazjum Nr 13 ul. Piastowska 3d";"General";"No";"Chrobrego numery nieparzyste"
"200000";"podlaskie";"206101";"Białystok";"urban commune";"68";"Szkoła Podstawowa Nr 19 ul. Mieszka I 18";"General";"No";"Grzybowa, Mieszka I numery nieparzyste, Wiktorii od nr 16 do końca numery parzyste i od nr 21 do końca numery nieparzyste."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"69";"Szkoła Podstawowa Nr 19 ul. Mieszka I 18";"General";"No";"Towarowa od nr 10 do końca numery parzyste i numery 17 i 17A."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"70";"Klub ""Zenit"" ul. Mieszka I 16";"General";"No";"Mieszka I numery parzyste"
"200000";"podlaskie";"206101";"Białystok";"urban commune";"71";"Publiczne Gimnazjum Nr 3 ul. Spacerowa 4";"General";"Yes";"Czarnieckiego, Daleka numery parzyste, Piasta od nr 34 do końca numery parzyste i od nr 23 do końca numery nieparzyste, Skorupska numery parzyste, Słonimska od nr 50 do końca numery parzyste i od nr 49/1 do końca numery nieparzyste, Spacerowa."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"72";"Publiczne Gimnazjum Nr 3 ul. Spacerowa 4";"General";"Yes";"Towarowa od nr 4-8A numery parzyste"
"200000";"podlaskie";"206101";"Białystok";"urban commune";"73";"Internat VIII Liceum Ogólnokształcące im. K.Wielkiego ul. Piastowska 5";"General";"No";"Św. Wojciecha"
"200000";"podlaskie";"206101";"Białystok";"urban commune";"74";"Internat Zespołu Szkół Zawodowych Nr 2 ul. Warszawska 62";"General";"No";"Warszawska od nr 67 do końca numery nieparzyste"
"200000";"podlaskie";"206101";"Białystok";"urban commune";"75";"VIII Liceum Ogólnokształcące im. K. Wielkiego ul. Piastowska 5";"General";"No";"Piastowska od nr 1-9 numery nieparzyste."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"76";"Młodzieżowy Dom Kultury ul. Warszawska 79A";"General";"Yes";"Chrobrego numery parzyste."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"77";"Szkoła Podstawowa Nr 28 ul. Warmińska 55";"General";"Yes";"Ks. Stanisława Andrukiewicza, Sybiraków, Warmińska, Wielkopolska, Wołyńska, Zaściańska, Zaułek Łęczycki, Zaułek Kłodzki, Zaułek Olsztyński, Zaułek Podhalański, Zbożowa."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"78";"Szkoła Podstawowa Nr 28 ul. Warmińska 55";"General";"Yes";"Baranowicka od nr 1-57 numery nieparzyste i od nr 2-54 numery parzyste, Ciołkowskiego od nr 65-175B numery nieparzyste, Gospodarska, Kujawska, Lubuska, Łużycka, Małopolska, Nowowarszawska, Opolska, Pomorska, Rzeszowska, Wakacyjna, Zaułek Podlaski."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"79";"Zespół Szkół Nr 1 ul. Leśna 30";"General";"No";"Baranowicka od nr 56 - 100 numery parzyste i od nr 59 - 117 numery nieparzyste, Ciesielska, Dojlidy Fabryczne, Dojnowska, Juranda, Kmicica, Liściasta, Mokra, Naftowa, Obrębowa, Serwitutowa, Stawowa, Zagłoby, Źródlana."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"80";"Zespół Szkół Nr 1 ul. Leśna 30";"General";"No";"Baranowicka od nr 102 do końca numery parzyste i od nr 119 do końca numery nieparzyste, Leśna, Plażowa, Sowlańska."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"81";"Zespół Szkół Nr 1 ul. Leśna 30";"General";"No";"Cała, Ceramiczna, Ciołkowskiego od nr 6 - 92C numery parzyste, Górnicza, Gródecka, Hutnicza, Iglasta, Kajki, Kąpielowa, Kolonijna, Korzeniowskiego, Nowatorska, Piaskowa, Pionowa, Podłużna, Pozioma, Przejściowa, Puchatka, Sobolewska, Śmiała, Turystyczna, Wczasowa, Zdrowa, Zuchów."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"82";"XI Liceum Ogólnokształcące ul. Grottgera 9";"General";"Yes";"Białowieska, Bracka, Cienista, Ciołkowskiego od nr 1 - 11/5 numery nieparzyste i od nr 2 - 2/13 numery parzyste, Grottgera, Hoża, Jagodowa, Księżycowa, Kwiatowa, 11 Listopada, Letniska, Mickiewicza od nr 45 do końca numery nieparzyste i od nr 52 do końca numery parzyste, Modrzewiowa, Podleśna od nr 30 do końca numery parzyste, Prusa, Przemysłowa, Romantyczna, Saska, Świerkowa numery nieparzyste, Świętego Pio, Urocza, Wołodyjowskiego numery nieparzyste, Zaułek Bracki, Zwierzyniecka od nr 25A do końca numery nieparzyste i od nr 50 do końca numery parzyste, Żwirki i Wigury."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"83";"Zespół Szkół Nr 2 ul. Gdańska 23/1";"General";"No";"Bednarska, Brańska, Ciołkowskiego od nr 13-63 numery nieparzyste, Dojlidzka, Drewniana, Folwarczna, Gdańska, Gliwicka, Jagiellońska, Kołodziejska, Lwowska, Ładna, Łódzka, Cz. Miłosza, Murarska, Pod Krzywą, Szczecińska, Śląska, Zaułek Zakopiański."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"84";"Zespół Szkół Zawodowych Nr 2 ul. Świętojańska 1";"General";"No";"Świętojańska numery nieparzyste, Warszawska od nr 54 do końca numery parzyste."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"85";"Zespół Szkół Ogólnokształcących Mistrzostwa Sportowego ul. Konopnickiej 3";"General";"No";"Augustowska, Branickiego od nr 19 do końca numery nieparzyste, Konopnickiej."
"200000";"podlaskie";"206101";"Białystok";"urban commune";"86";"Spółdzielnia Mieszkaniowa im. A. Mickiewicza ul. Świętojańska 13/1";"General";"No";"Orzeszkowej."
