"Teryt";"Province";"Commune code";"Commune";"Commune type";"Precinct No.";"Address";"Precinct type";"Location accessible for the handicapped";"Boundaries"
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"11";"Zespół Szkół Ogólnokształcących nr 5, ul. Wspólna nr 17";"General";"Yes";"ULICE: Henryka Sienkiewicza od nr 29 do nr 81 (nieparzyste), Ignacego Paderewskiego od nr 3/5 do nr 33 (nieparzyste) i od nr 4 do nr 26/28 (parzyste), Plac Artystów, Plac Niepodległości, Planty numer 24, Równa, Skwer im. Jana Bularskiego, Solna, Stanisława Staszica, Wspólna, Zamkowa, Złota, Żelazna od nr 29 do nr 53 (nieparzyste), Żytnia od nr 4 do nr 26 (parzyste)."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"12";"Środowiskowy Dom Samopomocy dla Osób Niepełnosprawnych Intelektualnie, ul. Okrzei nr 8";"General";"Yes";"ULICE: Cicha, Czarnowska (numery nieparzyste), Duża od nr 2 do nr 8 (parzyste), Henryka Sienkiewicza od nr 28 do nr 78A (parzyste), Ignacego Paderewskiego od nr 32 do nr 48 (parzyste) i od nr 37/39A do nr 55 (nieparzyste), Jana Kilińskiego-Mała od nr 1 do nr 9 (nieparzyste) i od nr 2 do nr 12 (parzyste), Kozia, Leśna, Orla, Panoramiczna, Piotrkowska, Plac Konstytucji 3 Maja, Plac Niepodległości, Planty od nr 1 do nr 13 (nieparzyste) i od nr 2 do nr 16 D (parzyste), Rynek numery: 1, 3, 5 i od nr 14 do nr 18 (parzyste i nieparzyste), Silniczna, Warszawska od nr 3 do nr 9/11 (nieparzyste)."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"13";"Szkoła Podstawowa nr 2, ul. T. Kościuszki nr 5";"General";"No";"ULICE: Adama Mickiewicza, Aleja IX Wieków Kielc od nr 14 do nr 16 (parzyste), Bodzentyńska od nr 2 do nr 40 (parzyste) i od nr 3 do nr 29 (nieparzyste), Czerwonego Krzyża, Duża od nr 16 do nr 26 (parzyste) i od nr 3 do nr 21 (nieparzyste), Ewangelicka (numery nieparzyste), Henryka Sienkiewicza od nr 2 do nr 26 (parzyste) i od nr 3 do 27 (nieparzyste), Hipoteczna, Jana i Jędrzeja Śniadeckich od nr 2 do 6 (parzyste), Jana Kilińskiego-Mała od nr 14 do nr 16 (parzyste) i od nr 15 do nr 23 (nieparzyste), Jana Pawła II od nr 2 do nr 8A (parzyste) i od nr 3 do nr 9 (nieparzyste), Juliusza Słowackiego od nr 1 do nr 5 (nieparzyste) i od nr 2 do nr 10A (parzyste), Kapitulna, Niecała, Plac Najświętszej Maryi Panny, Plac Świętego Wojciecha, Plac Wolności numery: 1, 2 i od nr 7 do nr 12 (parzyste i nieparzyste), Plac Zamkowy, Rynek od nr 6 do nr 12 (parzyste i nieparzyste), Seminaryjska od nr 3 do nr 5 (nieparzyste), Skwer Stefana Żeromskiego, Świętego Leonarda, Tadeusza Kościuszki od nr 3 do nr 17 (nieparzyste), Warszawska od nr 2 do nr 16 (parzyste), Wesoła od nr 1 do nr 45 (nieparzyste) i od nr 4 do nr 60 (parzyste), Zamkowa od nr 1 do nr 7 (nieparzyste)."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"14";"Zespół Szkół Przemysłu Spożywczego, ul. Zagórska nr 14";"General";"Yes";"ULICE: Astronautów, Bartosza Głowackiego, Bodzentyńska od nr 44 do nr 60 (parzyste), Ewangelicka (numery parzyste), Jana i Jędrzeja Śniadeckich od nr 1 do nr 9 (nieparzyste), Jarońskich, Mikołaja Kopernika, Plac Stanisława Moniuszki, Plac Wolności od nr 3 do nr 6 (parzyste i nieparzyste), Seminaryjska od nr 11 do nr 29 (nieparzyste), Stefana Żeromskiego od nr 1A do nr 17 (nieparzyste) i od nr 4 do nr 20/24B (parzyste), Tadeusza Kościuszki od nr 6 do nr 26 (parzyste), Winnicka od nr 4 do nr 20 (parzyste) i od nr 11 do nr 23 (nieparzyste) Zagórska od nr 2 do nr 24 (parzyste) i od nr 3 do nr 15 (nieparzyste), Zdrojowa, Zygmunta Wróblewskiego, Źródłowa od nr 10 do nr 20 (parzyste)"
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"15";"Komenda Straży Miejskiej, ul. Ogrodowa nr 3";"General";"No";"ULICE: Krakowska od nr 2 do nr 20A (parzyste), Ogrodowa, Owocowa, Sadowa, Skwer Harcerski im. Szarych Szeregów, Spacerowa, Zacisze, Żabia "
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"16";"Dom Kultury ""Zameczek"", ul. Słowackiego nr 23";"General";"Yes";"ULICE: Jana i Jędrzeja Śniadeckich od nr 14 do nr 32 (parzyste) i od nr 15 do nr 33 (nieparzyste), Juliusza Słowackiego od nr 7 do nr 25 (nieparzyste) i od nr 12 do nr 32 (parzyste), Prosta od nr 2 do nr 18 (parzyste) i od nr 13 , do nr 15 (nieparzyste), Seminaryjska od nr 2 do nr 12A (parzyste), Wesoła od nr 47/49 do nr 51 (nieparzyste), Wojska Polskiego od nr 5 do nr 43 (nieparzyste), Stefana Żeromskiego od nr 28 do nr 52 (parzyste)."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"17";"Gimnazjum nr 2, ul. Prosta nr 27a";"General";"No";"ULICE: Józefa Bema, Kosynierów, Nowa, Prosta od nr 19 do nr 41A (nieparzyste) i od nr 22 do nr 52 (parzyste), Seminaryjska od nr 18 do nr 28A (parzyste), Tarnowska od nr 8 do nr 30 (parzyste), Wojska Polskiego od nr 49 do nr 73 (nieparzyste), Stefana Żeromskiego od nr 23 do nr 51 (nieparzyste)."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"18";"Ochotnicza Straż Pożarna, ul. Z. Kruszelnickiego 49";"General";"No";"ULICE: Batalionów Chłopskich od nr 173 do nr 393 (nieparzyste) i od nr 212 do nr 410 (parzyste), Malików od nr 124 do nr 154 (parzyste) i od nr 127 do nr 159 (nieparzyste), Miedziana, Skrajna od nr 61 do nr 99 (nieparzyste) i od nr 78G do nr 136 (parzyste), Zbigniewa Wilka Kruszelnickiego."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"19";"Targi Kielce S.A., ul. Zakładowa nr 1";"General";"Yes";"ULICE: 1 Maja od nr 169 do nr 191B (nieparzyste) i od nr 224 do nr 254 (parzyste), Batalionów Chłopskich od nr 5 do nr 171 (nieparzyste) i od nr 6 do nr 210 (parzyste), Bolesława Markowskiego, Gruchawka, Hubalczyków od nr 1 do nr 15 (nieparzyste), Iglasta, Kaczowa, Kazimierza Smolaka, Lisia, Lubiczna, Łazy, Łódzka od nr 177 do nr 273 (nieparzyste) i od nr 244 do nr 352 (parzyste), Oficerska, Piaseczny Dół, Przęsłowa, Skrajna od nr 4 do nr 58 (parzyste), Transportowców, Zakładowa, Zastawie, Żelaznogórska."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"20";"Gimnazjum nr 13, ul. Górnicza nr 64";"General";"No";"ULICE: 1 Maja od nr 103 do nr 167 (nieparzyste) i od nr 202 do nr 222 D (parzyste), Częstochowska, Długa, Górnicza, Graniczna, Helenówek od nr 28 do nr 56 (parzyste) i od nr 29 do nr 55 (nieparzyste), Hubalczyków od nr 2 , do nr 16 (parzyste), Krótka, Łódzka od nr 123 do nr 125 (nieparzyste), Marii Curie-Skłodowskiej, Ponurego Piwnika od nr 2 do nr 42 (parzyste) i od nr 3 do nr 49 (nieparzyste), Poprzeczna, Przejazd, Przemysłowa od nr 32 do nr 52 (parzyste) i od nr 43 do nr 63 (nieparzyste), Skrajna od nr 3 do nr 55 (nieparzyste) i od nr 60 do nr 76B (parzyste), Sokola, Sowia, Szklana, Ślichowicka, Średnia, Towarowa, Wróbla od nr 11 do nr 17 (nieparzyste), Wygoda, Żurawia. "
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"21";"Urząd Miasta, ul. Strycharska nr 6";"General";"Yes";"ULICE: 1 Maja od nr 156 do nr 200 (parzyste), Gliniana, Helenówek od nr 2 do nr 22 (parzyste) i od nr 3 do nr 27 (nieparzyste), Karola Olszewskiego, Krucza, Pawia, Ponurego Piwnika od nr 50 do nr 52 (parzyste) i numer 55, Przemysłowa od nr 1 do nr 39 (nieparzyste) i od nr 8 do nr 28 (parzyste), Przygodna, Robotnicza (parzyste i nieparzyste z wyłączeniem numerów :1, 8, 10, 10A, 49), Romualda Traugutta, Samuela Bogumiła Linde, Skrzetlewska, Strycharska, Szczygla, Świętej Weroniki, Tartaczna, Wronia, Wróbla od nr 4 do nr 24 (parzyste)."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"22";"Przedszkole Samorządowe nr 18, ul. Malików nr 3";"General";"No";"ULICE: Białogońska, Jarząbek, Jerzego Szajnowicza-Iwanowa, Jędrusiów, Machnowicka, Malików od nr 2 do nr 118 (parzyste) i od nr 3 do nr 121 (nieparzyste), Piekoszowska od nr 142 do nr 386 (parzyste i nieparzyste), Pradło, Stawki, Wygon "
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"23";"Szkoła Podstawowa Nr 25, ul. Jurajska nr 7";"General";"Yes";"ULICE: Fałdowa, Jerzego Szajnowicza-Iwanowa, Jurajska (numery nieparzyste), Karbońska od nr 3 do nr 5A (nieparzyste) i numer 4, Kazimierza Kaznowskiego od nr 7 do nr 13 (nieparzyste), Kolejarzy numery: 3, 3A oraz od nr 18 do nr 34 (parzyste), Mariana Raciborskiego od nr 12 , do nr 20 (parzyste), Tektoniczna. "
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"24";"Szkoła Podstawowa nr 25, ul. Jurajska nr 7";"General";"Yes";"ULICE: Dewońska od nr 11 do nr 20 (parzyste i nieparzyste), Edmunda Massalskiego od nr 11 do nr 19 (nieparzyste) i od nr 22 do nr 28 (parzyste), Hercyńska, Jurajska (numery parzyste), Kazimierza Kaznowskiego numer 3, Kolejarzy numer 46, Triasowa."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"25";"Klub ""Domatorek"", ul. E. Massalskiego nr 4";"General";"No";"ULICE: Dewońska od nr 2 do nr 10 (parzyste i nieparzyste), Edmunda Massalskiego numery: 3, 3A i od nr 4 do nr 20 (parzyste), Hercyńska, Jerzego Szajnowicza-Iwanowa, Karbońska numer 1, Kredowa od nr 6 do nr 8 (parzyste), Mariana Raciborskiego numer 10."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"26";"Szkoła Podstawowa nr 34, ul. A. Naruszewicza nr 25";"General";"No";"ULICE: Adama Naruszewicza od nr 25 do nr 67C (nieparzyste), Edwarda Meissnera od nr 22 do nr 26 (parzyste), Henryka Połowniaka numery: 6, 8, 10, 12, Jerzego Bogumiła Puscha, Jerzego Szajnowicza-Iwanowa, Praussów, Sylwestra Kowalczewskiego (numery parzyste)."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"27";"Przedszkole Samorządowe nr 34, ul. S. Kowalczewskiego nr 9";"General";"No";"ULICE: Dewońska numer 1, Grunwaldzka numer 59, Gwarków, Jerzego Szajnowicza-Iwanowa, Kazimierza Wielkiego, Piekoszowska od nr 97 , do nr 141 (parzyste i nieparzyste z wyłączeniem numeru 100), Starowiejska, Sylwestra Kowalczewskiego (numery nieparzyste)."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"28";"Gimnazajum nr 9, ul. A. Naruszewicza nr 16";"General";"No";"ULICE: Adama Naruszewicza od nr 3 do nr 21 (nieparzyste) i od nr 8 do nr 92 (parzyste), Bolesława Chrobrego od nr 3 do nr 29 (nieparzyste), Dąbrówki, Działkowa, Edwarda Meissnera od nr 2 do nr 20 (parzyste), Henryka Połowniaka (parzyste i nieparzyste z wyłączeniem numerów: 6, 8, 10, 12), Hilarego Mali, Jerzego Szajnowicza-Iwanowa, Piastowska, Piekoszowska numery: 57, 63, 100 i od nr 65 do nr 92A (parzyste i nieparzyste), Rzepichy, Władysława Łokietka."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"29";"III LO im. C.K.Norwida, ul. Jagiellońska nr 4";"General";"Yes";"ULICE: 1 Maja od nr 108 do nr 144 (parzyste) i od nr 77 do nr 99 (nieparzyste), Grzegorza Piramowicza, Herbska, Hoża, Jagiellońska od nr 3 do nr 17 (nieparzyste) i od nr 4 do nr 18 (parzyste), Miła, Młoda (numery parzyste), Niewachlowska, Oskara Kolberga, Podwalna, Zamość."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"30";"Przedszkole Samorządowe nr 29 ul. T. Chałubińskiego nr 32";"General";"No";"ULICE: Grochowa (numery parzyste) i od nr 5 do nr 27 (nieparzyste), Jagiellońska od nr 20 do nr 32 (parzyste) i od nr 23 do nr 45 (nieparzyste), Łąkowa od nr 19 do nr 23 (nieparzyste), Młoda (numery nieparzyste), Piekoszowska od nr 2 do nr 14 (parzyste), Romualda Mielczarskiego , od nr 117 do nr 149 (nieparzyste), Tytusa Chałubińskiego."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"31";"Szkoła Podstawowa nr 18 ul. B. Chrobrego nr 105";"General";"No";"ULICE: Bolesława Chrobrego od nr 20 do nr 110 (parzyste) i od nr 37 do nr 105 (nieparzyste), Jagiellońska od nr 34 do nr 52 (parzyste), Lecha od nr 10 do nr 18 (parzyste) i od nr 11A do nr 21 (nieparzyste), Mieszka I od nr 19 do nr 81 (nieparzyste) i od nr 22 do nr 48 (parzyste)."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"32";"Przedszkole Samorzadowe nr 26 ul. Piekoszowska nr 42";"General";"No";"ULICE: Bolesława Chrobrego od nr 4 do nr 18 (parzyste), Grochowa od nr 31 do nr 33 (nieparzyste), Jagiellońska od nr 47 do nr 55 (nieparzyste) i numer 54, Lecha od nr 1 do nr 11 (nieparzyste) i od nr 6 do nr 8 (parzyste), Mieszka I od nr 1 do nr 17 (nieparzyste) i od nr 4 do nr 20 (parzyste), Piekoszowska od nr 18 do nr 52A (parzyste) i od nr 53 do nr 55 (parzyste i nieparzyste) oraz od nr 58 do nr 64 (parzyste)."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"33";"Veolia Usługi dla Środowiska S.A. ul. Zagnańska 232a";"General";"No";"ULICE: Magazynowa, Osiedle Sieje, Peryferyjna, Piaski Małe, Piaski Nad Rzeką, Piwowarska, Sieje, Wincentego Witosa od nr 62 do nr 88 (parzyste) i od nr 71 do nr 117 (nieparzyste), Zagnańska od nr 65 do nr 97A (nieparzyste) i od nr 110 (parzyste i nieparzyste)."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"34";"Przedszkole Samorządowe nr 9 ul. W. Orkana nr 32";"General";"No";"ULICE: Aleksandra Janowskiego, Beskidzka, Bieszczadzka, Franciszka Loefflera, Jana Samsonowicza, Jeleniowska, Karkonoska, Karpacka, Klonowa nr 121, Pienińska, Sudecka, Tatrzańska, Warszawska od nr 183 do nr 203A (nieparzyste), Władysława Orkana numery: 8, 8A, 10 i od nr 34 do nr 48 (parzyste i nieparzyste.)."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"35";"Szkoła Podstawowa nr 4 ul. Warszawska 340";"General";"No";"ULICE: Aleksandra Gierymskiego, Artura Grottgera, Barczańska, Franciszka Smuglewicza, Heleny Modrzejewskiej, Jacka Malczewskiego, Jana Kiepury, Jana Styki, Józefa Brandta, Józefa Chełmońskiego, Józefa Elsnera, Juliana Fałata, Karczunek (numery parzyste) i od nr 1 do nr 9 (nieparzyste), Karola Kurpińskiego, Ludomira Różyckiego, Ludwika Solskiego, Mikołaja Gomółki, Olgi Boznańskiej, Północna, Radomska od nr 167 , do nr 171 (nieparzyste) i numer 168, Rafała Hadziewicza, Starogórska, Stefana Jaracza, Szybowcowa, Warszawska od nr 207 do nr 421 (nieparzyste) i od nr 248 do nr 430 (parzyste), Wincentego Witosa od nr 2 do nr 58 (parzyste i nieparzyste), Wincentego z Kielc, Wita Stwosza, Władysława Maleckiego, Wojciecha Bogusławskiego, Wojciecha Kossaka, Wojciecha Żywnego, Zygmunta Noskowskiego."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"36";"Szkoła Podstawowa nr 27 ul. S. Toporowskiego nr 96";"General";"No";"ULICE: Klonowa od nr 40A do nr 58 (parzyste) i od nr 51 do nr 71 (nieparzyste), Stanisława Toporowskiego od nr 63 do nr 79 (nieparzyste), Turystyczna od nr 6 do nr 22 (parzyste)."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"37";"Przedszkole Samorządowe nr 35 ul. W. Orkana nr 13";"General";"No";"ULICE: Andrzeja Struga numer 1 i od nr 4 do nr 6 (parzyste), Karpacka, Klonowa numer 60, Stanisława Toporowskiego od nr 81 do nr 83 (nieparzyste), Władysława Orkana od nr 1 do nr 11 (nieparzyste) i od nr 12 do nr 32 (parzyste i nieparzyste)."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"38";"V LO im. Ks.Piotra Ściegiennego ul. Toporowskiego nr 96";"General";"No";"ULICE: Andrzeja Struga numery: 3, 8, Warszawska od nr 141 do nr 161 (nieparzyste), Zofii Nałkowskiej."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"39";"Gimnazjum nr 7 ul. M. Krzyżanowskiej nr 8";"General";"No";"ULICE: Domaniówka od nr 10 do nr 34 (parzyste) i od nr 7 do nr 35 (nieparzyste), Florentyny Malskiej od nr 2 do nr 4 (parzyste), Gabrieli Zapolskiej od nr 5 do nr 7 (nieparzyste), Masłowska od nr 9B do nr 29 (nieparzyste), Mieczysławy Ćwiklińskiej, Warszawska od nr 152 do nr 182 (parzyste)."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"40";"Przedszkole Samorządowe nr 42 ul. E. Orzeszkowej nr 26";"General";"Yes";"ULICE: Bęczkowska, Elizy Orzeszkowej od nr 15 do nr 55 (nieparzyste) i od nr 24 do nr 52 (parzyste), Emilii Znojkiewiczowej, Florentyny Malskiej od nr 6 do nr 10 (parzyste), Folwarczna, Marii Krzyżanowskiej od nr 5 do nr 11 (nieparzyste), Świętego Pawła, Wschodnia, Wysoka."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"41";"Przedszkole Samorządowe nr 40, ul. Marszałka Józefa Piłsudskiego nr 30";"General";"No";"ULICE: Marszałka Józefa Piłsudskiego numery: 24, 24A, 24B i od nr 14 do nr 18 (parzyste), Osiedle Na Stoku numery: 67, 68, 71, 71A, 71B, 72, od nr 72 A do nr 72 L i od nr 73 do nr 84 (parzyste i nieparzyste), Orląt Lwowskich, Walerego Przyborowskiego, Warszawska od nr 192 do nr 212C (parzyste)."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"42";"Szkoła Podstawowa nr 33 ul. Marszała Józefa Piłsudskiego nr 42";"General";"No";"ULICE: Generała Władysława Sikorskiego od nr 2 do nr 14 (parzyste), Marszałka Józefa Piłsudskiego od nr 26 do nr 32 (parzyste) i od nr 36 do nr 40 (parzyste), Orląt Lwowskich, Osiedle Na Stoku numery: 69 i 70 i od nr 52A do nr 66 (parzyste i nieparzyste), Warszawska od nr 214 , do nr 222 (parzyste)."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"43";"Szkoła Podstawowa nr 33 ul. Marszałka Józefa Piłsudskiego nr 42";"General";"No";"ULICE: Generała Władysława Sikorskiego od nr 20A do nr 20E (parzyste), Ignacego Daszyńskiego, Marszałka Józefa Piłsudskiego numer 42, Orląt Lwowskich, Osiedle Na Stoku numery: 1, 52 i od nr 35B do nr 51J (parzyste i nieparzyste) oraz od nr 86 do nr 90 (parzyste i nieparzyste)."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"44";"Przedszkole Samorządowe nr 19 Os.""Na Stoku"" nr 98";"General";"Yes";"ULICE: Generała Władysława Sikorskiego od nr 30A do nr 30C (parzyste), Orląt Lwowskich, Osiedle Na Stoku od nr 7 do nr 35A (parzyste , i nieparzyste) i numery: 98, 102, 113, 116 oraz od nr 118A do nr 118E."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"45";"Zespół Szkół Ogólnokształcacych nr 14, ul. J.Nowaka Jeziorańskiego nr 53";"General";"No";"ULICE: Biskupa Mieczysława Jaworskiego, Ignacego Daszyńskiego, Jana Nowaka Jeziorańskiego numer 53, Marszałka Józefa Piłsudskiego numery: 20, 22 oraz od nr 2 do nr 12 (parzyste), Skwer Świętej Jadwigi Królowej. "
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"46";"Zespól Szkół Ogólnokształcących nr 14, ul. J. Nowaka Jeziorańskiego nr 53";"General";"No";"ULICE: Ignacego Daszyńskiego, Jana Nowaka Jeziorańskiego od nr 31 do nr 65 (parzyste i nieparzyste) i od nr 71 do nr 97 (parzyste i nieparzyste), Marszałka Józefa Piłsudskiego numer 34."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"47";"Przedszkole Samorządowe nr 5, ul. J.Nowaka Jeziorańskiego nr 67";"General";"Yes";"ULICE: Ignacego Daszyńskiego, Jana Nowaka Jeziorańskiego numer 67 i od nr 101 do nr 139C (parzyste i nieparzyste)., "
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"48";"Zespół Szkół Ogólnokształcących nr 6, ul.Leszczyńska nr 8";"General";"No";"ULICE: Ceglana, Daleka numer 3, Domaszowska od nr 39 do nr 41 (nieparzyste) i od nr 52 do nr 70 (parzyste), Leszczyńska od nr 13 do nr 33 (nieparzyste) i od nr 8 do nr 20 (parzyste), Piaskowa, Romualda, Wiejska od nr 29 do nr 55 (nieparzyste)."
"260000";"świętokrzyskie";"266101";"Kielce";"urban commune";"49";"Przedszkole Samorządowe nr 33, ul. Romualda nr 6";"General";"No";"ULICE: Aleja Solidarności od nr 14 do nr 36 (parzyste), Daleka (numery parzyste) i od nr 5 do nr 27 (nieparzyste), Domaszowska od nr 45 , do nr 97 (nieparzyste) i od nr 74 do nr 104 (parzyste), Górna, Legnicka numery: 2, 7, 28, Leszczyńska od nr 37 do nr 65B (nieparzyste), Sandomierska od nr 83 do nr 107 (nieparzyste), Śląska od nr 3 do nr 15A (nieparzyste) i od nr 6 do nr 10 (parzyste), Świerczyńska od nr 1 do nr 35 (nieparzyste) i numer 6, Wiejska numer 48, Wielkopolska od nr 3 do nr 7 (nieparzyste), Zbożowa, Żniwna numery: 15, 17."
