"Teryt";"Province";"Commune code";"Commune";"Commune type";"Precinct No.";"Address";"Precinct type";"Location accessible for the handicapped";"Boundaries"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"31";"Zespół Kształcenia Podstawowego i Gimnazjalnego Nr 5, ul. Małomiejska 8 A, (ORUNIA)";"General";"Yes";"ORUNIA-ŚW. WOJCIECH-LIPCE, Brzegi , Cienista od nr 1 do nr 19 [nieparzyste] i od nr 2 do nr 10A [parzyste] , Cmentarna , Kolonia Anielinki, Madalińskiego nr 1 i nr 1A, Małomiejska , Nakielska, Podmiejska , Ptasia od nr 1 do nr 29 [nieparzyste] i od nr 2 do nr 22A [parzyste] , Raduńska od nr 1 do nr 19 i od nr 45 do końca , Szkocka , Trakt Św. Wojciecha od nr 1 do nr 79 [nieparzyste] i od nr 8 do nr 70 [parzyste] , Zamiejska od nr 1 do nr 28"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"32";"Zespół Kształcenia Podstawowego i Gimnazjalnego Nr 5, ul. Małomiejska 8 A, (ORUNIA)";"General";"No";"ORUNIA-ŚW. WOJCIECH-LIPCE, Granitowa, Koralowa, Perłowa , Piaskowa"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"33";"Zespół Kształcenia Podstawowego i Gimnazjalnego Nr 5, ul. Małomiejska 8 A, (ORUNIA)";"General";"No";"ORUNIA-ŚW. WOJCIECH-LIPCE, Diamentowa, Raduńska od nr 27 do nr 44, Rubinowa, Szafirowa, Turkusowa"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"34";"Szkoła Podstawowa Nr 16, ul. Ubocze 3, (ORUNIA)";"General";"Yes";"ORUNIA-ŚW. WOJCIECH-LIPCE, Daleka , Głucha , Kolonia Mysia , Kolonia Orka, Kolonia Rola, Kolonia Zaranie, Mostowa , Przybrzeżna od nr 1 do nr 36 , Przy Torze"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"35";"Szkoła Podstawowa Nr 16, ul. Ubocze 3, (ORUNIA)";"General";"No";"ORUNIA-ŚW. WOJCIECH-LIPCE, Rejtana, Równa , Sandomierska, Serbska, Smolna , Ubocze , Żabia"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"36";"Gimnazjum Nr 10, ul. Gościnna 17, (ORUNIA)";"General";"Yes";"ORUNIA-ŚW. WOJCIECH-LIPCE, Dworcowa , Gościnna, Nowiny od nr 1 do nr 50 , Plac Oruński , Poleska , Przybrzeżna nr 38 i nr 45 i nr 46 , Smętna , Starogardzka od nr 1 do nr 21 , Trakt Św. Wojciecha od nr 72 do nr 82 [parzyste] i od nr 81 do nr 225 [nieparzyste] , Wołyńska , Wschodnia"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"37";"Zespół Szkół Inżynierii Środowiska Centrum Kształcenia Ustawicznego, ul. Smoleńska 5/7, (ORUNIA)";"General";"No";"ORUNIA-ŚW. WOJCIECH-LIPCE, Grabowa, Junacka , Przyjemna, Radunicka, Ramułta , Smoleńska , Urocza , Związkowa"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"38";"Zespół Szkół Inżynierii Środowiska Centrum Kształcenia Ustawicznego, ul. Smoleńska 5/7, (ORUNIA)";"General";"Yes";"ORUNIA-ŚW. WOJCIECH-LIPCE, Boczna, Zawiejska od nr 1 do nr 78 , Żuławska"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"39";"Przedszkole Nr 24, Trakt Św. Wojciecha 320, (ORUNIA)";"General";"No";"ORUNIA-ŚW. WOJCIECH-LIPCE, Lipce , Nad Starą Radunią , Niegowo , Niegowska , Nowiny od nr 51 do końca, Tomczaka, Trakt Św. Wojciecha od nr 227 do nr 382, Ukośna, Zawiejska od nr 79 do końca"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"40";"Szkoła Podstawowa Nr 40, ul. Stroma 19, (ŚW. WOJCIECH)";"General";"No";"ORUNIA-ŚW. WOJCIECH-LIPCE, Aroniowa, Batalionów Chłopskich , Figowa, Głogowa, Gronowa, Inspektorska, Jagodowa, Kątowa , Krokusowa, Po Schodkach , Rzeczna , Stroma , Trakt Św. Wojciecha od nr 383 do końca, Wąwóz, Zawilcowa"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"41";"I Liceum Ogólnokształcące, ul. Wały Piastowskie 6, (ŚRÓDMIEŚCIE)";"General";"No";"ŚRÓDMIEŚCIE , Doki , Dyrekcyjna, Gazownicza, Gdyńskich Kosynierów, Jana z Kolna od nr 1 do nr 30 , Jaracza, Kupiecka , Lisia Grobla , Łagiewniki nr 64 A-E , Nowomiejska , Plac Solidarności , Podstoczna , Robotnicza , Rybaki Górne nr 1, 2 i 3 , Stępkarska , Wały Piastowskie , Wiosny Ludów"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"42";"Ogólnokształcąca Szkoła Muzyczna I i II Stopnia, ul. Gnilna 3, (ŚRÓDMIEŚCIE)";"General";"No";"ŚRÓDMIEŚCIE , Aksamitna , Brygidki, Gnilna, Heweliusza od nr 11 do nr 33 [bez nr 12 i 14] , Igielnicka , Katarzynki , Łagiewniki od nr 6/8 do nr 56 , Mniszki , Profesorska , Rajska od nr 6 do nr 14 B , Refektarska , Rybaki Górne [bez nr 1, 2, 3] , Stolarska , Wałowa od nr 5 do nr 38 , Wodopój , Zaułek Św. Bartłomieja"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"43";"Nadbałtyckie Centrum Kultury, ul. Korzenna 33/35, (ŚRÓDMIEŚCIE)";"General";"Yes";"ŚRÓDMIEŚCIE , Bastion Św. Elżbiety , Bednarska, Bielańska, Elżbietańska , Garncarska, Heweliusza od nr 1 do nr 10 oraz nr 12 i 14 , Hucisko , Karmelicka , Korzenna , Kowalska , Młyńska , Na Piaskach , Podbielańska , Podmłyńska , Podwale Grodzkie , Podwale Staromiejskie od nr 101 do nr 109/112C, Rajska od nr 1/5 do nr 4 , Targ Drzewny , Wały Jagiellońskie , Wielkie Młyny , Zawrotna"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"44";"Zespół Szkół Łączności, ul. Podwale Staromiejskie 51/52, (ŚRÓDMIEŚCIE)";"General";"No";"ŚRÓDMIEŚCIE , Browarna , Czopowa, Dylinki, Grodzka , Karpia, Krosienka, Krosna, Olejarna , Osiek , Panieńska , Plac Obrońców Poczty Polskiej , Podwale Staromiejskie od nr 51 do nr 97 , Podzamcze , Rybaki Dolne , Rycerska , Sieroca , Stajenna , Stara Stocznia , Stare Domki , Sukiennicza , Tartaczna , Wałowa od nr 46/50 do nr 86 , Wapiennicza , Wartka , Więcierze , Zamkowa"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"45";"Szkoła Podstawowa Nr 50, ul. Grobla IV 8, (ŚRÓDMIEŚCIE)";"General";"No";"ŚRÓDMIEŚCIE , Bosmańska, Grobla I , Grobla II , Grobla III, Grobla IV, Latarniana, Lawendowa, Minogi , Pachołów , Pańska , Plac Dominikański , Plac Kobzdeja , Podmurze , Przędzalnicza , Różana , Rybackie Pobrzeże , Słomiana , Straganiarska , Szeroka , Szklary , Szpitalna , Świętojańska , Tandeta , Targ Rybny , Tobiasza , Tokarska , U Furty , Warzywnicza , Węglarska , Zaułek Zappio , Złotników"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"46";"Szkoła Podstawowa Nr 50, ul. Grobla IV 8, (ŚRÓDMIEŚCIE)";"General";"No";"ŚRÓDMIEŚCIE , Chlebnicka , Długie Pobrzeże, Dziana , Grząska, Kaletnicza, Klesza, Kołodziejska , Kozia , Kramarska , Krowia , Kuśnierska , Lektykarska, Mariacka , Mokra , Mydlarska , Piwna , Plac Zator-Przytockiego, Plebania, Podkramarska , Pończoszników , Szewska , Św. Ducha , Teatralna , Tkacka , Wełniarska"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"47";"Pałac Młodzieży, ul. Ogarna 56, (ŚRÓDMIEŚCIE)";"General";"No";"ŚRÓDMIEŚCIE , Bogusławskiego, Długa, Długi Targ, Garbary, Kotwiczników nr 21/25B, C, D, Ławnicza , Mieszczańska , Ogarna , Okopowa od nr 1 do nr 9 , Plac Tadeusza Polaka , Pocztowa , Podgarbary , Powroźnicza , Słodowników , Targ Rakowy , Targ Sienny , Targ Węglowy , Za Murami , Zbytki"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"48";"Centrum Kształcenia Ustawicznego, ul. Augustyńskiego 1, (ŚRÓDMIEŚCIE)";"General";"Yes";"ŚRÓDMIEŚCIE , Augustyńskiego , Dolna Brama, Grodza Kamienna, Kładki, Kocurki, Okopowa od nr 15 do nr 29 , Plac Wałowy , Podwale Przedmiejskie od nr 2/4 do nr 30 , Pod Zrębem , Rzeźnicka , Św. Trójcy , Toruńska od nr 2 do nr 8 , Wilcza , Zaułek Ormiański , Żabi Kruk nr 17"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"49";"Bursa Gdańska, ul. Lastadia 41, (ŚRÓDMIEŚCIE)";"General";"No";"ŚRÓDMIEŚCIE , Chmielna , Jaglana, Kotwiczników nr 10 A i nr 10 E , Lastadia, Motławska , Owsiana , Podwale Przedmiejskie od nr 32 do nr 36 , Pożarnicza , Pszenna , Spichrzowa , Stągiewna , Św. Piotra , Targ Maślany, Toruńska od nr 12 do nr 20 , Wspornikowa , Żabi Kruk od nr 1 do nr 13 , Żytnia"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"50";"Szkoła Podstawowa Nr 65, ul. Śluza 6, (ŚRÓDMIEŚCIE)";"General";"No";"ŚRÓDMIEŚCIE , Dobra , Fundacyjna, Jałmużnicza, Kurza, Polna, Przyokopowa , Radna , Reduta Wilk , Reduta Wyskok , Szczygla , Toruńska od nr 23 do nr 32 , Wierzbowa , Zielona"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"51";"Szkoła Podstawowa Nr 65, ul. Śluza 6, (ŚRÓDMIEŚCIE)";"General";"No";"ŚRÓDMIEŚCIE , Dolna , Jaskółcza, Kamienna Grobla, Kieturakisa, Królikarnia , Łąkowa od nr 1/2 do nr 48, Przesmyk, Reduta Dzik , Reduta Miś , Śluza , Wróbla"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"52";"Szkoła Podstawowa Nr 4, ul. Łąkowa 61, (ŚRÓDMIEŚCIE)";"General";"No";"ŚRÓDMIEŚCIE , Chłodna , Łąkowa od nr 50 do końca , Reduta Żbik, Sadowa , Sempołowskiej , Szopy , Szuwary , Ułańska"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"53";"""Oświata-Lingwista"" Nadbałtyckie Centrum Edukacji Sp. z o.o., ul. Św. Barbary 1, (ŚRÓDMIEŚCIE)";"General";"No";"ŚRÓDMIEŚCIE , Angielska Grobla , Długie Ogrody od nr 2 do nr 20 [parzyste] i od nr 11 do nr 37 [nieparzyste], Dziewanowskiego , Na Stępce, Ołowianka , Szafarnia , Św. Barbary"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"54";"Szkoły Ekonomiczno-Handlowe, ul. Seredyńskiego 1A, (ŚRÓDMIEŚCIE)";"General";"No";"ŚRÓDMIEŚCIE , Długa Grobla , Długie Ogrody od nr 22 do nr 30 [parzyste] i od nr 41 do nr 57 [nieparzyste], Krowoderska , Seredyńskiego, Siennicka od nr 44 do nr 56 , Zawodników"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"55";"Zespół Szkół Ogólnokształcących Nr 6, ul. Głęboka 11, (ŚRÓDMIEŚCIE)";"General";"Yes";"ŚRÓDMIEŚCIE , Elbląska od nr 42 do nr 64 [parzyste] i od nr 59 do nr 73 D [nieparzyste], Głęboka, Mostek , Powalna , Sienna Grobla , Siennicka od nr 1 do nr 6 oraz nr 30 , Stary Dwór , Ustronie , Wiesława , Wygon , Zabłotna"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"56";"Urząd Miejski w Gdańsku, ul. 3 Maja 9, (ŚRÓDMIEŚCIE)";"General";"No";"ŚRÓDMIEŚCIE , Górka , Gradowa, Kurkowa [bez nr 12], 3 Maja , Nowe Ogrody [bez nr 1/6], Reduta Miejska , Rogaczewskiego , Strzelecka"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"57";"Pomorskie Centrum Traumatologii, ul. Nowe Ogrody 1/6, (ŚRÓDMIEŚCIE)";"Hospital";"No";"ŚRÓDMIEŚCIE , Pomorskie Centrum Traumatologii ul. Nowe Ogrody 1/6 "
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"58";"Areszt Śledczy, ul. Kurkowa 12, (ŚRÓDMIEŚCIE)";"Detention centre";"No";"ŚRÓDMIEŚCIE , Areszt Śledczy ul. Kurkowa 12"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"59";"Szkoła Podstawowa Nr 21, ul. Na Stoku 43, (ŚRÓDMIEŚCIE)";"General";"No";"ŚRÓDMIEŚCIE , Biskupia , Górna, Kaznodziejska , Menonitów, Na Stoku , Salwator, Spadzista, Zaroślak"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"60";"Zespół Kształcenia Podstawowego i Gimnazjalnego Nr 4, ul. Wielkopolska 20, (ŁOSTOWICE)";"General";"Yes";"CHEŁM (z DZIELNICĄ GDAŃSK-POŁUDNIE), 11 Listopada, I Brygady, II Brygady, Ametystowa, Augustowska, Bartnicza, Barzychowskiej, Baśniowa, Beskidzka, Białowieska, Bieszczadzka, Borkowska, Chychły, Brylantowa, Czermińskiego, Czerska, Darżlubska, Drużyn Strzeleckich, Elfów, Flisykowskiego, Grubby, Guderskiego, Górnowicza, Hokejowa, Jagatowska, Jagiełły, Jaworzniaków, Kampinoska, Karkonoska, Kazimierza Wielkiego, Kielasa"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"61";"Zespół Kształcenia Podstawowego i Gimnazjalnego Nr 4, ul. Wielkopolska 20, (ŁOSTOWICE)";"General";"No";"CHEŁM (z DZIELNICĄ GDAŃSK-POŁUDNIE), Knyszyńska, Kolarska, Kolorowa, Kryształowa, Kureckiej, Legendy, Leskiego, Liliowa, Łucznicza, Łyżwiarska, Michonia, Muzyka, Narciarska, Niepołomicka, Ofiar Grudnia'70, Olimpijska, Orląt Lwowskich, Pastelowa, Pienińska, Pienkowskiej, Piłkarska, Podleckiego, Świętokrzyska"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"62";"Zespół Kształcenia Podstawowego i Gimnazjalnego Nr 4, ul. Wielkopolska 20, (ŁOSTOWICE)";"General";"No";"CHEŁM (z DZIELNICĄ GDAŃSK-POŁUDNIE), Przebiśniegowa, Przemian, Rosiczki, Saneczkarska, Sasankowa, Sendlerowej, Srebrna, Starogardzka od nr 22 do końca, Straszyńska, Szermiercza, Szmaragdowa, Szymbarska, Tenisowa, Topazowa, Wąsika, Wielkopolska, Złota"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"63";"Szkoła Podstawowa Nr 12, ul. Człuchowska 6, (ŁOSTOWICE)";"General";"Yes";"CHEŁM (z DZIELNICĄ GDAŃSK-POŁUDNIE), Borowskiego, Bramińskiego, Dąbka, D'ulina, Huenefelda, Kłoczkowskiego, Porębskiego, Świrskiego, Unruga, Wieżycka, Zwierkowskiego"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"64";"Szkoła Podstawowa Nr 12, ul. Człuchowska 6, (ŁOSTOWICE)";"General";"No";"CHEŁM (z DZIELNICĄ GDAŃSK-POŁUDNIE), Jeleniogórska, Nowosądecka, Ostrołęcka, Wadowicka"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"65";"Szkoła Podstawowa Nr 12, ul. Człuchowska 6, (ŁOSTOWICE)";"General";"No";"CHEŁM (z DZIELNICĄ GDAŃSK-POŁUDNIE), Bergiela, Człuchowska, Częstochowska, Kołodzieja, Lubelska, Piotrkowska, Warszawska"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"66";"Spółdzielnia Mieszkaniowa ""Ujeścisko"", ul. Płocka 6, (ŁOSTOWICE)";"General";"Yes";"CHEŁM (z DZIELNICĄ GDAŃSK-POŁUDNIE), Białostocka, Ciechanowska, Gorzowska, Kaliska, Kielecka, Koszalińska, Łódzka, Płocka, Przemyska, Radomska, Tarnowska, Zakoniczyńska, Zamojska"
"220000";"pomorskie";"226101";"Gdańsk";"urban commune";"67";"Szkoła Podstawowa nr 8, ul. Dragana 2, (CHEŁM)";"General";"No";"CHEŁM (z DZIELNICĄ GDAŃSK-POŁUDNIE), Łańcucka, Rogalińska, Wilanowska"
