"Teryt";"Province";"Commune code";"Commune";"Commune type";"Precinct No.";"Address";"Precinct type";"Location accessible for the handicapped";"Boundaries"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"29";"Specjalny Ośrodek Szkolno-Wychowawczy Nr 1, ul. Mikołaja Kopernika 27, Elbląg";"General";"No";"JANA BAŻYŃSKIEGO, MIKOŁAJA KOPERNIKA, KRÓLEWIECKA od 74 do 114 (parzyste), KRÓLEWIECKA od 79 do 133 (nieparzyste), WAWRZYŃCA PILGRIMA"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"30";"Dom Pomocy Społecznej ""Niezapominajka"", ul. Toruńska 17, Elbląg";"General";"No";"TORUŃSKA 17"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"31";"Gimnazjum Nr 5, ul. Agrykola 6, Elbląg";"General";"No";"AGRYKOLA, GÓRNOŚLĄSKA, WŁADYSŁAWA IV"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"32";"IV Liceum Ogólnokształcące, ul. Henryka Sienkiewicza 4, Elbląg";"General";"No";"BOLESŁAWA CHROBREGO, BYDGOSKA, DZIAŁKOWA, GRUDZIĄDZKA, KRUCZA, KWIATOWA, OLIWSKA, ELIZY ORZESZKOWEJ, HENRYKA SIENKIEWICZA, SOKOLA, SOWIA, SZTUMSKA, ŚLEPA, TCZEWSKA, TORUŃSKA od początku do 16, TORUŃSKA od 18 do końca, WSPÓLNA, ŻURAWIA"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"33";"IV Liceum Ogólnokształcące, ul. Henryka Sienkiewicza 4, Elbląg";"General";"No";"TADEUSZA KOŚCIUSZKI od początku do końca (nieparzyste), TADEUSZA KOŚCIUSZKI od początku do 138 (parzyste)"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"34";"Młodzieżowy Dom Kultury, ul. Generała Józefa Bema 37, Elbląg";"General";"No";"GENERAŁA JÓZEFA BEMA od początku do 40 (parzyste), GENERAŁA JÓZEFA BEMA od początku do 59 (nieparzyste), STAFANA KIEDRZYŃSKIEGO, LUDWIKA MIEROSŁAWSKIEGO, ORĘŻNA, PIECHOTY, GENERAŁA KAZIMIERZA PUŁASKIEGO"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"35";"Zespół Szkół Nr 2, ul. Wyżynna 3, Elbląg";"General";"No";"ARTYLERYJSKA, GENERAŁA JÓZEFA BEMA od 42 do końca (parzyste), GENERAŁA JÓZEFA BEMA od 61 do końca (nieparzyste), BOHATERÓW MONTE CASSINO, BRANIEWSKA, STEFANA CZARNIECKIEGO, CZOŁGISTÓW, DALEKA, KONSTANTEGO ILDEFONSA GAŁCZYŃSKIEGO, GARNIZONOWA, JASNA, IGNACEGO KRASZEWSKIEGO, ŁĘCZYCKA, PERYFERYJNA, PODCHORĄŻYCH, WŁADYSŁAWA REYMONTA, SAPERÓW, SZWOLEŻERÓW, ŚWIĘTEGO FLORIANA, UŁAŃSKA, WARMIŃSKA, WSCHODNIA, WYŻYNNA"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"36";"Przedszkole Nr 17, ul. Karowa 30, Elbląg";"General";"No";"PUŁKOWNIKA STANISŁAWA DĄBKA od początku do 30 (parzyste), PUŁKOWNIKA STANISŁAWA DĄBKA od początku do 35 (nieparzyste), KAROWA, KSIĘDZA WACŁAWA OSIŃSKIEGO, ODZIEŻOWA, PLAC KAZIMIERZA JAGIELLOŃCZYKA, TEATRALNA"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"37";"Zespół Szkół Ogólnokształcących Nr 2, ul. Królewiecka 42, Elbląg";"General";"No";"12 LUTEGO  bez numeru 4A, ALEJA ARMII KRAJOWEJ, KRĘGIELNA, KRÓLEWIECKA od początku do 72 (parzyste), KRÓLEWIECKA od początku do 77 (nieparzyste), JANA HENRYKA PESTALOZZIEGO, POWSTAŃCÓW WARSZAWSKICH, WINNA, ZACISZE"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"38";"Szkoła Podstawowa Nr 12, ul. Wojciecha Zajchowskiego 12, Elbląg";"General";"No";"KAPITANA DIACZENKI, NOWOWIEJSKA, ROMUALDA TRAUGUTTA od 31 do 74, RONDO COMPIEGNE, WOJCIECHA ZAJCHOWSKIEGO"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"39";"Szkoła Podstawowa Nr 23, ul. Słoneczna 14, Elbląg";"General";"No";"SŁONECZNA, ANDRZEJA STRUGA, ROMUALDA TRAUGUTTA od początku do 30, ROMUALDA TRAUGUTTA od 75 do końca"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"40";"Zespół Państwowych Szkół Muzycznych, ul. Romualda Traugutta 91, Elbląg";"General";"No";"GENERAŁA GROTA ROWECKIEGO, KOSYNIERÓW GDYŃSKICH, ŁĄCZNOŚCI, PLAC KONSTYTUCJI, RATUSZOWA, TRYBUNALSKA, ZIELONA"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"41";"Zespół Szkół Ogólnokształcących, ul. Pocztowa 2, Elbląg";"General";"No";"BEDNARSKA, BULWAR ZYGMUNTA AUGUSTA, DRZEWNA, GARBARY, GIMNAZJALNA, KLASZTORNA, KOWALSKA, KUMIELI, KUŚNIERSKA, MENNICZA, MOSTOWA , PLAC SŁOWIAŃSKI, PLAC WOLNOŚCI, POCZTOWA, PRZY BRAMIE TARGOWEJ, PRZYMURZE, RYBACKA, RYCERSKA, RZEŹNICKA, SKWER FERDYNANDA SCHICHAUA, SŁUŻEBNA, STARY RYNEK, STOCZNIOWA, STUDZIENNA, SUKIENNICZA, ŚCIEŻKA KOŚCIELNA, ŚWIĘTEGO DUCHA, TAMKA, WAŁOWA, WAPIENNA, WIEŻOWA, WIGILIJNA, WODNA, ZAMKOWA"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"42";"Szkoła Podstawowa Nr 21, ul. Zbyszka Godlewskiego 1, Elbląg";"General";"No";"1 MAJA, CZERWONEGO KRZYŻA, GARNCARSKA, ZBYSZKA GODLEWSKIEGO, GOŁĘBIA, HETMAŃSKA od początku do 29 (nieparzyste), HETMAŃSKA od początku do 34 (parzyste), KRÓTKA, MĄCZNA, HENRYKA NITSCHMANNA, PLAC SOLIDARNOŚCI, SKWER WALDEMARA REBININA, SKWER MARIANA SAWICZA"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"43";"Szkoła Podstawowa Nr 8, ul. Szańcowa 2, Elbląg";"General";"No";"FRETA, GDAŃSKA, GIEŁDOWA, GROCHOWSKA, KOTWICZA, KUPIECKA, NIZINNA, NOWODWORSKA, ORLA, OSTROŁĘCKA, POLDEROWA, PROWIANTOWA, RADOMSKA, RZEMIEŚLNICZA, STAWIDŁOWA, STRAŻNICZA, SZAŃCOWA, TARTACZNA, TRASA UNII EUROPEJSKIEJ, WARSZAWSKA, WYBRZEŻE GDAŃSKIE, ŻUŁAWSKA"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"44";"Zespół Szkół Techniczno-Informatycznych, ul. Rycerska 2, Elbląg";"General";"No";"ALEJA TYSIĄCLECIA, CHMURNA, GIERMKÓW, JANOWSKA, LESZNO, SZKOLNA, SZPITALNA, ŚLUSARSKA"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"45";"Przedszkole Nr 14, ul. Michała Bałuckiego 17, Elbląg";"General";"No";"3 MAJA, MICHAŁA BAŁUCKIEGO, GROBLA ŚWIĘTEGO JERZEGO, KSIĘDZA PIOTRA ŚCIEGIENNEGO, NEONOWA, OBOŹNA, PLAC GRUNWALDZKI, STANISŁAWA WYSPIAŃSKIEGO, ZWIĄZKU JASZCZURCZEGO bez numeru 22"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"46";"Państwowa Wyższa Szkoła Zawodowa, ul. Czerniakowska 22, Elbląg";"General";"No";"BOCIANIA, CZERNIAKOWSKA, DOJAZDOWA, FABRYCZNA, HETMAŃSKA od 31 do końca (nieparzyste), HETMAŃSKA od 36 do końca (parzyste), HUZARSKA, MALBORSKA od początku do 46, PANIEŃSKA, PIASKOWA, RYBNA, SOPOCKA, ZAGONOWA"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"47";"Przedszkole Nr 18, ul. Romualda Mielczarskiego 47, Elbląg";"General";"Yes";"ALEKSANDRA FREDRY, LUDWIKA IDZIKOWSKIEGO, JUNAKÓW, JANA KILIŃSKIEGO, ROMUALDA MIELCZARSKIEGO, NARCIARSKA"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"48";"Szkoła Podstawowa Nr 14, ul. Romualda Mielczarskiego 45, Elbląg";"General";"No";"KIELECKA, ŁOMŻYŃSKA, ŁÓDZKA, MALBORSKA od 47 do końca, OLKUSKA, OLSZTYŃSKA, OPOLSKA"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"49";"Gimnazjum Nr 7, ul. Lotnicza 12, Elbląg";"General";"No";"LOTNICZA, SKRZYDLATA"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"50";"Specjalny Ośrodek Szkolno-Wychowawczy Nr 2, ul. Polna 8a, Elbląg";"General";"Yes";"ALEJA GRUNWALDZKA od początku do 4 (parzyste), ALEJA GRUNWALDZKA od początku do 57 (nieparzyste), POLNA, FRANCISZKA STEFCZYKA, WIDOK"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"51";"Szkoła Podstawowa Nr 4, ul. Adama Mickiewicza 41, Elbląg";"General";"No";"ADAMA ASNYKA, CHOCIMSKA, ADAMA MICKIEWICZA, GUSTAWA MORCINKA, OGRODOWA, SOCHACZEWSKA, WOJSKA POLSKIEGO"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"52";"Zespół Szkół Mechanicznych, ul. Jana Amosa Komeńskiego 39, Elbląg";"General";"No";"ALEJA GRUNWALDZKA od 6 do 44 (parzyste), ALEJA GRUNWALDZKA od 59 do 137 (nieparzyste), JANA AMOSA KOMEŃSKIEGO bez numeru 35, PLAC DWORCOWY, BOLESŁAWA PRUSA, MIKOŁAJA REJA, STEFANA ŻEROMSKIEGO bez numeru 22"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"53";"Szkoła Podstawowa Nr 16, ul. Sadowa 2, Elbląg";"General";"No";"JANA KOCHANOWSKIEGO, KOLEJOWA, NATOLIŃSKA, SADOWA, JULIUSZA SŁOWACKIEGO, WILLOWA"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"54";"Klub Osiedlowy, ul. Leona Wyczółkowskiego 5, Elbląg";"General";"No";"JÓZEFA CHEŁMOŃSKIEGO, WOJCIECHA KOSSAKA, LEONA WYCZÓŁKOWSKIEGO"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"55";"Zespół Szkół Technicznych, ul. Artura Grottgera 71, Elbląg";"General";"Yes";"BESKIDZKA, BRATERSTWA BRONI, ARTURA GROTTGERA, KARTUSKA, MORSZYŃSKA, NIBORSKA, PABIANICKA, PŁOŃSKA, PRZYJAŹNI, PUŁTUSKA, SIEDLECKA"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"56";"Gimnazjum Nr 6, ul. Rawska 3, Elbląg";"General";"No";"AKACJOWA, ALEJA GRUNWALDZKA od 46 do końca (parzyste), ALEJA GRUNWALDZKA od 139 do końca (nieparzyste), AUGUSTOWSKA, BYTOMSKA, GENERAŁA JAROSŁAWA DĄBROWSKIEGO, DĘBOWA, DRUSKA, MIKOŁAJA FIRLEJA, FLISAKÓW, KASZTANOWA, KLONOWA, KMICICA, LIDZBARSKA, OKÓLNIK, PASŁĘCKA, PIOTRKOWSKA, RAWSKA, RONDO KALININGRAD, RZEPICHY, WIERZBOWA, ZAGŁOBY"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"57";"Przedszkole Niepubliczne ""Wiki"", ul. Częstochowska 5, Elbląg";"General";"No";"BARTNICZA, FROMBORSKA od początku do 22 (parzyste), FROMBORSKA od początku do 43 (nieparzyste), IŁAWSKA, SOSNOWA, WINNICKA"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"58";"Wojewódzki Szpital Zespolony, ul. Królewiecka 146, Elbląg";"Hospital";"Yes";"Królewiecka 146"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"59";"Samodzielny Publiczny Specjalistyczny Z.O.Z. - Szpital Miejski im. Jana Pawła II, ul. Stefana Żeromskiego 22, Elbląg";"Hospital";"Yes";"Stefana Żeromskiego 22"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"60";"110 Szpital Wojskowy, ul. Jana Amosa Komeńskiego 35, Elbląg ";"Hospital";"Yes";"Jana Amosa Komeńskiego 35"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"61";"Niepubliczny Z.O.Z. ""EL-VITA"", ul. Związku Jaszczurczego 22, Elbląg";"Hospital";"Yes";"Związku Jaszczurczego 22"
"280000";"warmińsko-mazurskie";"286101";"Elbląg";"urban commune";"62";"Areszt Śledczy, ul. 12 Lutego 4A, Elbląg";"Detention centre";"Yes";"12 Lutego 4A"
"280000";"warmińsko-mazurskie";"286201";"Olsztyn";"urban commune";"1";"Zespół Szkół Ogólnokształcących Nr 1 II Liceum Ogólnokształcące im. K.I. Gałczyńskiego, ul. Roberta i Karola Małłków 3, Olsztyn";"General";"Yes";"ulice: Roberta i Karola Małłków, Feliksa Nowowiejskiego, Ratuszowa, Franciszka Sarnowskiego, Marii Curie - Skłodowskiej, Wyzwolenia."
"280000";"warmińsko-mazurskie";"286201";"Olsztyn";"urban commune";"2";"Warmińsko-Mazurska Rada Federacji Stowarzyszeń Naukowo-Technicznych NOT, Pl. Konsulatu Polskiego 1, Olsztyn";"General";"Yes";"ulice: Dąbrowszczaków /od nr 1 do nr 7 i od nr 41 do nr 44/, Mikołaja Kopernika /od nr 1 do nr 7/, Jerzego Lanca /od nr 6 do nr 8/, Bogumiła Linki, Jana Liszewskiego, 1 Maja, Krzysztofa C. Mrongowiusza, Adama Mickiewicza /str. parzysta od nr 2 do nr 8/, Warmińska /od nr 13 do nr 18 B/, , aleja: Marszałka Józefa Piłsudskiego /str. nieparzysta od nr 1 do nr 5 i str. parzysta od nr 2 do nr 16/, , place: Jana Pawła II, Konsulatu Polskiego /nr 1, 1A, 2, 4/, Trzech Krzyży."
"280000";"warmińsko-mazurskie";"286201";"Olsztyn";"urban commune";"3";"Wojewódzka Biblioteka Publiczna Wypożyczalnia Główna, ul. Stare Miasto 33, Olsztyn";"General";"Yes";"ulice: Adama Asnyka, Św. Barbary, Bolesława Chrobrego, Jana Długosza,  Gazety Olsztyńskiej - rok założenia 1886, Hugona Kołłątaj, Joachima Lelewela, 11 Listopada, Jana z Łajs, Mieszka I, Okopowa, Piastowska, Seweryna Pieniężnego, Podwale, Prosta, Marii Rodziewiczówny, Stare Miasto, Staromiejska, Stanisława Staszica, 22 Stycznia, Leona Włodarczaka, Św. Wojciecha, Zamkowa, , aleje: Gelsenkirchen, Chateauroux, , place: Jedności Słowiańskiej, Targ Rybny."
"280000";"warmińsko-mazurskie";"286201";"Olsztyn";"urban commune";"4";"Specjalny Ośrodek Szkolno-Wychowawczy im. K.Makuszyńskiego, al. Marszałka Józefa Piłsudskiego 42, Olsztyn";"General";"Yes";"ulice: Bartosza Głowackiego /str. nieparzysta nr 17 i str. parzysta od nr 12 do nr 22/, Józefa Grotha, Ernesta Kościńskiego, Gabriela Narutowicza, , aleja: Marszałka Józefa Piłsudskiego /str. nieparzysta od nr 7 do nr 55B, str. parzysta od nr 40 do nr 42/, , place: Ignacego Daszyńskiego, Solidarności."
