"Electoral institution";"Teritorial code";"Constituency no";"Mandates quantity";"Committees quantity";"Candidates quantity";"Electorals quantity";"Constituency boundaries"
"Rada Gminy Sławatycze";"060114";"4";"2";"3";"6";"256";"Liszna"
"Rada Gminy Sławatycze";"060114";"5";"1";"1";"1";"178";"Mościce Dolne"
"Rada Gminy Sławatycze";"060114";"6";"2";"3";"6";"291";"Jabłeczna, Parośla-Pniski"
"Rada Gminy Sławatycze";"060114";"7";"1";"3";"3";"137";"Nowosiółki, Terebiski"
"Rada Gminy Sławatycze";"060114";"8";"1";"3";"3";"123";"Krzywowólka"
"Rada Gminy Sławatycze";"060114";"9";"2";"3";"6";"248";"Krzywowólka Kolonia, Sajówka, Zańków"
"Rada Gminy Sosnówka";"060115";"1";"1";"2";"2";"118";"Dębów"
"Rada Gminy Sosnówka";"060115";"2";"1";"2";"2";"168";"Pogorzelec"
"Rada Gminy Sosnówka";"060115";"3";"2";"4";"6";"259";"Motwica"
"Rada Gminy Sosnówka";"060115";"4";"2";"4";"7";"354";"Sosnówka"
"Rada Gminy Sosnówka";"060115";"5";"1";"3";"3";"126";"Romanów"
"Rada Gminy Sosnówka";"060115";"6";"1";"2";"2";"112";"Czeputka"
"Rada Gminy Sosnówka";"060115";"7";"1";"3";"3";"114";"Wygnanka"
"Rada Gminy Sosnówka";"060115";"8";"2";"3";"6";"378";"Rozwadówka Wieś, Rozwadówka Folwark"
"Rada Gminy Sosnówka";"060115";"9";"1";"2";"2";"175";"Lipinki"
"Rada Gminy Sosnówka";"060115";"10";"1";"3";"3";"136";"Przechód"
"Rada Gminy Sosnówka";"060115";"11";"2";"3";"5";"376";"Żeszczynka, Sapiehów"
"Rada Gminy Terespol";"060116";"1";"2";"4";"7";"762";"Bohukały, Krzyczew, Kuzawka, Łęgi, Neple, Starzynka"
"Rada Gminy Terespol";"060116";"2";"2";"4";"7";"777";"Kukuryki, Łobaczew Duży, Łobaczew Mały, Samowicze"
"Rada Gminy Terespol";"060116";"3";"5";"4";"13";"1819";"Kobylany, Koroszczyn, Lechuty Duże, Lechuty Małe, Małaszewicze Duże, Małaszewicze Małe"
"Rada Gminy Terespol";"060116";"4";"4";"4";"10";"1567";"Małaszewicze, Podolanka, Zastawek"
"Rada Gminy Terespol";"060116";"5";"2";"4";"7";"703";"Dobratycze Kolonia, Kołpin Ogrodniki, Lebiedziew, Michalków, Murawiec, Polatycze, Żuki"
"Rada Miasta Terespol";"060102";"1";"1";"4";"4";"376";"3-go Maja, Akacjowa, Klonowa, Lipowa, Ogrodowa, Rolnicza, Wspólna, "
"Rada Miasta Terespol";"060102";"2";"1";"4";"4";"321";"A.Asnyka, Cerkiewna, M.Konopnickiej, J.Piłsudskiego, Ks.J.Popiełuszki, B.Prusa, Słoneczna, Sportowa"
"Rada Miasta Terespol";"060102";"3";"1";"2";"2";"423";"Armii Krajowej, A i I.Czartoryskich, J.Flemminga, T.Kościuszki, Łąkowa,  L.Pocieja,  K.Pułaskiego, J.Słuszki, W Sikorskiego, "
"Rada Miasta Terespol";"060102";"4";"1";"4";"4";"376";"Nowa, Wojska Polskiego - od skrzyżowania z ul.Kard. S.Wyszyńskiego i ul.Sienkiewicza - do ul. 3-go Maja - (bez bloków Straży Granicznej Nr 174A i 174B), Kard. S.Wyszyńskiego"
"Rada Miasta Terespol";"060102";"5";"1";"4";"4";"308";"Czerwonego Krzyża Nr 39, Nr 41 - (bloki Straży Granicznej), Okrężna, Wojska Polskiego Nr 174A, Nr 174B - (bloki Straży Granicznej), G.Narutowicza, "
"Rada Miasta Terespol";"060102";"6";"1";"5";"5";"284";"Graniczna,  Krótka,  H.Sienkiewicza, "
"Rada Miasta Terespol";"060102";"7";"1";"4";"4";"293";"Cicha, Czerwonego Krzyża (od początku do skrzyżowania z ul.W.Reymonta),  Polna,  Topolowa"
"Rada Miasta Terespol";"060102";"8";"1";"2";"2";"292";"Czerwonego Krzyża - od skrzyżowania z ul. W.Reymonta - do końca (bez bloków Straży Granicznej Nr 39 i Nr 41), Przeskok, W.Reymonta, J.Słowackiego.                   , "
"Rada Miasta Terespol";"060102";"9";"1";"4";"4";"350";"K.Andrzejuka, Janowska - bez bloku Nr 6, Kodeńska, J.U.Niemcewicza, Szkolna, Wojska Polskiego - od przejazdu kolejowego - do skrzyżowania z ul.Kard.S.Wyszyńskiego i H.Sienkiewicza  (bez bloków PKP i bloków nr 72, 74, 76, 58, 60) "
"Rada Miasta Terespol";"060102";"10";"1";"3";"3";"284";"Osiedle SM ""Zgoda"": ul.Janowska  blok Nr 6, ul.Wojska Polskiego bloki: Nr 72, 74, 76"
"Rada Miasta Terespol";"060102";"11";"1";"3";"3";"292";"ul. Stacyjna z blokami  SM ""Przyszłość"":Nr 1A, Nr 3; przy ul.Wojska Polskiego bloki Nr 58, Nr 60      , "
"Rada Miasta Terespol";"060102";"12";"1";"5";"5";"265";"Osiedle PKP ul.Wojska Polskiego - bloki: Nr 54A, 54B, 54C, 54D"
"Rada Miasta Terespol";"060102";"13";"1";"4";"4";"315";"Gruntowa, Wiejska, Wierzbowa, Wojska Polskiego - od początku - do przejazdu kolejowego"
"Rada Miasta Terespol";"060102";"14";"1";"3";"3";"271";"Aleja Marzeń, J.Kraszewskiego, Męczenników Unickich, Miłosna,  Młynarska,  Różana,  Wschodnia,  S. Żeromskiego"
"Rada Miasta Terespol";"060102";"15";"1";"4";"4";"317";"Błotków, E.Orzeszkowej, Przelotowa."
"Rada Gminy Tuczna";"060117";"1";"1";"2";"2";"152";"Bokinka Pańska"
"Rada Gminy Tuczna";"060117";"2";"1";"1";"1";"154";"Mazanówka"
"Rada Gminy Tuczna";"060117";"3";"1";"2";"2";"158";"Kalichwszczyzna, Żuki"
"Rada Gminy Tuczna";"060117";"4";"2";"2";"4";"380";"Tuczna I"
"Rada Gminy Tuczna";"060117";"5";"3";"2";"5";"507";"Tuczna II, Wiski"
"Rada Gminy Tuczna";"060117";"6";"1";"3";"3";"188";"Bokinka Królewska"
"Rada Gminy Tuczna";"060117";"7";"1";"1";"1";"145";"Choroszczynka"
"Rada Gminy Tuczna";"060117";"8";"1";"2";"2";"237";"Dąbrowica Duża"
"Rada Gminy Tuczna";"060117";"9";"1";"2";"2";"186";"Ogrodniki"
"Rada Gminy Tuczna";"060117";"10";"1";"2";"2";"237";"Międzyleś, Władysławów"
"Rada Gminy Tuczna";"060117";"11";"1";"1";"1";"218";"Matiaszówka, Rozbitówka"
"Rada Gminy Tuczna";"060117";"12";"1";"2";"2";"289";"Wólka Zabłocka, Wólka Zabłocka - Kolonia, Leniuszki"
"Rada Gminy Wisznice";"060118";"1";"1";"4";"4";"236";"Łyniew, , Marylin"
"Rada Gminy Wisznice";"060118";"2";"1";"2";"2";"196";"Dołholiska, , Ratajewicze"
"Rada Gminy Wisznice";"060118";"3";"2";"4";"7";"636";"Horodyszcze"
"Rada Gminy Wisznice";"060118";"4";"2";"5";"9";"659";"Polubicze Dworskie, , Polubicze Wiejskie I, , Polubicze Wiejskie II"
"Rada Gminy Wisznice";"060118";"5";"4";"5";"16";"1204";"Wisznice"
"Rada Gminy Wisznice";"060118";"6";"1";"5";"5";"350";"Wygoda"
"Rada Gminy Wisznice";"060118";"7";"2";"3";"4";"511";"Dubica Dolna, , Dubica Górna"
"Rada Gminy Wisznice";"060118";"8";"1";"3";"3";"242";"Wisznice Kol., Małgorzacin"
"Rada Gminy Wisznice";"060118";"9";"1";"3";"3";"289";"Curyn, , Rowiny"
"Rada Gminy Zalesie";"060119";"1";"2";"3";"5";"500";"Zalesie"
"Rada Gminy Zalesie";"060119";"2";"1";"3";"3";"303";"Kłoda Duża, Kłoda Mała"
"Rada Gminy Zalesie";"060119";"3";"1";"2";"2";"237";"Horbów, Horbów Kolonia"
"Rada Gminy Zalesie";"060119";"4";"1";"2";"2";"231";"Dobryń Mały, Lachówka Mała"
"Rada Gminy Zalesie";"060119";"5";"1";"4";"4";"202";"Lachówka Duża"
"Rada Gminy Zalesie";"060119";"6";"1";"3";"3";"205";"Koczukówka, Kijowiec PGR"
"Rada Gminy Zalesie";"060119";"7";"1";"1";"1";"213";"Kijowiec"
"Rada Gminy Zalesie";"060119";"8";"1";"2";"2";"224";"Dereczanka, Kijowiec Kolonia"
"Rada Gminy Zalesie";"060119";"9";"1";"2";"2";"256";"Berezówka, Nowosiółki"
"Rada Gminy Zalesie";"060119";"10";"1";"5";"5";"274";"Malowa Góra, Mokrany Nowe, Mokrany Stare"
"Rada Gminy Zalesie";"060119";"11";"2";"4";"7";"467";"Dobryń Duży, Dobryń Kolonia"
"Rada Gminy Zalesie";"060119";"12";"2";"2";"4";"461";"Wólka Dobryńska"
"Rada Gminy Aleksandrów";"060202";"1";"5";"4";"19";"795";"Aleksandrów I od nr 1 do 200, Aleksandrów ul. Klonowa, Aleksandrów ul. Słoneczna, Trzepietniak, Sigła, Podlas"
"Rada Gminy Aleksandrów";"060202";"2";"4";"4";"13";"629";"Aleksandrów II od nr 201 do nr 391, Bukowiec"
"Rada Gminy Aleksandrów";"060202";"3";"3";"4";"10";"559";"Aleksandrów III od nr 392 do nr 566, Margole"
"Rada Gminy Aleksandrów";"060202";"4";"3";"4";"11";"509";"Aleksandrów IV od nr 567 do nr 786, Aleksandrów ul. Wesoła"
"Rada Gminy w Biłgoraju";"060203";"1";"1";"3";"3";"644";"Andrzejówka, Bukowa"
"Rada Gminy w Biłgoraju";"060203";"2";"1";"3";"3";"631";"Brodziaki, Smólsko Duże, Smólsko Małe"
"Rada Gminy w Biłgoraju";"060203";"3";"2";"4";"6";"1097";"Ciosmy, Dąbrowica"
"Rada Gminy w Biłgoraju";"060203";"4";"2";"3";"4";"1183";"Dereźnia Solska, Dereźnia Zagrody"
"Rada Gminy w Biłgoraju";"060203";"5";"2";"5";"8";"1365";"Hedwiżyn, Dyle, Ignatówka, Kajetanówka, Rapy Dylańskie, Wola Duża i Mała, Wolaniny"
"Rada Gminy w Biłgoraju";"060203";"6";"1";"2";"2";"1016";"Gromada, Majdan Gromadzki"
"Rada Gminy w Biłgoraju";"060203";"7";"1";"3";"3";"689";"Korytków Duży, Nadrzecze"
"Rada Gminy w Biłgoraju";"060203";"8";"1";"4";"4";"728";"Korczów, Okrągłe"
"Rada Gminy w Biłgoraju";"060203";"9";"1";"3";"3";"958";"Nowy Bidaczów, Stary Bidaczów, Ruda Solska, Wola Dereźniańska"
"Rada Gminy w Biłgoraju";"060203";"10";"3";"5";"10";"1883";"Sól Pierwsza, Sól Druga"
"Rada Miasta Biłgoraj";"060201";"1";"7";"7";"88";"7972";"Bagienna, Stefana Batorego, Energetyczna, Janowska, Kolejowa, Lubelska, Miła, Nadstawna od nr 1 do nr 10, Plac Wolności, Północna, Szewska, Targowa, Zacisze, Zarzeczna, Apteczna, Nadrzeczna, Nadstawna od nr 11 do nr 52, Stawisko, Tadeusza Kościuszki od nr 1 do nr 66, Nadstawna od nr 53 do końca (numery parzyste i nieparzyste), Ogrodowa, I.Paderewskiego, Księdza Jana Samoleja, „Wacek” Wasilewskiej, Armii Kraków od nr 1 do nr 39 i od nr 2 do nr 56A, Czerwonego Krzyża, Dr. Stanisława Pojaska, Gen. Henryka Dąbrowskiego, Stefana Knappa, Tadeusza Kościuszki od nr 67 do nr 99 (numery parzyste i nieparzyste), Poprzeczna, Gen. Sikorskiego, Strażacka, Adama Asnyka, Aleja Jana Pawła II, Czesława Miłosza, Hansa Christiana Andersena, K.K.Baczyńskiego, Królowej Bony, T.Borowskiego, Jana Brzechwy, Bolesława Chrobrego, Dąbrówki, Wawrzyńca Dyrki, Aleksandra Fredry, Konstantego Ildefonsa Gałczyńskiego, Królowej Jadwigi, Władysława Jagiełły, Janusza Korczaka, Jaśminowa, Klonowa, K.K. Kossaków, Krucza, Bolesława Leśmiana, Kazimierza Ludwika, Władysława Łokietka, Makowa, Kornela Makuszyńskiego, Jana Matejki, Mieszka I, Cypriana Norwida, Parkowa, Polna, Macieja Rataja, Mikołaja Reja, Słowicza, Jana Sobieskiego, Józefa Sokołowskiego, Leopolda Staffa, Juliana Tuwima, Wesoła, Kazimierza Wielkiego, Wincentego Witosa, Wiśniowa, Włosiankarska, Gabrieli Zapolskiej, Zielona, Żytnia"
"Rada Miasta Biłgoraj";"060201";"2";"7";"7";"89";"7033";"Aleja Młodości, Akacjowa, Bajkowa, Bojarska, Borowa, Dworcowa, Kasztanowa, Krótka, Łubiarska, Łąkowa, Stanisława Moniuszki, Nowa, Piękna, Michała Pękalskiego, Przemysłowa, Radzięcka, Rolna, Gen. Grota-Roweckiego, Roztocze, Mieczysława Romanowskiego, Różana, Słoneczna, Spacerowa, Tadeusza Rychtera-Żegoty, Torfowa, Widok, Wierzbowa, Żabia, Droga Straceń 1941-1944, Gronczewskiego ""Przepiórki"", ""Studenta"" Henryka Żelezika, Szwajcarska, Zamojska od nr 62 do końca i od nr 95 do końca, Długa, Grzybowa, Harcerska, Leśna, 3 Maja, Myśliwska, Pogodna, Ks. Jerzego Popiełuszki, Sitarska, Wąska, Wschodnia, Zamojska od nr 2 do nr 60 i od nr 1 do nr 93, Zwierzyniecka, Aleja 400-Lecia bez bloku nr 4, Armii Ludowej, Brzozowa, Marcina Borelowskiego ""Lelewela"", Kajetana Cieszkowskiego ""Ćwieka"", Księcia Józefa Poniatowskiego, Chłodna, Adama Gorajskiego, Herbowa, Jarosława Iwaszkiewicza, Jasna, Jodłowa, Jana Kochanowskiego, Oskara Kolberga, Haliny Konopackiej, Janusza Kusocińskiego, 11 Listopada, Ładna, Stanisława Marusarza, Modrzewiowa, Narutowicza, Elizy Orzeszkowej, Wandy Rutkiewicz, Sosnowa, Sportowa, Ułańska, Stanisławy Walasiewiczówny, Wiklinowa, Wrzosowa"
"Rada Miasta Biłgoraj";"060201";"3";"7";"7";"89";"7091";"Aleja 400-Lecia blok nr 4, Bankowa, Cegielniana, Mikołaja Kopernika, Kwiatowa, Partyzantów, Józefa Piłsudskiego, Józefa Steglińskiego ""Corda"", Gen. Władysława Andersa, Armii Krajowej, I Armii Wojska Polskiego, ""Wira"" Bartoszewskiego, Batalionów Chłopskich, Błękitna, Bohaterów Monte Cassino, Szopena, Cicha, Romana Gesinga, Cypriana Godebskiego, Gen. Komorowskiego, Marii Konopnickiej, Kombatantów, Lazurowa, Gen. Maczka, Mickiewicza, Gen. Okulickiego, Gen. Tadeusza Piskora, Pocztowa, Południowa, Bolesława Prusa, Aleksandra Puszkina, Antoniego Radzika ""Orkisz"", Różnówka Stawy, Tęczowa, Juliusza Słowackiego, Melchiora Wańkowicza, Stefana Żeromskiego, Armii Kraków od nr 41 do końca i od nr 58 do końca, Piaskowa, Sienkiewicza, Marii Curie Skłodowskiej, Graniczna do nr 28, Tadeusza Kościuszki od nr 100 do końca (numery parzyste i nieparzyste), Krzeszowska, Miodowa, Motorowa, Stanisława Nowakowskiego, Puszcza Solska, Spokojna, Św. Marii Magdaleny, Tarnogrodzka, Wiejska"
"Rada Gminy Biszcza";"060204";"1";"2";"3";"5";"467";"Bukowina od nr 1 do nr 33 i od nr 196 do nr 312, Wola Kulońska"
"Rada Gminy Biszcza";"060204";"2";"2";"3";"6";"434";"Bukowina od nr 34 do nr 195"
"Rada Gminy Biszcza";"060204";"3";"4";"4";"16";"922";"Biszcza od nr 1 do nr 200, Biszcza Osiedle, Biszcza Kolonia"
"Rada Gminy Biszcza";"060204";"4";"3";"5";"11";"605";"Biszcza od nr 201 do nr 370, "
"Rada Gminy Biszcza";"060204";"5";"1";"3";"3";"195";"Wólka Biska, Budziarze, Suszka, Żary"
"Rada Gminy Biszcza";"060204";"6";"3";"3";"9";"586";"Gózd Lipiński"
"Rada Miejska we Frampolu";"060205";"1";"3";"4";"10";"1263";"Frampol"
"Rada Miejska we Frampolu";"060205";"2";"1";"2";"2";"243";"Sokołówka"
"Rada Miejska we Frampolu";"060205";"3";"1";"2";"2";"252";"Rzeczyce"
"Rada Miejska we Frampolu";"060205";"4";"1";"2";"2";"242";"Komodzianka"
"Rada Miejska we Frampolu";"060205";"5";"1";"2";"2";"313";"Karolówka (w tym Niemirów i Sokołówka-Kolonia)"
"Rada Miejska we Frampolu";"060205";"6";"1";"2";"2";"327";"Korytków Mały"
"Rada Miejska we Frampolu";"060205";"7";"2";"2";"4";"603";"Radzięcin"
"Rada Miejska we Frampolu";"060205";"8";"1";"2";"2";"363";"Smoryń, Teodorówka Kolonia"
"Rada Miejska we Frampolu";"060205";"9";"1";"4";"4";"467";"Teodorówka"
"Rada Miejska we Frampolu";"060205";"10";"1";"2";"2";"451";"Stara Wieś, Wola Radzięcka"
"Rada Miejska we Frampolu";"060205";"11";"1";"2";"2";"470";"Kąty, Pulczynów, Wola Kątecka"
"Rada Miejska we Frampolu";"060205";"12";"1";"2";"2";"294";"Chłopków"
"Rada Gminy Goraj";"060206";"1";"2";"5";"7";"519";"Zagrody"
"Rada Gminy Goraj";"060206";"2";"2";"4";"8";"481";"Zastawie"
"Rada Gminy Goraj";"060206";"3";"4";"6";"14";"997";"Bononia, Goraj"
"Rada Gminy Goraj";"060206";"4";"1";"3";"3";"321";"Gilów, Kondraty"
"Rada Gminy Goraj";"060206";"5";"1";"3";"3";"281";"Hosznia Ordynacka"
"Rada Gminy Goraj";"060206";"6";"1";"3";"3";"228";"Średniówka, Albinów Duży, Albinów Mały, Kolonia Średniówka"
"Rada Gminy Goraj";"060206";"7";"1";"3";"3";"173";"Hosznia Abramowska, Majdan Abramowski"
"Rada Gminy Goraj";"060206";"8";"1";"2";"2";"181";"Jędrzejówka"
"Rada Gminy Goraj";"060206";"9";"2";"6";"8";"450";"Abramów, Wólka Abramowska"
"Rada Miejska w Józefowie";"060207";"1";"5";"8";"23";"1909";"Borowina, m. Józefów (os. Morgi) ul.: Armii Krajowej, Romanowskiego, Słoneczna, Zielona, Źródlana. m. Józefów (os. Centrum) ul.: Bartoszewskiego, Biłgorajska, Broniewskiego, Górnicza, Kamienna, Kościuszki, Krótka, Leśna, Miszki Tatara, Nowa, Ogrodowa, Plac Wyzwolenia, Partyzantów, Pocztowa, Popławskiego, Przemysłowa, Targowa, Usługowa, Wojska Polskiego."
"Rada Miejska w Józefowie";"060207";"2";"1";"4";"4";"394";"m. Józefów (os. Pardysówka), ul.: 29 Marca, Batalionów Chłopskich, Sosnowa"
"Rada Miejska w Józefowie";"060207";"3";"1";"5";"5";"290";"Hamernia"
"Rada Miejska w Józefowie";"060207";"4";"1";"4";"4";"416";"Długi Kąt"
"Rada Miejska w Józefowie";"060207";"5";"1";"5";"5";"451";"Długi Kąt ""Prefabet"", Samsonówka, "
"Rada Miejska w Józefowie";"060207";"6";"2";"6";"9";"884";"Majdan Nepryski, Długi Kąt Stacja, Tartak Długi Kąt, Siedliska"
"Rada Miejska w Józefowie";"060207";"7";"1";"6";"6";"519";"Czarny Las, Stanisławów"
"Rada Miejska w Józefowie";"060207";"8";"1";"5";"5";"415";"Brzeziny, Górecko Kościelne, Józefów Roztoczański, Majdan Kasztelański, Tarnowola"
"Rada Miejska w Józefowie";"060207";"9";"1";"4";"4";"267";"Górecko Stare"
"Rada Miejska w Józefowie";"060207";"10";"1";"5";"5";"363";"Górniki, Pastuszki, Szopowe"
"Rada Gminy Księżpol";"060208";"1";"2";"4";"7";"771";"Korchów Pierwszy, Korchów Drugi"
"Rada Gminy Księżpol";"060208";"2";"1";"2";"2";"348";"Płusy"
"Rada Gminy Księżpol";"060208";"3";"3";"3";"9";"921";"Księżpol, Kamionka, Kol.Pawlichy"
"Rada Gminy Księżpol";"060208";"4";"1";"3";"3";"319";"Borki, Zanie, Zynie (Telikały , Zagać, Bukowiec)"
"Rada Gminy Księżpol";"060208";"5";"1";"4";"4";"494";"Markowicze, Gliny, Stare Króle, Cegielnia-Markowicze"
"Rada Gminy Księżpol";"060208";"6";"3";"3";"9";"1052";"Majdan Nowy, Majdan Stary"
"Rada Gminy Księżpol";"060208";"7";"1";"2";"2";"307";"Rogale"
"Rada Gminy Księżpol";"060208";"8";"2";"4";"7";"849";"Rakówka (Kucły), Przymiarki (Górne , Dolne , Marianka), Zawadka, Budzyń"
"Rada Gminy Księżpol";"060208";"9";"1";"1";"1";"289";"Nowy Lipowiec, Stary Lipowiec, Kulasze"
"Rada Gminy Łukowa";"060209";"1";"1";"3";"3";"355";"Chmielek od 1 do 86, Szarajówka"
"Rada Gminy Łukowa";"060209";"2";"3";"3";"9";"599";"Chmielek od 87 do 240 "
"Rada Gminy Łukowa";"060209";"3";"1";"4";"4";"250";"Pisklaki, Szostaki"
"Rada Gminy Łukowa";"060209";"4";"2";"3";"6";"465";"Łukowa od 1 do 124A"
"Rada Gminy Łukowa";"060209";"5";"2";"3";"6";"496";"Łukowa od 125 do 257"
"Rada Gminy Łukowa";"060209";"6";"2";"3";"6";"480";"Łukowa od 265 do 394"
"Rada Gminy Łukowa";"060209";"7";"3";"3";"9";"614";"Borowiec, Łukowa od 395 do 570A"
"Rada Gminy Łukowa";"060209";"8";"1";"2";"2";"281";"Kozaki, Osuchy, Podsośnina"
"Rada Gminy Obsza";"060210";"1";"3";"7";"21";"752";"Babice I, Babice II"
"Rada Gminy Obsza";"060210";"2";"1";"6";"6";"149";"Dorbozy"
"Rada Gminy Obsza";"060210";"3";"1";"8";"8";"152";"Obsza - Osiedle Mieszkaniowe od nr 134A/1 do nr 134F/4"
"Rada Gminy Obsza";"060210";"4";"2";"7";"13";"505";"Obsza od nr 1 do nr 133"
"Rada Gminy Obsza";"060210";"5";"1";"7";"7";"355";"Olchowiec"
"Rada Gminy Obsza";"060210";"6";"2";"7";"13";"472";"Wola Obszańska"
"Rada Gminy Obsza";"060210";"7";"2";"6";"11";"467";"Zamch I"
"Rada Gminy Obsza";"060210";"8";"3";"7";"18";"645";"Zamch II"
"Rada Gminy Potok Górny";"060211";"1";"1";"4";"4";"337";"Jasiennik Stary, Kolonia Malennik"
"Rada Gminy Potok Górny";"060211";"2";"3";"6";"12";"883";"Lipiny Dolne, Lipiny Dolne-Kolonia"
"Rada Gminy Potok Górny";"060211";"3";"1";"4";"4";"415";"Lipiny Górne-Borowina"
"Rada Gminy Potok Górny";"060211";"4";"1";"3";"3";"305";"Lipiny Górne-Lewki"
"Rada Gminy Potok Górny";"060211";"5";"2";"5";"9";"601";"Jedlinki, Potok Górny od nr 1 do 160"
"Rada Gminy Potok Górny";"060211";"6";"2";"3";"5";"612";"Potok Górny od nr 161 do 316"
"Rada Gminy Potok Górny";"060211";"7";"1";"3";"3";"375";"Dąbrówka"
"Rada Gminy Potok Górny";"060211";"8";"1";"1";"1";"264";"Zagródki"
"Rada Gminy Potok Górny";"060211";"9";"3";"5";"11";"788";"Szyszków, Naklik"
"Rada Miejska w Tarnogrodzie";"060212";"1";"1";"2";"2";"480";"Luchów Dolny"
"Rada Miejska w Tarnogrodzie";"060212";"2";"1";"3";"3";"472";"Luchów Górny"
"Rada Miejska w Tarnogrodzie";"060212";"3";"2";"3";"5";"684";"Różaniec Pierwszy"
"Rada Miejska w Tarnogrodzie";"060212";"4";"1";"2";"2";"536";"Różaniec Drugi"
"Rada Miejska w Tarnogrodzie";"060212";"5";"2";"5";"9";"846";"Tarnogród Dzielnica Przedmieście Błonie ulice: 1 Armii Wojska Polskiego, 1 Maja od nr 57 do 111 nieparzyste, 1 Maja od nr 70 do 134 parzyste, 1 Stycznia, 40 Lecia PRL, Adama Mickiewicza, Dolna, Henryka Sienkiewicza, Kosynierów, Kościuszki od nr 67 do 125A nieparzyste, Marii Konopnickiej, Nowa, Ogrody, PKWN, Przedmieście Błonie, Słąki, Spokojna, Stanisława Tarnowskiego, Władysława Reymonta"
"Rada Miejska w Tarnogrodzie";"060212";"6";"1";"4";"4";"247";"Tarnogród Dzielnica Przedmieście Bukowskie ulice: 22 Lipca od nr 2 do 6 parzyste, 22 Lipca od nr 7 do 9 nieparzyste, Dechnika, Józefa Krzysztofa Gizy, Męczenników Majdanka, Nadstawna, Partyzantów od nr 31 do 53 nieparzyste, Przedmieście Bukowskie, Wójtostwo"
"Rada Miejska w Tarnogrodzie";"060212";"7";"1";"4";"4";"442";"Tarnogród Dzielnica Przedmieście Płuskie ulice: Biłgorajska, Nadrzeczna, Partyzantów nr 28, Przedmieście Płuskie Wschód, Przedmieście Płuskie Zachód"
"Rada Miejska w Tarnogrodzie";"060212";"8";"2";"4";"5";"613";"Tarnogród Dzielnica Przedmieście Różanieckie ulice: Brama Korchowska, Jasna, Jaśminowa, Krzywa, Lubaczowska, Podwale, Pogodna, Promyk, Przedm. Różanieckie, Słoneczna, Spółdzielcza, Stroma, Wały Tarnogrodzkie"
"Rada Miejska w Tarnogrodzie";"060212";"9";"2";"4";"7";"707";"Tarnogród Dzielnica Śródmieście ulice: 1 Maja od nr 2 do 56, 1 Maja od nr 58 do 66 parzyste, 22 Lipca od nr 3 do 5 nieparzyste, 30 Czerwca, Cerkiewna, Cicha, Handlowa, Kościelna, Kościuszki od nr 2 do 65, Kryszkiewicza, Partyzantów od nr 3 do 27, Rynek, Strażacka, Szkolna, Targowa, Wesoła, Zielona"
"Rada Miejska w Tarnogrodzie";"060212";"10";"2";"4";"6";"584";"Wola Różaniecka"
"Rada Gminy Tereszpol";"060213";"1";"2";"5";"9";"454";"Lipowiec"
"Rada Gminy Tereszpol";"060213";"2";"5";"6";"24";"1101";"Panasówka, Tereszpol-Zaorenda"
"Rada Gminy Tereszpol";"060213";"3";"1";"4";"4";"145";"Bukownica"
"Rada Gminy Tereszpol";"060213";"4";"1";"4";"4";"199";"Szozdy"
"Rada Gminy Tereszpol";"060213";"5";"3";"5";"15";"589";"Tereszpol-Zygmunty"
"Rada Gminy Tereszpol";"060213";"6";"3";"5";"13";"715";"Tereszpol-Kukiełki"
"Rada Gminy Turobin";"060214";"1";"1";"3";"3";"310";"Przedmieście"
"Rada Gminy Turobin";"060214";"2";"2";"6";"8";"857";"Turobin z ulicami: Dekerta, H. Górki, Joselewicza, Kościelna, Nadrzeczna, Narutowicza, Piłsudskiego, Polna, Poprzeczna, Rynek, Rzeczna, Sądowa, Spółdzielcza, Staszica, Szczebrzeska, Targowa, Wałowa, Zamkowa, Zamojska, Żytnia"
"Rada Gminy Turobin";"060214";"3";"1";"4";"4";"447";"Olszanka, Tarnawa Mała, Zagroble"
"Rada Gminy Turobin";"060214";"4";"1";"3";"3";"399";"Rokitów, Załawcze"
"Rada Gminy Turobin";"060214";"5";"1";"4";"4";"333";"Tarnawa Duża, Tarnawa Kolonia"
"Rada Gminy Turobin";"060214";"6";"1";"4";"4";"421";"Elizówka, Guzówka Kolonia"
"Rada Gminy Turobin";"060214";"7";"1";"4";"4";"517";"Żabno, Żabno Kolonia"
"Rada Gminy Turobin";"060214";"8";"1";"3";"3";"437";"Gródki Drugie, Gródki Pierwsze"
"Rada Gminy Turobin";"060214";"9";"1";"2";"2";"239";"Huta Turobińska"
"Rada Gminy Turobin";"060214";"10";"1";"2";"2";"291";"Tokary"
"Rada Gminy Turobin";"060214";"11";"1";"4";"4";"519";"Czernięcin Główny"
"Rada Gminy Turobin";"060214";"12";"1";"2";"2";"338";"Czernięcin Poduchowny, Gaj Czernięciński"
"Rada Gminy Turobin";"060214";"13";"1";"3";"3";"378";"Żurawie, Wólka Czernięcińska"
"Rada Gminy Turobin";"060214";"14";"1";"3";"3";"248";"Nowa Wieś, Zabłocie"
"Rada Gminy Białopole";"060302";"1";"4";"5";"13";"727";"Białopole"
"Rada Gminy Białopole";"060302";"2";"2";"4";"7";"303";"Busieniec, Buśno"
"Rada Gminy Białopole";"060302";"3";"1";"3";"3";"185";"Grobelki, Kicin, Zabudnowo"
"Rada Gminy Białopole";"060302";"4";"1";"3";"3";"192";"Teresin"
