"Electoral institution";"Teritorial code";"Constituency no";"Mandates quantity";"Committees quantity";"Candidates quantity";"Electorals quantity";"Constituency boundaries"
"Rada Miejska  w  Szczucinie";"120407";"4";"1";"5";"5";"701";"Sołectwo Dąbrowica"
"Rada Miejska  w  Szczucinie";"120407";"5";"1";"6";"6";"871";"Sołectwa Lubasz, Laskówka Delastowska"
"Rada Miejska  w  Szczucinie";"120407";"6";"1";"8";"8";"745";"Sołectwa Delastowice, Skrzynka"
"Rada Miejska  w  Szczucinie";"120407";"7";"1";"4";"4";"526";"Sołectwo Radwan"
"Rada Miejska  w  Szczucinie";"120407";"8";"2";"7";"13";"1285";"Sołectwa Brzezówka, Suchy Grunt, Zabrnie"
"Rada Miejska  w  Szczucinie";"120407";"9";"2";"8";"16";"1264";"Sołectwa Maniów, Wola Szczucińska, Świdrówka"
"Rada Miejska w Bieczu";"120502";"1";"4";"9";"16";"3880";"Sołectwo - Biecz"
"Rada Miejska w Bieczu";"120502";"2";"1";"4";"4";"1347";"Sołectwo - Binarowa"
"Rada Miejska w Bieczu";"120502";"3";"1";"3";"3";"943";"Sołectwa - Głęboka, Grudna Kępska"
"Rada Miejska w Bieczu";"120502";"4";"1";"2";"2";"767";"Sołectwo - Korczyna"
"Rada Miejska w Bieczu";"120502";"5";"3";"4";"10";"2568";"Sołectwo - Libusza"
"Rada Miejska w Bieczu";"120502";"6";"1";"3";"3";"1119";"Sołectwo - Rożnowice"
"Rada Miejska w Bieczu";"120502";"7";"1";"4";"4";"860";"Sołectwa - Sitnica, Bugaj"
"Rada Miejska w Bieczu";"120502";"8";"2";"4";"7";"1580";"Sołectwo - Strzeszyn"
"Rada Miejska w Bieczu";"120502";"9";"1";"4";"4";"662";"Sołectwo - Racławice"
"Rada Miejska w Bobowej";"120503";"1";"4";"3";"10";"1879";"Sołectwo - Bobowa"
"Rada Miejska w Bobowej";"120503";"2";"1";"2";"2";"392";"Sołectwo - Berdechów"
"Rada Miejska w Bobowej";"120503";"3";"2";"4";"6";"990";"Sołectwo - Brzana"
"Rada Miejska w Bobowej";"120503";"4";"2";"4";"5";"757";"Sołectwo - Jankowa"
"Rada Miejska w Bobowej";"120503";"5";"2";"1";"2";"1139";"Sołectwo - Siedliska"
"Rada Miejska w Bobowej";"120503";"6";"1";"2";"2";"432";"Sołectwo - Sędziszowa"
"Rada Miejska w Bobowej";"120503";"7";"1";"2";"2";"691";"Sołectwo - Stróżna"
"Rada Miejska w Bobowej";"120503";"8";"2";"3";"5";"768";"Sołectwo - Wilczyska"
"Rada Gminy Gorlice";"120504";"1";"1";"2";"2";"1163";"Sołectwo - Bystra"
"Rada Gminy Gorlice";"120504";"2";"2";"3";"5";"1627";"Sołectwo - Dominikowice"
"Rada Gminy Gorlice";"120504";"3";"1";"2";"2";"605";"Sołectwo - Klęczany"
"Rada Gminy Gorlice";"120504";"4";"2";"4";"5";"1972";"Sołectwo - Kobylanka"
"Rada Gminy Gorlice";"120504";"5";"1";"2";"2";"502";"Sołectwo - Kwiatonowice"
"Rada Gminy Gorlice";"120504";"6";"2";"1";"2";"1669";"Sołectwo - Ropica Polska"
"Rada Gminy Gorlice";"120504";"7";"1";"3";"3";"1304";"Sołectwo - Stróżówka"
"Rada Gminy Gorlice";"120504";"8";"3";"3";"7";"2518";"Sołectwa - Szymbark, Bielanka"
"Rada Gminy Gorlice";"120504";"9";"2";"4";"5";"1933";"Sołectwo - Zagórzany"
"Rada Miasta Gorlice";"120501";"1";"5";"5";"44";"6169";"Miasto - Gorlice; ul. 11-go Listopada, Andersa, Bardiowska, Biecka (od skrzyżowania z ul. Michalusa Nr 19-21, 70-104 oraz Nr 37-67 i Nr 106-128), Brzozowa, B. Wielgosza, Chopina, Dmowskiego, Gajowa, Garncarska, Graniczna, Hallera, Jasna, Jesionowa, Kolejowa, Kombatantów, Korczaka, Ks. Tokarza, Laskowskiego, Letnia, Łysogórska, Mała, Wł. Michny, Milenijna, Leśna, DPS-ul. Michalusa (obwód zamknięty), Michalusa, Nawsie, Gen. Leopolda Okulickiego, K. Pułaskiego, Sadowa, Stróżowska (od Nr 50 strona prawa i od Nr 59 lewa strona do końca), Paderewskiego, Robotnicza, Sikorskiego, Skrzyńskich, Ściegiennego, W. Pola, Wesoła, Wiosenna, Wspólna, Wyszyńskiego, Zagórzańska, Zakole, Zielona, Jagodowa, Malinowa, Młyńska, Różana, Dębowa, Azaliowa, Przemysłowa"
"Rada Miasta Gorlice";"120501";"2";"5";"5";"45";"5355";"Miasto - Gorlice; ul. Asnyka, Biecka (od Nr 1-7 oraz od Nr 4-68 do skrzyżowania z ul. Michalusa), Konopnickiej, Krasińskiego, Legionów, Moniuszki, Norwida, Ogrodowa, Okrzei, Park Miejski, Potockiego, Rzeźnicza, Słowackiego, Tuwima, Parkowa"
"Rada Miasta Gorlice";"120501";"3";"5";"5";"44";"5757";"Miasto - Gorlice; ul. 3-go Maja, Blich, Cicha, Cmentarna, Garbarska, Kapuścińskiego, Karwacjanów, Kącik, Kołłątaja, Kopernika, Krakowska, Kręta, Kromera, Krótka, Krzywa, Ks. Bronisława Świeykowskiego, Lipowa, Łukasiewicza, Marszałka Piłsudskiego, Mickiewicza, Nadbrzeżna, Narutowicza, Niepodległości, Partyzantów, Piekarska, Plac Dworzysko, Plac Kościelny, Podkościelna, Podzamcze, Rynek, Słoneczna, Stawiska, Strażacka, Stroma, Stróżowska (Nr 1-57 oraz Nr 2-48), Świętego Mikołaja, Wąska, Władysława Jagiełły, Wrońskich, Wróblewskiego, Zamkowa"
"Rada Miasta Gorlice";"120501";"4";"6";"5";"52";"6825";"Miasto - Gorlice; ul. Ariańska, Armii Krajowej, Biechońskiego, Bolesława Chrobrego, Bolesława Krzywoustego, Broniewskiego, Brzechwy, Długosza, Dr Jezierskiego, Dr Rybickiego, Dolna, DPS-ul. Sienkiewicza (obwód zamknięty), Dukielska, Gałczyńskiego, Kpt. Klimkowicza, Kazimierza Wielkiego, Kochanowskiego, Kościuszki, Królowej Jadwigi, Kwiatowa, Krzewickiego, Lenartowiczów, Łąkowa, Makuszyńskiego, Mieszka I, Nowodworze, Orzeszkowej, Piękna, Plac Targowy, Pocieszka, Pod Lodownią, Polna, Prusa, Reja, Sienkiewicza, Sokolska, Sosnowa, Stefana Batorego, Szpitalna, Tęczowa, Władysława Łokietka, Władysława Warneńczyka, Węgierska, Wł. Reymonta, Zbożowa, Żeromskiego, Sportowa, Słowacka, Szpital Specjalistyczny im. H. Klimontowicza (obwód zamknięty)"
"Rada Gminy Lipinki";"120505";"1";"2";"4";"8";"616";"Sołectwo - Pagorzyna"
"Rada Gminy Lipinki";"120505";"2";"5";"4";"16";"1896";"Sołectwa - Lipinki, Rozdziele"
"Rada Gminy Lipinki";"120505";"3";"1";"3";"3";"264";"Sołectwa - Bednarka-Centrum, Bednarskie"
"Rada Gminy Lipinki";"120505";"4";"4";"4";"13";"1441";"Sołectwo - Kryg"
"Rada Gminy Lipinki";"120505";"5";"3";"4";"7";"1268";"Sołectwo - Wójtowa"
"Rada Gminy Łużna";"120506";"1";"3";"5";"9";"1167";"Sołectwo - Łużna (część sołectwa; Nr domów: 1-16, 18-24, 27-34, 36-38, 42-49, 51, 136, 145, 157, 167, 180-185, 194-198, 200-242, 244-305, 307-357, 359-368, 370, 372-385, 388-399, 401-402, 405-406, 408-409, 509, 543-544, 547-550, 554, 559, 564, 566-567, 569, 574, 576-580, 584, 586-587, 590-592, 595, 597-599, 601, 603, 605, 607-610, 633-634, 638-639, 641-642, 647-648, 650, 652, 661, 663-664, 666, 671, 673-675, 680, 682, 688, 690, 693-705, 707, 711-714, 717-726, 734-741, 743, 745-746, 748-749, 762, 765-766, 771, 773, 778)"
"Rada Gminy Łużna";"120506";"2";"3";"3";"9";"1311";"Sołectwo - Łużna (część sołectwa; Nr domów: 17, 25-26, 35, 39-41, 50, 52-135, 137-144, 146-156, 158-166, 168-179, 186-193, 199/1, 199/2, 243, 306, 358, 369, 371, 386-387, 400, 403-404, 407, 410-508, 510-542, 545-546, 551-553, 555-558, 560-563, 565, 568, 570-573, 575, 581-583, 585, 588-589, 593-594, 596, 600, 602, 604, 606, 611-632, 635-637, 640, 643-646, 649, 651, 653-660, 662, 665, 667-670, 672, 676-679, 681, 683-687, 689, 691-692, 706, 708-710, 715-716, 727-733, 742, 744, 747, 750-761, 763-764, 767-770, 774-777, 781)"
"Rada Gminy Łużna";"120506";"3";"5";"5";"14";"1954";"Sołectwo - Szalowa (Wieś Szalowa; Wieś Bieśnik) "
"Rada Gminy Łużna";"120506";"4";"1";"2";"2";"565";"Sołectwo - Biesna"
"Rada Gminy Łużna";"120506";"5";"1";"3";"3";"724";"Sołectwo - Mszanka"
"Rada Gminy Łużna";"120506";"6";"2";"3";"5";"786";"Sołectwo - Wola Łużańska"
"Rada Gminy Moszczenica";"120507";"1";"5";"2";"10";"1395";"Sołectwo - Moszczenica (część); Krzyżówka, Dół, Kamieniec, Wiatrówki, Centrum, Poddaństwo"
"Rada Gminy Moszczenica";"120507";"2";"5";"2";"10";"1280";"Sołectwo - Moszczenica (część); Granice, Kociany, Góra, Potoki, Średnie, Zagrody"
"Rada Gminy Moszczenica";"120507";"3";"5";"3";"9";"1116";"Sołectwo - Staszkówka"
"Rada Gminy Ropa ";"120508";"1";"2";"4";"5";"617";"Sołectwo - Łosie"
"Rada Gminy Ropa ";"120508";"2";"3";"3";"6";"755";"Sołectwo - Ropa (część), granice okręgu stanowią; od wschodu i północnego wschodu granica administracyjna wsi Ropa, od południa, zachodu i północnego zachodu rzeka Ropa. Okręg obejmuje przysiółki: Na Dole, Bukowa, Kawówka, Za Górą, Upełź, Równie, Wierzchy, Cegielnia, Lipie, Zagrody, Owczary"
"Rada Gminy Ropa ";"120508";"3";"4";"4";"11";"1021";"Sołectwo - Ropa (część), granice okręgu stanowią; od wschodu rzeka Ropa oraz granica administracyjna wsi Ropa, od północy i zachodu granica administracyjna wsi Ropa, od południa droga powiatowa Ropa - Florynka. Okręg obejmuje przysiółki: Nad Pociechą, Pod Zagórzem, Kustra, Kąty, Kusiówka, Księże, Krzemionki, Kasprówka, Podchełmie (budynki po prawej stronie drogi powiatowej Ropa - Florynka), Listówki, Centrum, "
"Rada Gminy Ropa ";"120508";"4";"5";"3";"8";"1295";"Sołectwo - Ropa (część), granice okręgu stanowią; od wschodu rzeka Ropa oraz granica administracyjna wsi Ropa, od południa i zachodu granica administracyjna wsi Ropa, od północy droga powiatowa Ropa - Florynka. Okręg obejmuje przysiółki: Smakówka, Siutówka, Podchełmie (budynki po lewej stronie drogi powiatowej Ropa - Florynka), Rokicie, Kowalówka, Nowakówka, Podwawrze, Bogaczówka, Pod Styrem, Drągówka, Deciówka, Garwaczówka, Stolarzówka, Za Działem, Kamionka, Zalesie, Podlas, Wola, "
"Rada Gminy Ropa ";"120508";"5";"1";"2";"2";"242";"Sołectwo - Klimkówka"
"Rada Gminy Sękowa";"120509";"1";"5";"3";"14";"1256";"Sołectwo - Sękowa"
"Rada Gminy Sękowa";"120509";"2";"3";"4";"11";"802";"Sołectwa - Siary, Owczary"
"Rada Gminy Sękowa";"120509";"3";"3";"4";"8";"696";"Sołectwa - Męcina Mała, Męcina Wielka, Wapienne"
"Rada Gminy Sękowa";"120509";"4";"1";"2";"2";"449";"Sołectwo - Ropica Górna"
"Rada Gminy Sękowa";"120509";"5";"2";"3";"5";"477";"Sołectwa - Małastów, Krzywa"
"Rada Gminy Sękowa";"120509";"6";"1";"2";"2";"268";"Sołectwa - Bartne, Bodaki"
"Rada Gminy Uście Gorlickie";"120510";"1";"2";"3";"5";"625";"Sołectwo - Brunary"
"Rada Gminy Uście Gorlickie";"120510";"2";"1";"2";"2";"345";"Sołectwa - Banica, Izby"
"Rada Gminy Uście Gorlickie";"120510";"3";"1";"3";"3";"343";"Sołectwo - Śnietnica"
"Rada Gminy Uście Gorlickie";"120510";"4";"1";"3";"3";"310";"Sołectwa - Czarna, Stawisza"
"Rada Gminy Uście Gorlickie";"120510";"5";"1";"1";"1";"296";"Sołectwo - Gładyszów"
"Rada Gminy Uście Gorlickie";"120510";"6";"1";"1";"1";"213";"Sołectwa - Zdynia, Konieczna"
"Rada Gminy Uście Gorlickie";"120510";"7";"1";"1";"1";"314";"Sołectwa - Kwiatoń, Regietów, Skwirtne"
"Rada Gminy Uście Gorlickie";"120510";"8";"1";"2";"2";"344";"Sołectwo - Smerekowiec"
"Rada Gminy Uście Gorlickie";"120510";"9";"3";"5";"8";"1150";"Sołectwa - Uście Gorlickie, Nowica, Kunkowa"
"Rada Gminy Uście Gorlickie";"120510";"10";"1";"2";"2";"453";"Sołectwa - Hańczowa, Ropki"
"Rada Gminy Uście Gorlickie";"120510";"11";"2";"3";"4";"637";"Sołectwo - Wysowa-Zdrój"
"Rada Gminy Czernichów";"120601";"1";"2";"5";"7";"1647";"sołectwo Czernichów"
"Rada Gminy Czernichów";"120601";"2";"2";"3";"5";"1195";"sołectwo Czułówek, sołectwo Przeginia Duchowna"
"Rada Gminy Czernichów";"120601";"3";"2";"3";"5";"1648";"sołectwo Dąbrowa Szlachecka, sołectwo Wołowice"
"Rada Gminy Czernichów";"120601";"4";"2";"2";"3";"1184";"sołectwo Kamień"
"Rada Gminy Czernichów";"120601";"5";"1";"2";"2";"794";"sołectwo Kłokoczyn, sołectwo Przeginia Narodowa"
"Rada Gminy Czernichów";"120601";"6";"1";"2";"2";"653";"sołectwo Nowa Wieś Szlachecka"
"Rada Gminy Czernichów";"120601";"7";"3";"4";"6";"1960";"sołectwo Rybna"
"Rada Gminy Czernichów";"120601";"8";"1";"2";"2";"613";"sołectwo Zagacie"
"Rada Gminy Czernichów";"120601";"9";"1";"4";"4";"942";"sołectwo Rusocice"
"Rada Gminy Igołomia-Wawrzeńczyce";"120602";"1";"2";"4";"7";"956";"sołectwo Igołomia"
"Rada Gminy Igołomia-Wawrzeńczyce";"120602";"2";"1";"3";"3";"403";"sołectwo Zofipole"
"Rada Gminy Igołomia-Wawrzeńczyce";"120602";"3";"2";"3";"6";"667";"sołectwo Tropiszów"
"Rada Gminy Igołomia-Wawrzeńczyce";"120602";"4";"1";"2";"2";"344";"sołectwo Odwiśle"
"Rada Gminy Igołomia-Wawrzeńczyce";"120602";"5";"1";"4";"4";"405";"Sołectwo Pobiednik Wielki"
"Rada Gminy Igołomia-Wawrzeńczyce";"120602";"6";"1";"4";"4";"419";"sołectwo Pobiednik Mały, sołectwo Koźlica"
"Rada Gminy Igołomia-Wawrzeńczyce";"120602";"7";"2";"4";"8";"934";"sołectwo Wawrzeńczyce I"
"Rada Gminy Igołomia-Wawrzeńczyce";"120602";"8";"1";"4";"4";"549";"sołectwo Wawrzeńczyce II"
"Rada Gminy Igołomia-Wawrzeńczyce";"120602";"9";"1";"3";"3";"469";"sołectwo Złotniki"
"Rada Gminy Igołomia-Wawrzeńczyce";"120602";"10";"1";"3";"3";"271";"sołectwo Dobranowice"
"Rada Gminy Igołomia-Wawrzeńczyce";"120602";"11";"1";"3";"3";"268";"sołectwo Rudno Górne"
"Rada Gminy Igołomia-Wawrzeńczyce";"120602";"12";"1";"3";"3";"508";"sołectwo Stręgoborzyce, sołectwo Wygnanów, sołectwo Żydów"
"Rada Gminy Iwanowice";"120603";"1";"1";"4";"4";"519";"Celiny"
"Rada Gminy Iwanowice";"120603";"2";"2";"5";"8";"827";"Sieciechowice"
"Rada Gminy Iwanowice";"120603";"3";"1";"3";"3";"445";"Grzegorzowice Małe, Grzegorzowice Wielkie, Władysław"
"Rada Gminy Iwanowice";"120603";"4";"1";"4";"4";"442";"Iwanowice Włościańskie"
"Rada Gminy Iwanowice";"120603";"5";"1";"4";"4";"425";"Iwanowice Dworskie"
"Rada Gminy Iwanowice";"120603";"6";"1";"3";"3";"511";"Poskwitów"
"Rada Gminy Iwanowice";"120603";"7";"1";"4";"4";"360";"Sułkowice, Zagaje"
"Rada Gminy Iwanowice";"120603";"8";"1";"5";"5";"450";"Biskupice, Lesieniec"
"Rada Gminy Iwanowice";"120603";"9";"1";"4";"4";"305";"Domiarki, Przestańsko"
"Rada Gminy Iwanowice";"120603";"10";"1";"4";"4";"413";"Maszków"
"Rada Gminy Iwanowice";"120603";"11";"1";"3";"3";"475";"Widoma, Zalesie"
"Rada Gminy Iwanowice";"120603";"12";"1";"3";"3";"616";"Narama"
"Rada Gminy Iwanowice";"120603";"13";"1";"2";"2";"456";"Krasieniec Stary, Krasieniec Zakupny"
"Rada Gminy Iwanowice";"120603";"14";"1";"4";"4";"447";"Damice, Żerkowice"
"Rada Gminy Jerzmanowice-Przeginia";"120604";"1";"4";"7";"18";"2542";"Jerzmanowice, Łazy"
"Rada Gminy Jerzmanowice-Przeginia";"120604";"2";"1";"2";"2";"492";"Szklary"
"Rada Gminy Jerzmanowice-Przeginia";"120604";"3";"2";"5";"9";"1106";"Sąspów"
"Rada Gminy Jerzmanowice-Przeginia";"120604";"4";"4";"8";"18";"2183";"Przeginia, Gotkowice"
"Rada Gminy Jerzmanowice-Przeginia";"120604";"5";"2";"3";"6";"887";"Czubrowice"
"Rada Gminy Jerzmanowice-Przeginia";"120604";"6";"2";"5";"9";"1210";"Racławice"
"Rada Gminy Kocmyrzów-Luborzyca";"120605";"1";"1";"4";"4";"739";"Goszyce, Wilków"
"Rada Gminy Kocmyrzów-Luborzyca";"120605";"2";"1";"4";"4";"557";"Skrzeszowice, Łososkowice"
"Rada Gminy Kocmyrzów-Luborzyca";"120605";"3";"1";"3";"3";"645";"Wysiołek Luborzycki, Wola Luborzycka"
"Rada Gminy Kocmyrzów-Luborzyca";"120605";"4";"1";"2";"2";"702";"Baranówka"
"Rada Gminy Kocmyrzów-Luborzyca";"120605";"5";"1";"3";"3";"602";"Luborzyca"
"Rada Gminy Kocmyrzów-Luborzyca";"120605";"6";"1";"3";"3";"821";"Marszowice, Sadowie, Goszcza"
"Rada Gminy Kocmyrzów-Luborzyca";"120605";"7";"1";"2";"2";"1021";"Łuczyce"
"Rada Gminy Kocmyrzów-Luborzyca";"120605";"8";"1";"4";"4";"743";"Zastów, Wiktorowice"
"Rada Gminy Kocmyrzów-Luborzyca";"120605";"9";"1";"2";"2";"571";"Prusy"
"Rada Gminy Kocmyrzów-Luborzyca";"120605";"10";"2";"3";"5";"1213";"Dojazdów, Krzysztoforzyce"
"Rada Gminy Kocmyrzów-Luborzyca";"120605";"11";"1";"3";"3";"777";"Karniów, Czulice"
"Rada Gminy Kocmyrzów-Luborzyca";"120605";"12";"1";"2";"2";"554";"Pietrzejowice, Rawałowice"
"Rada Gminy Kocmyrzów-Luborzyca";"120605";"13";"1";"2";"2";"1021";"Kocmyrzów, Głęboka"
"Rada Gminy Kocmyrzów-Luborzyca";"120605";"14";"1";"3";"3";"760";"Maciejowice, Sulechów"
"Rada Miejska w Krzeszowicach";"120606";"1";"7";"5";"55";"8350";"Miasto Krzeszowice"
"Rada Miejska w Krzeszowicach";"120606";"2";"7";"5";"47";"8783";"Sołectwa: Tenczynek, Zalas, Sanka, Frywałd, Rudno, Nawojowa Góra, Dubie, Siedlec, Żary."
"Rada Miejska w Krzeszowicach";"120606";"3";"7";"5";"43";"8897";"Sołectwa: Czerna, Dębnik, Paczółtowice, Nowa Góra, Nowa Góra - Łany, Ostrężnica, Miękinia, Wola Filipowska, Filipowice."
"Rada Gminy Liszki";"120607";"1";"2";"4";"6";"1506";"Sołectwo Liszki"
"Rada Gminy Liszki";"120607";"2";"2";"7";"11";"1393";"Sołectwo Rączna"
"Rada Gminy Liszki";"120607";"3";"1";"4";"4";"722";"Sołectwo Jeziorzany"
"Rada Gminy Liszki";"120607";"4";"1";"3";"3";"667";"Sołectwo Ściejowice"
"Rada Gminy Liszki";"120607";"5";"2";"4";"6";"1617";"Sołectwo Kaszów"
"Rada Gminy Liszki";"120607";"6";"1";"2";"2";"939";"Sołectwo Czułów"
"Rada Gminy Liszki";"120607";"7";"1";"4";"4";"1050";"Sołectwa Mników, Baczyn"
"Rada Gminy Liszki";"120607";"8";"2";"3";"5";"1201";"Sołectwa Morawica, Chrosna"
"Rada Gminy Liszki";"120607";"9";"1";"5";"5";"1149";"Sołectwo Kryspinów"
"Rada Gminy Liszki";"120607";"10";"1";"6";"6";"1101";"Sołectwa Cholerzyn, Budzyń"
"Rada Gminy Liszki";"120607";"11";"1";"5";"5";"1182";"Sołectwo Piekary"
"Rada Gminy Michałowice";"120608";"1";"3";"3";"8";"1184";"Sołectwo Michałowice I ( część miejscowości Michałowice)"
"Rada Gminy Michałowice";"120608";"2";"2";"4";"5";"755";"Sołectwo Michałowice II ( część miejscowości Michałowice), Sołectwo Zerwana ( miejscowość Zerwana)"
"Rada Gminy Michałowice";"120608";"3";"1";"2";"2";"677";"Sołectwo Michałowice III ( część miejscowośco Michałowice), Sołectwo Górna Wieś ( miejscowość Górna Wieś)"
"Rada Gminy Michałowice";"120608";"4";"1";"2";"2";"500";"Sołectwo Masłomiąca ( miejscowość Masłomiąca)"
"Rada Gminy Michałowice";"120608";"5";"1";"2";"2";"302";"Sołectwo Wola Więcławska ( miejscowość Wola Więcławska), "
"Rada Gminy Michałowice";"120608";"6";"1";"2";"2";"496";"Sołectwo Wilczkowice (Miejscowoćś Wilczkowice), Sołectwo Kozierów (miejscowość Kozierów)"
"Rada Gminy Michałowice";"120608";"7";"1";"2";"2";"298";"Sołectwo Młodziejowice ( miejscowoćś Młodziejowice)"
"Rada Gminy Michałowice";"120608";"8";"1";"2";"2";"442";"Sołectwo Więławice (miejscowości Więcławice Dworskie i Więcławice Stare)"
"Rada Gminy Michałowice";"120608";"9";"1";"4";"4";"565";"Sołectwo Sieborowice ( miejscowość Sieborowice).,  Sołectwo Zagórzyce ( miejscowości Zagórzyce Dworskie i Zagórzyce Stare)"
"Rada Gminy Michałowice";"120608";"10";"1";"3";"3";"499";"Sołectwo Pielgrzymowice ( miejscowość Pielgrzymowice), Sołectwo Zdzięsławice ( miejscowośc Zdzięsławice)"
"Rada Gminy Michałowice";"120608";"11";"1";"3";"3";"400";"Sołectwo Książniczki ( miejscowość Książniczki), Sołectwo Kończyce (miejscowość Kończyce)"
"Rada Gminy Michałowice";"120608";"12";"1";"3";"3";"615";"Sołectwo Raciborowice ( część miejscowości Raciborowice), , Sołectwo Prawda (część miejscowości Raciborowice)"
"Rada Gminy Mogilany";"120609";"1";"1";"4";"4";"722";"Sołectwo Buków, Sołectwo Kulerzów"
"Rada Gminy Mogilany";"120609";"2";"1";"4";"4";"511";"Sołectwo Chorowice"
"Rada Gminy Mogilany";"120609";"3";"2";"4";"8";"1331";"Sołectwo Gaj"
"Rada Gminy Mogilany";"120609";"4";"1";"2";"2";"720";"Sołectwo Lusina"
"Rada Gminy Mogilany";"120609";"5";"1";"6";"6";"804";"Sołectwo Konary"
"Rada Gminy Mogilany";"120609";"6";"3";"6";"11";"1956";"Sołectwo Brzyczyna, Sołectwo Libertów"
"Rada Gminy Mogilany";"120609";"7";"4";"6";"21";"2268";"Sołectwo Mogilany"
"Rada Gminy Mogilany";"120609";"8";"2";"6";"11";"1005";"Sołectwo Włosań"
"Rada Miejska w Skale";"120610";"1";"1";"8";"8";"479";"Sołectwa: Barbarka, Gołyszyn, Poręba Laskowska"
"Rada Miejska w Skale";"120610";"2";"2";"6";"9";"1005";"Sołectwo: Cianowice"
"Rada Miejska w Skale";"120610";"3";"1";"5";"5";"492";"Sołectwa: Maszyce, Niebyła-Świńczów"
"Rada Miejska w Skale";"120610";"4";"1";"8";"8";"437";"Sołectwa: Minoga, Zamłynie"
"Rada Miejska w Skale";"120610";"5";"1";"4";"4";"651";"Sołectwa: Ojców, Smardzowice"
"Rada Miejska w Skale";"120610";"6";"1";"6";"6";"677";"Sołectwa: Przybysławice, Rzeplin, Stoki"
"Rada Miejska w Skale";"120610";"7";"1";"6";"6";"552";"Sołectwa: Sobiesęki, Nowa Wieś"
"Rada Miejska w Skale";"120610";"8";"1";"4";"4";"499";"Sołectwo: Szczodrkowice"
"Rada Miejska w Skale";"120610";"9";"3";"9";"19";"1411";"Miasto Skała - Południe, Grodzisko"
"Rada Miejska w Skale";"120610";"10";"3";"8";"18";"1621";"Miasto Skała - Północ, Chmielarze"
"Rada Miejska w Skawinie";"120611";"1";"5";"5";"44";"8121";"Miasto Skawina – ulice: 29 Listopada od nr 1- 14, Altanowa, Armii Krajowej, Batalionów Chłopskich, Bukowska bloki od nr 1-17, Bukowska domy prywatne, Cicha, Daszyńskiego, Dąbrowskiego, Dębca, Falbówki, Gałczyńskiego, Głowackiego, Gościnna, Graniczna, Groble, Jana Pawła II, Jodłowa, Kalinowa, Kasztanowa,  Konstytucji 3 Maja, Kopernika domy prywatne od nr 32 do końca, Korabnicka od nr 57 do końca,  Kościuszki, Kraszewskiego, Księdza J.Popiełuszki, Marka Kublińskiego, Leśna,  Łanowa, Monte Cassino, Na Stoku, Nad Potokiem, Pasternik, Plac doktora Jerzego Polańskiego, Poniatowskiego, Pukły, Pułaskiego, Radziszowska, Różana, Sadowa, Spacerowa, Spokojna, Szkolna, Wiklinowa, Willowa, Witosa, Wyrwisko, Wyspiańskiego, Żeromskiego, Żwirki i Wigury."
"Rada Miejska w Skawinie";"120611";"2";"5";"5";"43";"7965";"Miasto Skawina – ulice: 29 Listopada od nr 15 do końca, Asnyka, Brzozowa, Jagielnia, Jaśminowa, Kopernika domy prywatne od nr 1 – 31, oraz bloki 2 „F”, 17 „A”, 17 „B”, 17 „C”, 17 „D”,  Korabnicka Boczna blok nr 1, 2 ,  Korabnicka od nr 1 –  56a, Krakowska, Lipowa, Mjr Jana Żychonia, Nad Wodą, O.Adama F.Studzińskiego, Ogrody –  bloki nr 8, 10, 16, 18, 24, 26, 26”A”,  Ogrody – domy prywatne od nr 1 do końca oraz bloki nry nieparzyste 7, 9, 11, 17, Pachla, Pisary, Polna, Przemysłowa, Skłodowskiej-Curie – cała, Słoneczna – bloki nr 8, 10, 12, 14, 16, 18, Słoneczna bloki 1 „A”, 1„B”, 1 „C”, 1 „D”  oraz 5, 7, 9, Słoneczna  bloki nry nieparzyste d 11 – 35, Słoneczna dom prywatny nr 1, oraz bloki 2, 4, 6, Słoneczna  domy prywatne od nr 3 do końca, Wesoła – cała, Za Górą, Zielona, "
"Rada Miejska w Skawinie";"120611";"3";"6";"5";"44";"9185";"Miasto Skawina – ulice: Babetty, Bagienki, Browarna, Działkowców, Energetyków, Estery, Hallerów, Hutników, Jana Sobieskiego, Kazimierza Wielkiego, Kilińskiego, Kolejowa, Konopnickiej, Kościelna, Krzywa, Księdza Troski, Kwiatowa, Łąkowa, Mickiewicza, Niepodległości, Okrężna, Piastowska, Piłsudskiego, Podbory, Podgórki, Podwale, Pokoju, Robotnicza, Rynek, Rzeczna, Sąsiedzka, Sikorskiego, Skawińska, Słowackiego, Spółdzielcza, Stefana Batorego, Torowa Boczna, Torowa, Tyniecka, Węgierska, Wojska Polskiego, Wspólna, Zamkowa, Żwirowa, Sołectwa:Borek Szlachecki, Jurczyce, Kopanka, Radziszów, Rzozów, "
"Rada Miejska w Skawinie";"120611";"4";"5";"5";"38";"8264";"Sołectwa:Facimiech, Gołuchowice, Grabie, Jaśkowice, Krzęcin, Ochodza, Polanka Hallera, Pozowice, Wielkie Drogi, Wola Radziszowska, Zelczyna"
"Rada Miejska w Słomnikach";"120612";"1";"5";"9";"20";"3586";"Miasto: Słomniki"
"Rada Miejska w Słomnikach";"120612";"2";"1";"2";"2";"641";"Sołectwa: Brończyce, Czechy, Kępa"
"Rada Miejska w Słomnikach";"120612";"3";"1";"3";"3";"738";"Sołectwa: Niedźwiedź, Trątnowice"
