"Electoral institution";"Teritorial code";"Constituency no";"Mandates quantity";"Committees quantity";"Candidates quantity";"Electorals quantity";"Constituency boundaries"
"Rada Gminy Blizanów";"300701";"7";"1";"1";"1";"463";"Jastrzębniki, Kurza"
"Rada Gminy Blizanów";"300701";"8";"1";"2";"2";"596";"Poklęków, Szadek od Nr 1 do Nr 18, Szadek od Nr 19 do Nr 59, Zagorzyn, Dojutrów"
"Rada Gminy Blizanów";"300701";"9";"1";"2";"2";"591";"Czajków, Pawłówek"
"Rada Gminy Blizanów";"300701";"10";"1";"2";"2";"674";"Piotrów, Żegocin, Pamięcin"
"Rada Gminy Blizanów";"300701";"11";"2";"3";"4";"866";"Pruszków, Warszówka, Dębniałki Kaliskie"
"Rada Gminy Blizanów";"300701";"12";"1";"1";"1";"615";"Janków Pierwszy, Grodzisk, Łaszków"
"Rada Gminy Blizanów";"300701";"13";"1";"2";"2";"462";"Janków Drugi, Janków Trzeci, Biskupice"
"Rada Gminy Blizanów";"300701";"14";"1";"2";"2";"508";"Brudzew, Korab, Rosocha"
"Rada Gminy Brzeziny";"300702";"1";"3";"3";"7";"1088";"Sołectwo:, Brzeziny, Jamnice, Natalin - część wsi Jamnice"
"Rada Gminy Brzeziny";"300702";"2";"1";"2";"2";"423";"Sołectwo:, Aleksandria"
"Rada Gminy Brzeziny";"300702";"3";"1";"2";"2";"373";"Sołectwo:, Czempisz, Zaleśna - część wsi Czempisz"
"Rada Gminy Brzeziny";"300702";"4";"1";"3";"3";"262";"Sołectwo:, Dzięcioły"
"Rada Gminy Brzeziny";"300702";"5";"1";"2";"2";"278";"Sołectwo:, Jagodziniec, Łysa Pałka - część wsi Jagodziniec"
"Rada Gminy Brzeziny";"300702";"6";"1";"3";"3";"252";"Sołectwa:, Zajączki, Sarniak - część wsi Zajączki, Wrząca, Więcławy - część wsi Wrząca"
"Rada Gminy Brzeziny";"300702";"7";"2";"2";"4";"608";"Sołectwo:, Ostrów Kaliski, Pieczyska, Zagórna"
"Rada Gminy Brzeziny";"300702";"8";"1";"2";"2";"254";"Sołectwo:, Piegonisko-Pustkowie, Piegonisko-Kolonia, "
"Rada Gminy Brzeziny";"300702";"9";"1";"2";"2";"258";"Sołectwa:, Fajum, Rożenno, Chudoba - wieś wchodząca w skład sołectwa Rożenno"
"Rada Gminy Brzeziny";"300702";"10";"1";"1";"1";"344";"Sołectwa:, Sobiesęki, Piegonisko-Wieś"
"Rada Gminy Brzeziny";"300702";"11";"1";"2";"2";"268";"Sołectwa:, Przystajnia, Przystajnia-Folwark-przysiółek, Moczalec"
"Rada Gminy Brzeziny";"300702";"12";"1";"2";"2";"183";"Sołectwo:, Przystajnia-Kolonia, Bugaj-część wsi Przystajnia Kolonia, Świerczyna"
"Rada Gminy Ceków-Kolonia";"300703";"1";"3";"3";"7";"636";"Sołectwa: Ceków, Ceków-Kolonia."
"Rada Gminy Ceków-Kolonia";"300703";"2";"1";"3";"3";"367";"Sołectwa: Gostynie, Nowe Prażuchy. Stare Prażuchy"
"Rada Gminy Ceków-Kolonia";"300703";"3";"2";"4";"6";"478";"Sołectwa: Kosmów, Kosmów-Kolonia, Plewnia"
"Rada Gminy Ceków-Kolonia";"300703";"4";"1";"3";"3";"236";"Sołectwa: Kuźnica, Nowa Plewnia."
"Rada Gminy Ceków-Kolonia";"300703";"5";"4";"3";"12";"937";"Sołectwa: Beznatka, Kamień"
"Rada Gminy Ceków-Kolonia";"300703";"6";"2";"3";"6";"496";"Sołectwa: Morawin, Podzborów."
"Rada Gminy Ceków-Kolonia";"300703";"7";"1";"2";"2";"303";"Sołectwa: Przedzeń, Szadek"
"Rada Gminy Ceków-Kolonia";"300703";"8";"1";"4";"4";"343";"Sołectwo: Przespolew Kościelny, Przespolew Pański"
"Rada Gminy Godziesze Wielkie";"300704";"1";"1";"4";"4";"362";"Biała, , Końska Wieś"
"Rada Gminy Godziesze Wielkie";"300704";"2";"1";"3";"3";"642";"Godziesze Małe"
"Rada Gminy Godziesze Wielkie";"300704";"3";"1";"4";"4";"665";"Godziesze Wielkie, , Godzieszki"
"Rada Gminy Godziesze Wielkie";"300704";"4";"1";"3";"3";"385";"Skrzatki, , Takomyśle, , Zajączki Bankowe"
"Rada Gminy Godziesze Wielkie";"300704";"5";"1";"3";"3";"468";"Bałdoń, , Stobno"
"Rada Gminy Godziesze Wielkie";"300704";"6";"1";"2";"2";"404";"Józefów, , Stobno Siódme"
"Rada Gminy Godziesze Wielkie";"300704";"7";"1";"2";"2";"350";"Kąpie, , Zadowice"
"Rada Gminy Godziesze Wielkie";"300704";"8";"1";"2";"2";"534";"Wola Droszewska"
"Rada Gminy Godziesze Wielkie";"300704";"9";"1";"3";"3";"497";"Borek"
"Rada Gminy Godziesze Wielkie";"300704";"10";"2";"4";"5";"929";"Wolica"
"Rada Gminy Godziesze Wielkie";"300704";"11";"1";"3";"3";"454";"Nowa Kakawa, , Stara Kakawa"
"Rada Gminy Godziesze Wielkie";"300704";"12";"1";"2";"2";"402";"Kakawa-Kolonia, , Krzemionka, , Rafałów"
"Rada Gminy Godziesze Wielkie";"300704";"13";"1";"3";"3";"428";"Saczyn"
"Rada Gminy Godziesze Wielkie";"300704";"14";"1";"2";"2";"402";"Żydów"
"Rada Gminy Koźminek";"300705";"1";"4";"14";"15";"1735";"SOŁECTWO - KOŹMINEK (Asnyka, Bohaterów Getta Warszawskiego, Brzozowa, Ciasna, Kaliska, Kilińskiego, Kochanowskiego, Konopnickiej, Kopernika, Kościuszki, Lipowa, Liskowska, Mickiewicza, Mielęckiego, Miodowa, Nakwasińska, Ogrodowa, Plac Świętego Wawrzyńca, Plac Wolności, Prusa, Różana, Sienkiewicza, Słowackiego, Szkolna, Targowa, Wierzbowa)  Przydziałki, Słowiki, Warwarówka, SOŁECTWO - TYMIANEK "
"Rada Gminy Koźminek";"300705";"2";"1";"2";"2";"530";"SOŁECTWO - DĘBSKO (Dębsko, Dębsko - Dosinek, Dębsko - Ostoja, Dębsko - Ośrodek)"
"Rada Gminy Koźminek";"300705";"3";"1";"2";"2";"522";"SOŁECTWO - EMILIANÓW (Emilianów, Pośrednik, Zosina), SOŁECTWO - KRZYŻÓWKI (Krzyżówki, Sokołówka), SOŁECTWO - MŁYNISKO"
"Rada Gminy Koźminek";"300705";"4";"1";"2";"2";"281";"SOŁECTWO - STARY KAROLEW, SOŁECTWO - ZŁOTNIKI"
"Rada Gminy Koźminek";"300705";"5";"1";"2";"2";"271";"SOŁECTWO - PIETRZYKÓW"
"Rada Gminy Koźminek";"300705";"6";"1";"2";"2";"342";"SOŁECTWO - CHODYBKI"
"Rada Gminy Koźminek";"300705";"7";"1";"2";"2";"413";"SOŁECTWO - JÓZEFINA (Józefina, Murowaniec), SOŁECTWO - OSUCHÓW (Osuchów, Osuchów - Parcela), SOŁECTWO - ROGAL"
"Rada Gminy Koźminek";"300705";"8";"1";"2";"2";"380";"SOŁECTWO - NOWY NAKWASIN"
"Rada Gminy Koźminek";"300705";"9";"1";"3";"3";"379";"SOŁECTWO - BOGDANÓW, SOŁECTWO - STARY NAKWASIN"
"Rada Gminy Koźminek";"300705";"10";"1";"3";"3";"307";"SOŁECTWO - GAĆ KALISKA (Gać Kaliska, Gać Pawęzowa, Raszawy), SOŁECTWO - NOWY KAROLEW"
"Rada Gminy Koźminek";"300705";"11";"1";"3";"3";"351";"SOŁECTWO - DĄBROWA, SOŁECTWO - MARIANÓW, SOŁECTWO - MOSKURNIA"
"Rada Gminy Koźminek";"300705";"12";"1";"2";"2";"492";"SOŁECTWO - OSZCZEKLIN, SOŁECTWO - SMÓŁKI, SOŁECTWO - KSAWERÓW (Agnieszków, Ksawerów)"
"Rada Gminy Lisków";"300706";"1";"1";"3";"3";"337";"sołectwo: Koźlątków"
"Rada Gminy Lisków";"300706";"2";"1";"2";"2";"327";"sołectwo: Zakrzyn"
"Rada Gminy Lisków";"300706";"3";"1";"2";"2";"248";"sołectwa: Annopol, Zakrzyn-Kolonia, Pyczek"
"Rada Gminy Lisków";"300706";"4";"1";"2";"2";"226";"sołectwa: Chrusty, Madalin"
"Rada Gminy Lisków";"300706";"5";"1";"2";"2";"273";"sołectwa: Józefów, Nadzież, Swoboda"
"Rada Gminy Lisków";"300706";"6";"1";"2";"2";"255";"sołectwo: Małgów"
"Rada Gminy Lisków";"300706";"7";"1";"2";"2";"306";"sołectwo: Strzałków"
"Rada Gminy Lisków";"300706";"8";"3";"3";"6";"944";"sołectwa: Budy Liskowskie I, Budy Liskowskie II, Lisków"
"Rada Gminy Lisków";"300706";"9";"2";"2";"4";"662";"sołectwa: Lisków-Rzgów, Żychów"
"Rada Gminy Lisków";"300706";"10";"1";"2";"2";"243";"sołectwo: Wygoda"
"Rada Gminy Lisków";"300706";"11";"1";"2";"2";"249";"sołectwo: Ciepielew"
"Rada Gminy Lisków";"300706";"12";"1";"2";"2";"212";"sołectwo: Trzebienie"
"Rada Gminy Mycielin";"300707";"1";"1";"2";"2";"248";"Kuszyn w tym : Jaszczury, Aleksandrów "
"Rada Gminy Mycielin";"300707";"2";"1";"1";"1";"285";"Kościelec-Kolonia w tym : Kukułka  "
"Rada Gminy Mycielin";"300707";"3";"1";"2";"2";"282";"Kościelec w tym: Elżbietów"
"Rada Gminy Mycielin";"300707";"4";"1";"2";"2";"261";"Stropieszyn w tym:  Bugaj "
"Rada Gminy Mycielin";"300707";"5";"1";"2";"2";"324";"Słuszków w tym : Klotyldów"
"Rada Gminy Mycielin";"300707";"6";"1";"2";"2";"254";"Gadów"
"Rada Gminy Mycielin";"300707";"7";"1";"2";"2";"220";"Bogusławice"
"Rada Gminy Mycielin";"300707";"8";"1";"2";"2";"301";"Dzierzbin, Danowiec"
"Rada Gminy Mycielin";"300707";"9";"1";"2";"2";"203";"Dzierzbin-Kolonia w tym: Annówka"
"Rada Gminy Mycielin";"300707";"10";"1";"2";"2";"240";"Zamęty"
"Rada Gminy Mycielin";"300707";"11";"1";"2";"2";"388";"Przyranie w tym: Nowiny"
"Rada Gminy Mycielin";"300707";"12";"2";"2";"3";"481";"Korzeniew"
"Rada Gminy Mycielin";"300707";"13";"2";"2";"4";"445";"Mycielin w tym: Grabek, Kazala Nowa, Teodorów w tym: Kazala Stara"
"Rada Gminy Opatówek";"300708";"1";"2";"2";"4";"1375";"Sołectwo OPATÓWEK, ulice: Akacjowa, Feliksa Dziubińskiego, Grabowa, Helleny, Kaliska, Kościelna, Leśna, Parkowa, Piaskowa, Poprzeczna, Rogatka, Sosnowa, Szkolna, Św. Jana, Zagórek, Zdrojowa."
"Rada Gminy Opatówek";"300708";"2";"1";"2";"2";"649";"Sołectwo BORÓW, Sołectwo SZULEC, Sołectwo JÓZEFÓW"
"Rada Gminy Opatówek";"300708";"3";"1";"2";"2";"327";"Sołectwo MICHAŁÓW DRUGI, Sołectwo MICHAŁÓW TRZECI, Sołectwo CIENIA - FOLWARK"
"Rada Gminy Opatówek";"300708";"4";"3";"2";"6";"1701";"Sołectwo OPATÓWEK, ulice: Mariana Buczka, Braci Gillerów, Dworcowa, Działkowa, Gen. Józefa Zajączka, Marcina Kasprzaka, Jana Kilińskiego, Tadeusza Kościuszki, Krótka, Ks. Adama Marczewskiego, Ludowa, Łódzka, 3-go Maja, Nowoogrodowa, Ogrodowa, Plac Wolności, Józefa Poniatowskiego, Piotra Szadkowskiego, Turkowska."
"Rada Gminy Opatówek";"300708";"5";"1";"2";"2";"518";"Sołectwo CIENIA DRUGA, Sołectwo CIENIA PIERWSZA, Sołectwo CIENIA TRZECIA, Sołectwo TROJANÓW"
"Rada Gminy Opatówek";"300708";"6";"1";"3";"3";"669";"Sołectwo CHEŁMCE, Sołectwo PORWITY"
"Rada Gminy Opatówek";"300708";"7";"1";"2";"2";"611";"Sołectwo SZAŁE"
"Rada Gminy Opatówek";"300708";"8";"1";"2";"2";"803";"Sołectwo JANIKÓW, Sołectwo RAJSKO, Sołectwo SIERZCHÓW, Sołectwo WARSZEW"
"Rada Gminy Opatówek";"300708";"9";"2";"3";"5";"882";"Sołectwo TŁOKINIA KOŚCIELNA, Sołectwo NĘDZERZEW, Sołectwo ZAWADY, Sołectwo ZDUNY"
"Rada Gminy Opatówek";"300708";"10";"1";"2";"2";"531";"Sołectwo TŁOKINIA MAŁA, Sołectwo TŁOKINIA NOWA, Sołectwo TŁOKINIA WIELKA"
"Rada Gminy Opatówek";"300708";"11";"1";"2";"2";"412";"Sołectwo DĘBE - KOLONIA, Sołectwo KOBIERNO, Sołectwo ROŻDŻAŁY"
"Rada Miejska w Stawiszynie";"300709";"1";"3";"4";"11";"1310";"Miasto: Stawiszyn"
"Rada Miejska w Stawiszynie";"300709";"2";"1";"4";"4";"483";"Sołectwa:, Długa Wieś Pierwsza, Długa Wieś Druga, Długa Wieś Trzecia"
"Rada Miejska w Stawiszynie";"300709";"3";"2";"5";"7";"762";"Sołectwa:, Nowy Kiączyn, Petryki, w tym wsie:,          - Petryki ,          - Łyczyn ,          - Stary Kiączyn"
"Rada Miejska w Stawiszynie";"300709";"4";"1";"2";"2";"337";"Sołectwa:, Piątek Mały, Piątek Mały - Kolonia"
"Rada Miejska w Stawiszynie";"300709";"5";"1";"1";"1";"283";"Sołectwo: Piątek Wielki"
"Rada Miejska w Stawiszynie";"300709";"6";"1";"2";"2";"356";"Sołectwa:, Pólko - Ostrówek, Werginki, Wyrów, w tym wsie:,              - Wyrów, ,              - Złotniki Małe - Kolonia"
"Rada Miejska w Stawiszynie";"300709";"7";"1";"4";"4";"595";"Sołectwo: Zbiersk"
"Rada Miejska w Stawiszynie";"300709";"8";"4";"6";"19";"1466";"Sołectwo: Zbiersk - Cukrownia"
"Rada Miejska w Stawiszynie";"300709";"9";"1";"2";"2";"316";"Sołectwo: Zbiersk - Kolonia"
"Rada Gminy Szczytniki";"300710";"1";"1";"5";"5";"410";"Główczyn, Joanka, Sobiesęki Pierwsze"
"Rada Gminy Szczytniki";"300710";"2";"1";"5";"5";"385";"Sobiesęki Drugie, Sobiesęki Trzecie"
"Rada Gminy Szczytniki";"300710";"3";"1";"4";"4";"355";"Borek, Guzdek-Daniel, Korzekwin, Pośrednik"
"Rada Gminy Szczytniki";"300710";"4";"1";"5";"5";"389";"Antonin, Chojno, Niemiecka Wieś"
"Rada Gminy Szczytniki";"300710";"5";"1";"4";"4";"534";"Iwanowice, Iwanowice II"
"Rada Gminy Szczytniki";"300710";"6";"1";"5";"5";"296";"Kuczewola"
"Rada Gminy Szczytniki";"300710";"7";"1";"5";"5";"360";"Popów"
"Rada Gminy Szczytniki";"300710";"8";"2";"6";"11";"810";"Marcjanów, Murowaniec, Szczytniki"
"Rada Gminy Szczytniki";"300710";"9";"1";"5";"5";"321";"Gorzuchy, Tymieniec"
"Rada Gminy Szczytniki";"300710";"10";"1";"5";"5";"481";"Kościany-Lipka, Mroczki Wielkie"
"Rada Gminy Szczytniki";"300710";"11";"1";"5";"5";"463";"Staw"
"Rada Gminy Szczytniki";"300710";"12";"2";"5";"10";"980";"Cieszyków, Krowica Pusta, Krowica Zawodnia, Marchwacz-Kolonia, Trzęsów"
"Rada Gminy Szczytniki";"300710";"13";"1";"5";"5";"465";"Radliczyce"
"Rada Gminy Żelazków ";"300711";"1";"1";"6";"6";"455";"Skarszewek, Borków Stary"
"Rada Gminy Żelazków ";"300711";"2";"1";"4";"4";"506";"Dębe "
"Rada Gminy Żelazków ";"300711";"3";"1";"5";"5";"480";"Florentyna, Ilno"
"Rada Gminy Żelazków ";"300711";"4";"1";"4";"4";"498";"Goliszew, Garzew"
"Rada Gminy Żelazków ";"300711";"5";"1";"3";"3";"612";"Kokanin"
"Rada Gminy Żelazków ";"300711";"6";"1";"4";"4";"394";"Kol. Kokanin, Borków Nowy "
"Rada Gminy Żelazków ";"300711";"7";"1";"3";"3";"471";"Pólko, Szosa Turecka "
"Rada Gminy Żelazków ";"300711";"8";"1";"4";"4";"361";"Russów "
"Rada Gminy Żelazków ";"300711";"9";"1";"4";"4";"518";"Skarszew "
"Rada Gminy Żelazków ";"300711";"10";"1";"4";"4";"572";"Kol. Skarszewek, Wojciechówka "
"Rada Gminy Żelazków ";"300711";"11";"1";"4";"4";"364";"Tykadłów, Helenów "
"Rada Gminy Żelazków ";"300711";"12";"1";"5";"5";"392";"Złotniki Małe, Anielin"
"Rada Gminy Żelazków ";"300711";"13";"1";"4";"4";"515";"Złotniki Wielkie, Janków "
"Rada Gminy Żelazków ";"300711";"14";"1";"6";"6";"520";"Zborów, Czartki "
"Rada Gminy Żelazków ";"300711";"15";"1";"7";"7";"703";"Żelazków "
"Rada Gminy w Baranowie";"300801";"1";"4";"2";"8";"1529";"Baranów, Albertów, Lisiny"
"Rada Gminy w Baranowie";"300801";"2";"1";"2";"2";"372";"Donaborów"
"Rada Gminy w Baranowie";"300801";"3";"1";"2";"2";"415";"Jankowy"
"Rada Gminy w Baranowie";"300801";"4";"2";"3";"5";"832";"Grębanin, Kolonia I, Kolonia II, Lipka, Żurawiniec, Justynka"
"Rada Gminy w Baranowie";"300801";"5";"1";"2";"2";"510";"Łęka Mroczeńska, Marianka Mroczeńska"
"Rada Gminy w Baranowie";"300801";"6";"3";"4";"8";"1239";"Mroczeń, Feliksów, Joanka"
"Rada Gminy w Baranowie";"300801";"7";"3";"4";"8";"1135";"Słupia pod Kępnem, Młynarka"
"Rada Gminy Bralin";"300802";"1";"4";"2";"8";"1345";"Bralin, ulica:, 21 Stycznia, B. Jańskiego, Boczna, Dirbachów, Gabriela, Jodłowa, Kalinowa, Kępińska, Kościuszki, Kręta, Krótka, Kwiatowa, Lipowa, Miodowa, Nowa, Ogrodowa, Okrężna, Piłsudskiego, Poprzeczna, Powstańców Wielkopolskich, Przemysława, Jana Rybarka, Rzemieślnicza, Słoneczna, Spokojna, Wojciechowskiego, Wrocławska od 1 - 48., "
"Rada Gminy Bralin";"300802";"2";"3";"3";"7";"954";"Bralin, ulica:, 3 Maja, Błotna, Dworcowa, Leśna, Kacza, Kościelna, , M. Konopnickiej, Namysłowska, Polna, Południowa, Pólkowska, Rynek, Wiosenna, Wrocławska od 50 - 99, Zielona, Bralin-Lipnik, Tabor Mały, Tabor Mały Lipnik, Tabor Mały Utrata, , "
"Rada Gminy Bralin";"300802";"3";"2";"2";"4";"481";"Chojęcin, Chojęcin-Parcele, Chojęcin Szum, Działosze"
"Rada Gminy Bralin";"300802";"4";"1";"2";"2";"381";"Mnichowice, Nosale"
"Rada Gminy Bralin";"300802";"5";"2";"2";"3";"535";"Nowa Wieś Książęca, Nowa Wieś Książęca Parcele."
"Rada Gminy Bralin";"300802";"6";"2";"3";"4";"552";"Gola, Wygoda Turkowska, Tabor Wielki, Tabor Wielki Chałupki, "
"Rada Gminy Bralin";"300802";"7";"1";"1";"1";"331";"Czermin, Weronikopole, Mielęcin. "
"Rada Miejska w Kępnie";"300803";"1";"6";"7";"73";"5481";"MIASTO KĘPNO, ULICE:, Antoniego Serbeńskiego, Berwińskiego, Chopina, Dąbrowskiego, 21-go Stycznia, Gimnazjalna, Hanki Sawickiej, Henryka Wieniawskiego, Hipolita Młynarza, Jacka Malczewskiego, Jesienna, Józefa Chełmońskiego, Karłowicza, Karola Kurpińskiego, Kazimierza Wiłkomirskiego, Letnia, Manifestu Lipcowego, Moniuszki, Nowowiejskiego, Obrońców Pokoju, Ogrodowa, Osiedle Kopa, Osiedle 700-lecia, Paderewskiego, Parkowa, 1-go Maja, Piotra Potworowskiego, Pogodna, Powstańców Wielkopolskich, Sienkiewicza, Sikorskiego, Skośna, Słoneczna, Spółdzielcza, Stanisława Wyspiańskiego, Szpitalna, Szymanowskiego, Tadeusza Sygietyńskiego, Tęczowa, 3-go Maja, Wacława Kokocińskiego, Wiatrakowa, Wincentego Schmidt'a, Wiosenna, Wiosny Ludów, Witolda Lutosławskiego, Witolda Małcużyńskiego, Władysława Turowskiego, Wojska Polskiego, Wolności, Zielona"
"Rada Miejska w Kępnie";"300803";"2";"7";"7";"79";"6993";"MIASTO KĘPNO, ULICE:, Aleja Ludwika Zamenhofa, Aleje Marcinkowskiego, Aleksandra Fredry, Armii Krajowej, Armii Poznań, Boczna, Bohaterów Września, Bolesława Prusa, Broniewskiego, Cicha, Cichy Zaułek, Długa, Donata Wyderkowskiego, Dworcowa, Elizy Orzeszkowej, Estkowskiego, Grabowska, Graniczna, Grobla, Gwardii Ludowej, Janka Krasickiego, Kilińskiego, Kombatantów, Kościelna, Kościuszki, Kraszewskiego, Kręta, Krótka, Ks. Magnuszewskiego, Ks. Piotra Wawrzyniaka, Kwiatowa, Lenino, Lipowa, Łazienkowa, Łąkowa, Mickiewicza, Młyńska, Monte Cassino, Nowa, Ofiar Oświęcimskich, Ofiar Torzeńca i Wyszanowa,  Osiedle Odrodzenia, Osińska, PKWN-u, Plac Księdza Nowackiego, Pocztowa, Polna, Poniatowskiego, Poznańska, PPR-u, PPS-u, Przemysłowa, Radosna, Ratuszowa, Ruchu Oporu, Rynek, Rzeźnicka, Sieroca, Skryta, Słodowa, Solidarności, Spokojna, Stara, Staszica, Strumykowa, Szkolna, Targowa, Towarowa, Tysiąclecia, Walki Młodych, Warszawska, Wesoła, Wieluńska, Władysława Reymonta, Wodna, Wrocławska, Zacisze, Zachodnia, Zamkowa, Zwycięstwa, , , SOŁECTWO Osiny : Biały Młyn, Dziekania, Zosin"
"Rada Miejska w Kępnie";"300803";"3";"8";"6";"63";"7321";"SOŁECTWA:, Borek Mielęcki, Domanin, Hanulin, Kierzenko, Kierzno, Kliny, Krążkowy(Mianowice/Olendry), Mechnice, Mikorzyn, Myjomice, Olszowa, Ostrówiec, Przybyszów, Pustkowie Kierzeńskie, Rzetnia, Szklarka Mielęcka, Świba"
"Rada Gminy Łęka Opatowska";"300804";"1";"3";"5";"10";"849";"Łęka Opatowska, Szalonka"
"Rada Gminy Łęka Opatowska";"300804";"2";"1";"3";"3";"271";"Biadaszki"
"Rada Gminy Łęka Opatowska";"300804";"3";"1";"3";"3";"368";"Kuźnica Słupska, Kuźnica Słupska-Stogniew, Zmyślona Słupska, Lipie"
"Rada Gminy Łęka Opatowska";"300804";"4";"2";"3";"5";"436";"Marianka Siemieńska, Raków"
"Rada Gminy Łęka Opatowska";"300804";"5";"4";"6";"13";"969";"Opatów"
"Rada Gminy Łęka Opatowska";"300804";"6";"1";"3";"3";"322";"Piaski, Piaski Opatowiec"
"Rada Gminy Łęka Opatowska";"300804";"7";"2";"5";"8";"593";"Siemianice, Siemianice-Klasak, Siemianice-Granice, Siemianice-Wesoła"
"Rada Gminy Łęka Opatowska";"300804";"8";"1";"4";"4";"289";"Trzebień"
"Rada Gminy Perzów";"300805";"1";"3";"3";"7";"728";"Perzów, Perzów Nieprosin"
"Rada Gminy Perzów";"300805";"2";"1";"2";"2";"280";"Słupia pod Bralinem"
"Rada Gminy Perzów";"300805";"3";"2";"2";"4";"315";"Turkowy, Brzezie"
"Rada Gminy Perzów";"300805";"4";"4";"3";"9";"705";"Trębaczów, Trębaczów Ligota, Zbyczyna"
"Rada Gminy Perzów";"300805";"5";"1";"3";"3";"176";"Koza Wielka, Koza Wielka Gęsia Górka"
"Rada Gminy Perzów";"300805";"6";"4";"2";"8";"841";"Miechów, Miechów Ludwiczyn, Domasłów, Domasłów Szczęście"
"Rada Gminy Rychtal";"300806";"1";"1";"2";"2";"224";"Sołectwo DARNOWIEC, wieś DARNOWIEC, Sołectwo ZGORZELEC, wieś ZGORZELEC, int. cz. m. BANDLÓW, leśniczówka WESOŁA, "
"Rada Gminy Rychtal";"300806";"2";"2";"2";"4";"419";"Sołectwo DROŻKI, wieś DROŻKI, osada REMISZÓWKA, int. cz. m. GIERCZYCE, int. cz. m. LUBICA, int. cz. m. RYNIEC, leśniczówka NOWA WIEŚ"
"Rada Gminy Rychtal";"300806";"3";"1";"1";"1";"234";"Sołectwo KRZYŻOWNIKI, wieś KRZYŻOWNIKI, osada DWORZYSZCZE"
"Rada Gminy Rychtal";"300806";"4";"3";"5";"7";"543";"Sołectwo STOGNIEWICE, wieś STOGNIEWICE, Sołectwo WIELKI BUCZEK, wieś WIELKI BUCZEK, int. cz. m. MARYSŁAWIN, wieś MAŁY BUCZEK, przysiółek SZARLOTA, int. cz. m. OKSZYCE, int. cz. m. STACJA KOLEJOWA, , , , , "
"Rada Gminy Rychtal";"300806";"5";"1";"1";"1";"206";"Sołectwo PROSZÓW, wieś PROSZÓW, osada DALANÓW, "
"Rada Gminy Rychtal";"300806";"6";"5";"5";"12";"1146";"Sołectwo RYCHTAL, wieś RYCHTAL"
"Rada Gminy Rychtal";"300806";"7";"1";"1";"1";"171";"Sołectwo SADOGÓRA, wieś SADOGÓRA, int. cz. m. ZACHCIAŁA"
"Rada Gminy Rychtal";"300806";"8";"1";"2";"2";"230";"Sołectwo SKOROSZÓW, wieś SKOROSZÓW"
"Rada Gminy Trzcinica";"300807";"1";"4";"2";"8";"990";"Sołectwo Trzcinica, wieś Trzcinica, , osady: Aniołka Druga, Jelenia Głowa, Siemionka"
"Rada Gminy Trzcinica";"300807";"2";"1";"1";"1";"285";"Sołectwo Piotrówka, wieś Piotrówka, , przysiółek Różyczka"
"Rada Gminy Trzcinica";"300807";"3";"1";"1";"1";"160";"Sołectwo Pomiany, wieś Pomiany, , Kolonia: Kwasielina"
"Rada Gminy Trzcinica";"300807";"4";"1";"2";"2";"172";"Sołectwo Kuźnica Trzcińska, wieś Kuźnica Trzcińska"
"Rada Gminy Trzcinica";"300807";"5";"5";"4";"12";"1325";"Sołectwo Laski , wieś Laski, , osady: Nowa Wieś, Laski-Tartak, , Kolonie: Borek, Granice, "
"Rada Gminy Trzcinica";"300807";"6";"1";"2";"2";"267";"Sołectwo Smardze, wieś Smardze"
"Rada Gminy Trzcinica";"300807";"7";"2";"3";"4";"583";"Sołectwo: Wodziczna, Aniołka Pierwsza, wieś Wodziczna, Aniołka  Pierwsza, , kolonia: Ignacówka Pierwsza , Ignacówka Druga , Ignacówka Trzecia, , osada Aniołka Parcele, Teklin, , przysiółek Dzierżążnik"
"Rada Gminy Babiak";"300902";"1";"4";"4";"13";"1797";"sołectwa:Babiak,              Żurawieniec, , z sołectwa Polonisz - wieś Józefowo, "
"Rada Gminy Babiak";"300902";"2";"1";"3";"3";"381";"Sołectwa: Brzezie,               Zakrzewo, "
"Rada Gminy Babiak";"300902";"3";"1";"3";"3";"431";"Sołectwa: Lichenek,                 Mostki-Kolonia,                 Ozorzyn"
"Rada Gminy Babiak";"300902";"4";"1";"2";"2";"395";"Sołectwa: Bogusławice,               Bogusławice-Nowiny, "
"Rada Gminy Babiak";"300902";"5";"1";"2";"2";"482";"Sołectwa: Janowice,               Lubotyń,               Stare Morzyce"
"Rada Gminy Babiak";"300902";"6";"1";"3";"3";"483";"Sołectwa: Góraj,               Mchowo,               Wiecinin"
"Rada Gminy Babiak";"300902";"7";"2";"2";"4";"825";"Sołectwa: Brdów,               Nowiny Brdowskie,               Osówie"
"Rada Gminy Babiak";"300902";"8";"1";"2";"2";"458";"Sołectwa: Radoszewice,  , z sołectwa Polonisz - wieś Polonisz"
"Rada Gminy Babiak";"300902";"9";"1";"3";"3";"384";"Sołectwa: Korzecznik-Podlesie,               Korzecznik-Szatanowo,               Psary,               Stypin"
"Rada Gminy Babiak";"300902";"10";"1";"2";"2";"425";"Sołectwa: Dębno Królewskie,               Dębno Poproboszczowskie "
"Rada Gminy Babiak";"300902";"11";"1";"3";"3";"366";"Sołectwa: Lipie Góry,               Maliniec,               Podkiejsze,               Zwierzchociny"
"Rada Gminy w Chodowie";"300903";"1";"2";"3";"5";"435";"sołectwa: Bowyczyny, Rdutów;"
