"Electoral institution";"Teritorial code";"Constituency no";"Mandates quantity";"Committees quantity";"Candidates quantity";"Electorals quantity";"Constituency boundaries"
"Rada Gminy Wieliszew";"140805";"3";"1";"5";"5";"534";"Kałuszyn, Olszewnica Nowa"
"Rada Gminy Wieliszew";"140805";"4";"2";"7";"11";"1117";"Skrzeszew, Komornica, Topolina, Poddębie, Sikory"
"Rada Gminy Wieliszew";"140805";"5";"5";"11";"29";"2737";"Wieliszew"
"Rada Gminy Wieliszew";"140805";"6";"2";"6";"10";"1256";"Łajski"
"Rada Gminy Wieliszew";"140805";"7";"2";"4";"6";"1184";"Michałów - Reginów"
"Rada Gminy w Chotczy";"140901";"1";"1";"3";"3";"189";"Baranów"
"Rada Gminy w Chotczy";"140901";"2";"1";"3";"3";"188";"Białobrzegi"
"Rada Gminy w Chotczy";"140901";"3";"1";"2";"2";"186";"Chotcza Dolna"
"Rada Gminy w Chotczy";"140901";"4";"1";"3";"3";"114";"Chotcza Górna"
"Rada Gminy w Chotczy";"140901";"5";"1";"3";"3";"180";"Chotcza Józefów"
"Rada Gminy w Chotczy";"140901";"6";"1";"3";"3";"127";"Gniazdków, Gustawów"
"Rada Gminy w Chotczy";"140901";"7";"1";"3";"3";"158";"Jarentowskie Pole"
"Rada Gminy w Chotczy";"140901";"8";"1";"2";"2";"110";"Karolów, Zajączków"
"Rada Gminy w Chotczy";"140901";"9";"1";"2";"2";"138";"Kijanka"
"Rada Gminy w Chotczy";"140901";"10";"1";"2";"2";"134";"Kolonia Wola Solecka"
"Rada Gminy w Chotczy";"140901";"11";"1";"1";"1";"87";"Niemieryczów"
"Rada Gminy w Chotczy";"140901";"12";"1";"1";"1";"108";"Siekierka Nowa"
"Rada Gminy w Chotczy";"140901";"13";"1";"2";"2";"118";"Siekierka Stara"
"Rada Gminy w Chotczy";"140901";"14";"1";"4";"4";"169";"Tymienica Nowa"
"Rada Gminy w Chotczy";"140901";"15";"1";"2";"2";"152";"Tymienica Stara"
"Rada Gminy w Ciepielowie";"140902";"1";"1";"2";"2";"365";"Antoniów, Czerwona, Bielany, Pasieki, Podgórze"
"Rada Gminy w Ciepielowie";"140902";"2";"1";"2";"2";"467";"Bąkowa, Podolany, Kunegundów, Czarnolas"
"Rada Gminy w Ciepielowie";"140902";"3";"2";"3";"6";"718";"Ciepielów, Gardziece Stare"
"Rada Gminy w Ciepielowie";"140902";"4";"1";"2";"2";"372";"Anusin, Dąbrowa, Drezno"
"Rada Gminy w Ciepielowie";"140902";"5";"2";"2";"4";"562";"Stary Ciepielów, Ciepielów Kolonia, Kawęczyn, Rekówka"
"Rada Gminy w Ciepielowie";"140902";"6";"2";"2";"4";"551";"Kałków, Chotyze, Wólka Dąbrowska, Gardzienice Kolonia"
"Rada Gminy w Ciepielowie";"140902";"7";"1";"2";"2";"260";"Świesielice"
"Rada Gminy w Ciepielowie";"140902";"8";"1";"2";"2";"231";"Marianki, Kochanów, Sajdy"
"Rada Gminy w Ciepielowie";"140902";"9";"2";"2";"3";"545";"Wielgie, Borowiec"
"Rada Gminy w Ciepielowie";"140902";"10";"1";"3";"3";"342";"Pcin, Ranachów B"
"Rada Gminy w Ciepielowie";"140902";"11";"1";"2";"2";"369";"Łaziska"
"Rada Miejska w Lipsku";"140903";"1";"2";"5";"9";"1310";"miasto Lipsko ulice: Boczna, Cicha, Długa, Partyzantów, 1 Maja, Wiejska, Wola Cukrowa, Obrońców Chotczy, Zwoleńska bloki 17a, 19, 19a, 21, 21a, 21b, 21c, 21d, 12/16a, 12/16b i od nr 1 do 41"
"Rada Miejska w Lipsku";"140903";"2";"2";"5";"9";"1375";"miasto Lipsko ulice: A.G. Bema, Bankowa, Czerwiakowskiego, Dobra, Jaśminowa, Klonowa, Langiewicza, Lipowa, Miła, Modrzewiowa, Osiedlowa, Rejtana, Spokojna, Sportowa, Świerkowa, Śniadeckiego, Szpitalna, Witosa"
"Rada Miejska w Lipsku";"140903";"3";"1";"4";"4";"609";"miasto Lipsko ulice: Czachowskiego, Krótka, Iłżecka, Mała, Podole, Widok"
"Rada Miejska w Lipsku";"140903";"4";"1";"5";"5";"611";"miasto Lipsko ulice: Kościelna, Kościuszki, Nowe Pole, Piesza, Rynek, Sandomierska, Solecka, Stadionowa, Pelczara"
"Rada Miejska w Lipsku";"140903";"5";"2";"4";"6";"1199";"miasto Lipsko ulice: Armii Krajowej, Armii Ludowej, Gospodarcza, Jadwinów, Kilińskiego, Kółek Rolniczych, Leśna, Powstańców Listopadowych, Ogrodowa, Papiernia, Polna, Przemysłowa, Słoneczna, Spacerowa, Turystyczna"
"Rada Miejska w Lipsku";"140903";"6";"1";"4";"4";"821";"sołectwa: Gruszczyn, Poręba, Śląsko, Tomaszówka, Walentynów"
"Rada Miejska w Lipsku";"140903";"7";"1";"1";"1";"721";"sołectwa: Długowola I, Długowola II, Helenów, Józefów, Kostusin, Maruszów"
"Rada Miejska w Lipsku";"140903";"8";"1";"2";"2";"526";"sołectwa: Boży Dar, Krępa Górna, Leopoldów, Lucjanów, Wiśniówek"
"Rada Miejska w Lipsku";"140903";"9";"1";"4";"4";"698";"sołectwa: Borowo, Huta, Krępa Kościelna, Leszczyny, Maziarze, Ratyniec, Zofiówka"
"Rada Miejska w Lipsku";"140903";"10";"1";"4";"4";"773";"sołectwa: Babilon, Lipa Krępa, Lipa Miklas, Małgorzacin, Nowa Wieś"
"Rada Miejska w Lipsku";"140903";"11";"1";"4";"4";"551";"sołectwa: Dąbrówka, Gołębiów, Jakubówka, Jelonek, Katarzynów, Szymanów"
"Rada Miejska w Lipsku";"140903";"12";"1";"3";"3";"677";"sołectwa: Wola Solecka I, Wola Solecka II, Wólka"
"Rada Gminy Rzeczniów";"140904";"1";"2";"3";"3";"595";"sołectwa: Rzeczniów, Kotłowacz"
"Rada Gminy Rzeczniów";"140904";"2";"1";"2";"2";"258";"sołectwo Rzeczniówek"
"Rada Gminy Rzeczniów";"140904";"3";"1";"3";"3";"310";"sołectwa: Rzeczniów Kolonia, Wincentów"
"Rada Gminy Rzeczniów";"140904";"4";"1";"2";"2";"252";"sołectwa: Jelanka, Grechów"
"Rada Gminy Rzeczniów";"140904";"5";"2";"3";"3";"379";"sołectwa: Marianów, Osinki, Pawliczka"
"Rada Gminy Rzeczniów";"140904";"6";"2";"2";"3";"492";"sołectwa: Grabowiec, Dubrawa"
"Rada Gminy Rzeczniów";"140904";"7";"1";"2";"2";"228";"sołectwo Rybiczyzna"
"Rada Gminy Rzeczniów";"140904";"8";"1";"2";"2";"367";"sołectwa: Wólka Modrzejowa Kolonia, Wólka Modrzejowa, Zawały"
"Rada Gminy Rzeczniów";"140904";"9";"2";"2";"3";"500";"sołectwa: Pasztowa Wola Kolonia, Pasztowa Wola, Ciecierówka, Michałów, Płósy"
"Rada Gminy Rzeczniów";"140904";"10";"1";"2";"2";"285";"sołectwa: Rzechów Kolonia, Stary Rzechów"
"Rada Gminy Rzeczniów";"140904";"11";"1";"2";"2";"222";"sołectwo Podkońce"
"Rada Gminy Sienno";"140905";"1";"2";"3";"4";"848";"sołectwa: Praga Górna, Sienno "
"Rada Gminy Sienno";"140905";"2";"1";"3";"3";"313";"sołectwo Stara Wieś"
"Rada Gminy Sienno";"140905";"3";"1";"3";"3";"337";"sołectwa: Karolów, Tarnówek,  Wodąca"
"Rada Gminy Sienno";"140905";"4";"1";"2";"2";"496";"sołectwa: Dębowe Pole, Kochanówka, Krzyżanówka "
"Rada Gminy Sienno";"140905";"5";"1";"2";"2";"403";"sołectwa: Dąbrówka, Eugeniów"
"Rada Gminy Sienno";"140905";"6";"1";"3";"3";"278";"sołectwa: Adamów, Leśniczówka, Olechów Nowy, Olechów Stary, "
"Rada Gminy Sienno";"140905";"7";"1";"2";"2";"359";"sołectwa: Hieronimów, Piasków, Praga Dolna, Trzemcha Dolna, Trzemcha Górna , "
"Rada Gminy Sienno";"140905";"8";"1";"3";"3";"351";"sołectwa: Osówka, Wygoda"
"Rada Gminy Sienno";"140905";"9";"1";"2";"2";"222";"sołectwa: Aleksandrów Duży, Zapusta"
"Rada Gminy Sienno";"140905";"10";"1";"2";"2";"333";"sołectwa: Gozdawa, Janów , Kadłubek"
"Rada Gminy Sienno";"140905";"11";"1";"3";"3";"342";"sołectwa: Bronisławów, Ludwików, Nowa Wieś"
"Rada Gminy Sienno";"140905";"12";"1";"4";"4";"308";"sołectwo Jawor Solecki"
"Rada Gminy Sienno";"140905";"13";"1";"3";"3";"269";"sołectwa: Jaworska Wola, Wyględów"
"Rada Gminy Sienno";"140905";"14";"1";"2";"2";"402";"sołectwa: Aleksandrów, Wierzchowiska Drugie, Wierzchowiska Pierwsze"
"Rada Gminy w Solcu nad Wisłą";"140906";"1";"3";"4";"10";"925";"Solec nad Wisłą, Kolonia Nadwiślańska"
"Rada Gminy w Solcu nad Wisłą";"140906";"2";"1";"4";"4";"398";"Boiska, Kolonia Boiska, Kłudzie"
"Rada Gminy w Solcu nad Wisłą";"140906";"3";"2";"5";"8";"542";"Sadkowice, Kępa Piotrowińska"
"Rada Gminy w Solcu nad Wisłą";"140906";"4";"1";"5";"5";"370";"Pawłowice"
"Rada Gminy w Solcu nad Wisłą";"140906";"5";"1";"4";"4";"325";"Wola Pawłowska, Marianów"
"Rada Gminy w Solcu nad Wisłą";"140906";"6";"2";"6";"9";"443";"Zemborzyn Pierwszy, Zemborzyn Drugi, Kolonia Zemborzyn"
"Rada Gminy w Solcu nad Wisłą";"140906";"7";"3";"3";"9";"968";"Dziurków, Przedmieście Dalsze, Przedmieście Bliższe"
"Rada Gminy w Solcu nad Wisłą";"140906";"8";"2";"5";"9";"643";"Słuszczyn, Las Gliniański, Kalinówek, Glina, Sadkowice Kolonia"
"Rada Gminy w Huszlewie";"141001";"1";"2";"3";"5";"387";"Huszlew"
"Rada Gminy w Huszlewie";"141001";"2";"1";"3";"3";"214";" Ławy, Sewerynów, Zienie, Bachorza"
"Rada Gminy w Huszlewie";"141001";"3";"2";"4";"6";"328";"Makarówka, Władysławów"
"Rada Gminy w Huszlewie";"141001";"4";"1";"2";"2";"153";"Krasna, Krasna-Kolonia, Waśkowólka"
"Rada Gminy w Huszlewie";"141001";"5";"1";"3";"3";"147";"Kownaty, Wygoda"
"Rada Gminy w Huszlewie";"141001";"6";"1";"2";"2";"110";"Żurawlówka"
"Rada Gminy w Huszlewie";"141001";"7";"1";"3";"3";"210";"Dziadkowskie, Dziadkowskie-Folwark"
"Rada Gminy w Huszlewie";"141001";"8";"1";"3";"3";"151";"Felin, Juniewicze"
"Rada Gminy w Huszlewie";"141001";"9";"1";"1";"1";"145";"Krzywośnity"
"Rada Gminy w Huszlewie";"141001";"10";"1";"3";"3";"141";"Liwki Włościańskie, Liwki Szlacheckie"
"Rada Gminy w Huszlewie";"141001";"11";"1";"2";"2";"150";"Kopce, Nieznanki"
"Rada Gminy w Huszlewie";"141001";"12";"1";"3";"3";"152";"Mostów"
"Rada Gminy w Huszlewie";"141001";"13";"1";"3";"3";"156";"Harachwosty, Siliwonki"
"Rada Miasta i Gminy w Łosicach";"141002";"1";"2";"8";"12";"1478";"Łosice ulice: Asza, Berka Joselewicza, Cicha, Leśna, Lubelska, Międzyrzecka, Miła, Miodowa, Myśliwska, Narutowicza, Ogrodowa, Przechodnia, Przeskok, Radzyńska, Spokojna, Szpitalna, Tysiąclecia Państwa Polskiego "
"Rada Miasta i Gminy w Łosicach";"141002";"2";"2";"9";"14";"1487";"Łosice ulice: Adama Asnyka, Adama Mickiewicza, Czarkowskiego, Dolna, Eugeniusza Sokalskiego, Floriańska, Ignacego Krasickiego, Jana Kochanowskiego, Jasna, Juliana Tuwima, Juliusza Słowackiego, Kolejowa od nr 1 do 34, Kwiatowa, Łąkowa, Marii Konopnickiej, Marszałka Józefa Piłsudskiego, Mikołaja Kopernika, Parcele, Piaskowa, Pogodna, Polna, Powstania Styczniowego, Prosta, Przemysłowa, Rzeczna, Siedlecka, Słoneczna, Spacerowa, Sportowa, Stanisława Staszica, Stefana Żeromskiego, Szkolna, Wiejska, Władysława Reymonta, Zygmunta Krasińskiego, Źródlana, Żwirowa, Żytnia"
"Rada Miasta i Gminy w Łosicach";"141002";"3";"1";"5";"5";"585";"Łosice ulice: Bolesława Wilczyńskiego, Brzozowa, Czerwonego Krzyża, Jodłowa, Kasztanowa, Klonowa, Kolejowa od nr 35 do 55, Leszczynowa, Lipowa, Orzechowa, Sosnowa, Wierzbowa, Witolda Wróblewskiego, Zdrowa"
"Rada Miasta i Gminy w Łosicach";"141002";"4";"2";"5";"7";"1253";"Łosice ulice: Kilińskiego, Kościuszki, Krótka, Majora Zenona, Nowa, Sienkiewicza, Sokołowska, Spółdzielcza, Wąska, 11 Listopada"
"Rada Miasta i Gminy w Łosicach";"141002";"5";"2";"5";"10";"1202";"Łosice ulice: Artych, Bialska, Białostocka, Błonie, Ekologiczna, Handlowa, Jabłoniowa, Krzywa, Moniuszki, Podmiejska, Rynek, Świętego Stanisława, Targowa, Traugutta, 1-go Maja"
"Rada Miasta i Gminy w Łosicach";"141002";"6";"1";"5";"5";"584";"sołectwa: Chotycze, Chotycze Kolonia, Jeziory, Łuzki, Toporów"
"Rada Miasta i Gminy w Łosicach";"141002";"7";"1";"3";"3";"435";"sołectwa: Czuchleby, Meszki, Woźniki"
"Rada Miasta i Gminy w Łosicach";"141002";"8";"1";"2";"2";"745";"sołectwa: Niemojki stacja, Niemojki wieś"
"Rada Miasta i Gminy w Łosicach";"141002";"9";"1";"4";"4";"441";"sołectwa: Dzięcioły, Nowosielec, Patków Prusy, Patków wieś"
"Rada Miasta i Gminy w Łosicach";"141002";"10";"1";"5";"5";"515";"sołectwa:Biernaty Średnie, Stare Biernaty, Zakrze "
"Rada Miasta i Gminy w Łosicach";"141002";"11";"1";"5";"5";"529";"sołectwa: Rudnik, Szańków kolonia, Szańków wieś, Świniarów"
"Rada Gminy Olszanka";"141003";"1";"2";"2";"3";"289";"wieś Olszanka"
"Rada Gminy Olszanka";"141003";"2";"1";"3";"3";"222";"wieś Szydłówka"
"Rada Gminy Olszanka";"141003";"3";"1";"2";"2";"197";"wieś Korczówka"
"Rada Gminy Olszanka";"141003";"4";"1";"2";"2";"206";"wsie: Korczówka-Kolonia, Mszanna"
"Rada Gminy Olszanka";"141003";"5";"1";"1";"1";"141";"wieś Bejdy"
"Rada Gminy Olszanka";"141003";"6";"1";"2";"2";"186";"wsie: Dawidy, Klimy"
"Rada Gminy Olszanka";"141003";"7";"1";"2";"2";"167";"wieś Hadynów"
"Rada Gminy Olszanka";"141003";"8";"1";"2";"2";"130";"wieś Pietrusy"
"Rada Gminy Olszanka";"141003";"9";"1";"1";"1";"117";"wieś Szawły"
"Rada Gminy Olszanka";"141003";"10";"1";"1";"1";"169";"wieś Stare Łepki "
"Rada Gminy Olszanka";"141003";"11";"1";"1";"1";"126";"wsie: Nowe Łepki, Radlnia"
"Rada Gminy Olszanka";"141003";"12";"1";"2";"2";"198";"wsie: Bolesty, Wyczółki"
"Rada Gminy Olszanka";"141003";"13";"2";"3";"4";"387";"wieś Próchenki"
"Rada Gminy Platerów";"141004";"1";"1";"2";"2";"217";"Chłopków, Chłopków-Kolonia"
"Rada Gminy Platerów";"141004";"2";"1";"2";"2";"267";"Czuchów, Czuchów-Pieńki"
"Rada Gminy Platerów";"141004";"3";"1";"1";"1";"251";"Falatycze"
"Rada Gminy Platerów";"141004";"4";"1";"3";"3";"313";"Hruszniew, Hruszniew-Kolonia"
"Rada Gminy Platerów";"141004";"5";"2";"2";"4";"461";"Hruszew, Rusków"
"Rada Gminy Platerów";"141004";"6";"3";"2";"4";"742";"Kamianka, Platerów"
"Rada Gminy Platerów";"141004";"7";"1";"3";"3";"398";"Kisielew, Nowodomki"
"Rada Gminy Platerów";"141004";"8";"1";"1";"1";"294";"Lipno"
"Rada Gminy Platerów";"141004";"9";"1";"1";"1";"370";"Mężenin, Mężenin-Kolonia, Michałów"
"Rada Gminy Platerów";"141004";"10";"1";"3";"3";"205";"Myszkowice, Zaborze"
"Rada Gminy Platerów";"141004";"11";"1";"3";"3";"314";"Ostromęczyn, Ostromęczyn-Kolonia"
"Rada Gminy Platerów";"141004";"12";"1";"3";"3";"393";"Górki, Puczyce"
"Rada Gminy w Sarnakach";"141005";"1";"3";"3";"9";"945";"Sarnaki"
"Rada Gminy w Sarnakach";"141005";"2";"1";"3";"3";"248";"Chlebczyn, Franopol"
"Rada Gminy w Sarnakach";"141005";"3";"1";"2";"2";"248";"Chybów"
"Rada Gminy w Sarnakach";"141005";"4";"1";"4";"4";"256";"Grzybów, Rzewuszki"
"Rada Gminy w Sarnakach";"141005";"5";"1";"3";"3";"251";"Bużka, Mierzwice Kolonia, Nowe Mierzwice, Rozwadów, Stare Mierzwice"
"Rada Gminy w Sarnakach";"141005";"6";"1";"3";"3";"294";"Binduga, Klimczyce, Klimczyce-Kolonia, Kózki"
"Rada Gminy w Sarnakach";"141005";"7";"1";"3";"3";"204";"Borsuki"
"Rada Gminy w Sarnakach";"141005";"8";"1";"3";"3";"203";"Klepaczew, Zabuże"
"Rada Gminy w Sarnakach";"141005";"9";"1";"2";"2";"281";"Serpelice"
"Rada Gminy w Sarnakach";"141005";"10";"1";"3";"3";"361";"Bonin, Bonin - Ogródki, Horoszki Duże, Horoszki Małe, Raczki"
"Rada Gminy w Sarnakach";"141005";"11";"1";"2";"2";"301";"Nowe Hołowczyce, Terlików"
"Rada Gminy w Sarnakach";"141005";"12";"1";"2";"2";"343";"Hołowczyce-Kolonia, Płosków, Płosków Kolonia, Stare Hołowczyce"
"Rada Gminy w Sarnakach";"141005";"13";"1";"2";"2";"354";"Nowe Litewniki, Stare Litewniki"
"Rada Gminy w Starej Kornicy";"141006";"1";"1";"3";"3";"313";"Czeberaki, Popławy, Wyrzyki"
"Rada Gminy w Starej Kornicy";"141006";"2";"1";"2";"2";"234";"Dubicze, Zalesie, Kazimierzów"
"Rada Gminy w Starej Kornicy";"141006";"3";"1";"3";"3";"232";"Kiełbaski, Wygnanki"
"Rada Gminy w Starej Kornicy";"141006";"4";"1";"4";"4";"351";"Kobylany"
"Rada Gminy w Starej Kornicy";"141006";"5";"3";"4";"9";"936";"Stara Kornica, Kornica-Kolonia"
"Rada Gminy w Starej Kornicy";"141006";"6";"2";"4";"7";"379";"Nowa Kornica"
"Rada Gminy w Starej Kornicy";"141006";"7";"1";"3";"3";"217";"Koszelówka"
"Rada Gminy w Starej Kornicy";"141006";"8";"1";"3";"3";"224";"Rudka"
"Rada Gminy w Starej Kornicy";"141006";"9";"1";"2";"2";"319";"Nowe Szpaki"
"Rada Gminy w Starej Kornicy";"141006";"10";"1";"2";"2";"344";"Stare Szpaki, Szpaki-Kolonia"
"Rada Gminy w Starej Kornicy";"141006";"11";"1";"3";"3";"159";"Walim i Walimek"
"Rada Gminy w Starej Kornicy";"141006";"12";"1";"3";"3";"330";"Wólka Nosowska"
"Rada Gminy Czerwonka";"141102";"1";"2";"3";"5";"281";"Sołectwa: Czerwonka , Sewerynowo"
"Rada Gminy Czerwonka";"141102";"2";"1";"2";"2";"137";"sołectwa: Ciemniewo, Janopole"
"Rada Gminy Czerwonka";"141102";"3";"2";"2";"4";"233";"sołectwo: Dąbrówka"
"Rada Gminy Czerwonka";"141102";"4";"2";"3";"6";"262";"sołectwo: Perzanowo, Tłuszcz"
"Rada Gminy Czerwonka";"141102";"5";"1";"2";"2";"122";"sołectwo: Adamowo, Mariampole, Soje, Lipniki"
"Rada Gminy Czerwonka";"141102";"6";"2";"2";"4";"230";"sołectwo: Jankowo"
"Rada Gminy Czerwonka";"141102";"7";"1";"2";"2";"170";"sołectwo: Budzyno Walędzięta"
"Rada Gminy Czerwonka";"141102";"8";"1";"2";"2";"187";"sołectwo: Ulaski"
"Rada Gminy Czerwonka";"141102";"9";"1";"4";"4";"154";"sołectwa: Budzyno Bolki, Budzyno Lipniki"
"Rada Gminy Czerwonka";"141102";"10";"1";"2";"2";"183";"sołectwo: Cieciórki , Krzyżewo Jurki, Krzyżewo Marki, Kałęczyn"
"Rada Gminy Czerwonka";"141102";"11";"1";"2";"2";"191";"sołectwa: Guty Duże, Guty Małe, Ponikiew Wielka"
"Rada Gminy Karniewo";"141103";"1";"3";"4";"6";"781";"sołectwo: Karniewo"
"Rada Gminy Karniewo";"141103";"2";"1";"2";"2";"306";"sołectwa: Chrzanowo - Bronisze, Malechy, Żabin Karniewski"
"Rada Gminy Karniewo";"141103";"3";"3";"3";"7";"812";"sołectwa: Byszewo, Byszewo- Wygoda, Chełchy- Chabdzyno, Chełchy Dzierskie, Chełchy Iłowe, Chełchy- Klimki, Chełchy Kmiece, Ośnica, Rafały, Tłucznice, Zalesie "
"Rada Gminy Karniewo";"141103";"4";"1";"2";"2";"326";"sołectwa: Konarzewo- Bolesty, Łukowo, Milewo- Malonki"
"Rada Gminy Karniewo";"141103";"5";"1";"2";"2";"344";"sołectwa: Leśniewo, Wronowo, Wólka Łukowska, Żabin Łukowski"
"Rada Gminy Karniewo";"141103";"6";"1";"2";"2";"309";"sołectwa: Romanowo, Słoniawy"
"Rada Gminy Karniewo";"141103";"7";"2";"2";"3";"453";"sołectwa: Obiecanowo, Zakrzewo, Zaręby"
"Rada Gminy Karniewo";"141103";"8";"1";"3";"3";"308";"sołectwo: Szwelice"
"Rada Gminy Karniewo";"141103";"9";"2";"4";"6";"612";"sołectwa: Baraniec, Czarnostów, Czarnostów- Polesie, Gościejewo, Krzemień-Górki, Krzemień Nowy, Szlasy-Złotki, Zelki Dąbrowe"
"Rada Gminy Krasnosielc";"141104";"1";"3";"4";"8";"1034";"sołectwa: Krasnosielc, Wymysły"
"Rada Gminy Krasnosielc";"141104";"2";"1";"3";"3";"419";"sołectwa: Krasnosielc Leśny, Nowy Sielc"
"Rada Gminy Krasnosielc";"141104";"3";"1";"3";"3";"442";"sołectwa: Bagienice-Folwark, Bagienice Szlacheckie, Biernaty, Chłopia Łąka"
"Rada Gminy Krasnosielc";"141104";"4";"1";"3";"3";"303";"sołectwa: Grądy, Łazy"
"Rada Gminy Krasnosielc";"141104";"5";"1";"2";"2";"321";"sołectwa: Nowy Krasnosielc, Przytuły"
"Rada Gminy Krasnosielc";"141104";"6";"1";"2";"2";"347";"sołectwa: Amelin, Grabowo, Perzanki-Borek"
"Rada Gminy Krasnosielc";"141104";"7";"1";"2";"2";"248";"sołectwa: Niesułowo, Ruzieck"
"Rada Gminy Krasnosielc";"141104";"8";"1";"2";"2";"435";"sołectwa: Pienice, Wola-Józefowo, Wola Włościańska"
"Rada Gminy Krasnosielc";"141104";"9";"1";"3";"3";"352";"sołectwa: Drążdżewo-Kujawy, Karolewo"
"Rada Gminy Krasnosielc";"141104";"10";"2";"3";"4";"586";"sołectwa: Drążdżewo, Drążdżewo Małe"
"Rada Gminy Krasnosielc";"141104";"11";"1";"3";"3";"388";"sołectwa: Budy Prywatne, Wólka Drążdżewska, Zwierzyniec"
"Rada Gminy Krasnosielc";"141104";"12";"1";"3";"3";"470";"sołectwa: Elżbiecin, Papierny Borek, Raki, Wólka Rakowska"
"Rada Miejska w Makowie Mazowieckim";"141101";"1";"1";"6";"6";"628";"ulice: Fryderyka Chopina, Graniczna, Hanki Sawickiej, Jaśminowa, Juliusza Słowackiego, Krótka, Marii Konopnickiej, Mazowiecka, Prosta, Różańska, Sportowa, Władysława Broniewskiego."
"Rada Miejska w Makowie Mazowieckim";"141101";"2";"1";"7";"7";"637";"ulice: Grzybowa, Jałowcowa, Janka Krasickiego, Jesionowa, Jodłowa, Klonowa, Leśna, Lipowa, Ogrodowa, Świerkowa, Warszawska, Wierzbowa, Wiśniowa, Żytnia"
"Rada Miejska w Makowie Mazowieckim";"141101";"3";"1";"5";"5";"644";"ulice: Adamowska, Brzozowa, Buźnicza, Dunaj, Franciszkańska, Grabowa, Kanałowa, Łąkowa, Nadrzeczna, Przasnyska, Przemysłowa, Zielony Rynek, Zrembowska"
"Rada Miejska w Makowie Mazowieckim";"141101";"4";"1";"8";"8";"641";"ulice: Armii Krajowej, Chabrowa, Cicha, Cmentarna, Dolna, Konwaliowa, Liliowa, Rumiankowa, Różana, Słonecznikowa, Spokojna, Stanisława Moniuszki, Wrzosowa"
"Rada Miejska w Makowie Mazowieckim";"141101";"5";"1";"6";"6";"523";"ulice: 1 Maja nr 1, 4, 5, 6, Adama Mickiewicza nr 3, 5, 6, 8,  Kilińskiego, Kościelna, Poprzeczna, Rynek, Spółdzielcza, Tadeusza Kościuszki, Zwrotna"
"Rada Miejska w Makowie Mazowieckim";"141101";"6";"1";"5";"5";"480";"ulice: 1 Maja nr 7, 9, 11, 13, Generała Pułaskiego od nr 4 do 46, "
"Rada Miejska w Makowie Mazowieckim";"141101";"7";"1";"4";"4";"456";"ulice: Adama Mickiewicza nr 10, 16, 20, 22, 24, 28, 30, 30A, od nr 34 do nr 43"
"Rada Miejska w Makowie Mazowieckim";"141101";"8";"1";"4";"4";"439";"ulice: Duńskiego Czerwonego Krzyża, Kolejowa, Kopernika nr 1, 4, 5, 5B, 6, 6B, 7, 9, 13, Słoniawska"
"Rada Miejska w Makowie Mazowieckim";"141101";"9";"1";"4";"4";"550";"ulica: Ciechanowska nr 3B, 3C, 3D, 3G, 3J"
"Rada Miejska w Makowie Mazowieckim";"141101";"10";"1";"4";"4";"465";"ulica: Ciechanowska 3A, 3E, 3F, 3I, Nr 5, Nr 4 do Nr 34"
"Rada Miejska w Makowie Mazowieckim";"141101";"11";"1";"6";"6";"514";"ulice: Ciechanowska 3H, Kopernika nr 8, 10, 11, 12, 15, 25, 37, 39, Macieja Rejtana, Rolna, Rzemieślnicza, Wspólna, Zagrodowa"
"Rada Miejska w Makowie Mazowieckim";"141101";"12";"1";"4";"4";"501";"ulice: Adama Mickiewicza 15, 17, 21, 25, 27, 27A, 27B, 27C, 29, 33, Bursztynowa, Diamentowa, Generała Pułaskiego nr 2D, 2E, Perłowa, Zachodnia."
"Rada Miejska w Makowie Mazowieckim";"141101";"13";"1";"6";"6";"452";"ulica Generała Pułaskiego Nr 2, 2A, 2B, 2C"
"Rada Miejska w Makowie Mazowieckim";"141101";"14";"1";"4";"4";"636";"ulice: Bolesława Chrobrego, Bolesława Krzywoustego, Konstytucji 3-go Maja, Królowej Jadwigi, Mieszka I, Czesława Miłosza, Polna, Sobieskiego, Władysława Jagiełły, Wincentego Witosa Nr 3, 5, 6A, 7, 7A, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 20, 22."
"Rada Miejska w Makowie Mazowieckim";"141101";"15";"1";"5";"5";"593";"Ulice: Bolesława Prusa, Henryka Sienkiewicza, Hugo Kołłątaja, Józefa Piłsudskiego, Jarosława Iwaszkiewicza, Juliana Tuwima, K.I. Gałczyńskiego, Leopolda Staffa, Stanisława Staszica, Władysława Stanisława Reymonta, Wincentego Witosa Nr 4, 6, Zofii Nałkowskiej."
"Rada Gminy Młynarze";"141105";"1";"2";"2";"4";"197";"sołectwo: Młynarze"
"Rada Gminy Młynarze";"141105";"2";"2";"3";"6";"212";"sołectwo: Sieluń"
"Rada Gminy Młynarze";"141105";"3";"1";"2";"2";"94";"sołectwa: Długołęka Wielka, Długołęka - Koski"
"Rada Gminy Młynarze";"141105";"4";"1";"2";"2";"112";"sołectwa: Gierwaty, Ochenki"
"Rada Gminy Młynarze";"141105";"5";"2";"2";"4";"155";"sołectwo: Ogony, Modzele"
"Rada Gminy Młynarze";"141105";"6";"1";"2";"2";"106";"sołectwo: Strzemieczne - Oleksy"
"Rada Gminy Młynarze";"141105";"7";"1";"2";"2";"90";"sołectwo: Kołaki"
"Rada Gminy Młynarze";"141105";"8";"1";"2";"2";"122";"sołectwo: Sadykierz"
