"Electoral institution";"Teritorial code";"Constituency no";"Mandates quantity";"Committees quantity";"Candidates quantity";"Electorals quantity";"Constituency boundaries"
"Rada Miasta Bartoszyce";"280101";"3";"7";"7";"79";"7538";"ulice:  Armii Krajowej, Armii Ludowej, Broniewskiego, Chilmanowicza, Chopina, Gdańska,  Generała Bema (strona nieparzysta od nr 29 do końca i strona parzysta od nr 14 do końca), Generała Sikorskiego,  Ignacego Krasickiego, Kardynała Wyszyńskiego, Knosały, Kochanowskiego, Krzywa, Lelewela, 4 Lutego, Moniuszki, Mrongowiusza, Nałkowskiej, Nowa, Nowowiejskiego, Partyzantów, Polna, Popiełuszki, Prusa, Sportowa, Spółdzielców, Staszica, Szarych Szeregów, Szrajbera, Szymanowskiego, Tuwima, Wiejska, Zamkowa, Zientary-Malewskiej, Żeromskiego, plac: Grunwaldzki, Pionierów"
"Rada Gminy w Bartoszycach ";"280103";"1";"2";"3";"5";"1285";"Bezledy, Kisity, Głomno, Karolewko, Kromarki, Ganitajny, Lejdy, Styligi, Molwity, Piergozy, Piersele, Solno, Wola, Wysieka"
"Rada Gminy w Bartoszycach ";"280103";"2";"1";"5";"5";"536";"Bąsze, Łapkiejmy, Łoskajmy, Parkoszewo, Posłusze, Skitno, Leginy, Zawiersze, Żydowo, Nowe Witki"
"Rada Gminy w Bartoszycach ";"280103";"3";"1";"3";"3";"556";"Dąbrowa, Nalikajmy, Wipławki, Szylina Mała, Szylina Wielka, Falczewo, Wiatrak, Wirwilty"
"Rada Gminy w Bartoszycach ";"280103";"4";"1";"2";"2";"437";"Jarkowo, Łojdy, Markiny, Pilwa, Kiertyny Małe, Kiertyny Wielkie"
"Rada Gminy w Bartoszycach ";"280103";"5";"1";"3";"3";"771";"Barciszewo, Wólka, Merguny, Taplikajmy, Borki, Wojciechy"
"Rada Gminy w Bartoszycach ";"280103";"6";"1";"3";"3";"514";"Burkarty, Kicina, Rodnowo, Wojtkowo, Szczeciny, Wajsnory, Wargielity"
"Rada Gminy w Bartoszycach ";"280103";"7";"1";"4";"4";"794";"Kiersity, Sortławki, Wyręba, Tolko, Ardapy, Spytajny, "
"Rada Gminy w Bartoszycach ";"280103";"8";"1";"4";"4";"536";"Bukowo, Lipina, Osieka, Ceglarki, Perkujki, Plęsy, Połęcze, Wawrzyny"
"Rada Gminy w Bartoszycach ";"280103";"9";"1";"4";"4";"646";"Czerwona Górka, Glitajny, Lusiny, Kinkjamy, Pasaria, Sędławki, Tromity, Dębówko, Karolewka, Gile, Okopa Witki"
"Rada Gminy w Bartoszycach ";"280103";"10";"1";"2";"2";"524";"Klekotki, Krawczyki, Brzostkowo, Minty, Szwarunki, Szwaruny"
"Rada Gminy w Bartoszycach ";"280103";"11";"2";"4";"6";"1052";"Borki Sędrowskie, Ciemna Wola, Galiny, Trutnowo, Galinki, Gromki, Króle, Kosy, Węgoryty"
"Rada Gminy w Bartoszycach ";"280103";"12";"1";"3";"3";"529";"Dębiany, Łabędnik Mały, Maszewy, Nuny, Wardomy, Gruda, Sokolica, Spurgle, "
"Rada Gminy w Bartoszycach ";"280103";"13";"1";"2";"2";"549";"Bajdyty, Bieliny, Drawa, Matyjaszki, Łabędnik, Sporwiny"
"Rada Miejska w Bisztynku ";"280104";"1";"3";"4";"12";"1022";"ulice: Ceglana, Findera, Grodzka, Kochanowskiego, Konopnickiej, Fryzjerska, 9-tego Maja, Mazurska, Ogrodowa, Owcza, Reymonta, Stare Osiedle, Żeromskiego, Buczka, Morcinka, Górnośląska, Grunwaldzka, Kajki, Miarki, Kościelna, Reja, Sienkiewicza, Struga, Rolna"
"Rada Miejska w Bisztynku ";"280104";"2";"3";"5";"14";"1088";"ulice: Prusa, Kolejowa, Kwiatowa, Obwodowa, Orzeszkowej, Polna, Kościuszki, Plac Wolności, Słoneczna, Sportowa, Nowe Osiedle, Spółdzielców, Szkolna, Wojska Polskiego, Asnyka"
"Rada Miejska w Bisztynku ";"280104";"3";"1";"4";"4";"357";"sołectwo: Warmiany, Paluzy, Łędławki"
"Rada Miejska w Bisztynku ";"280104";"4";"1";"2";"2";"385";"sołectwo: Grzęda, Pleśno"
"Rada Miejska w Bisztynku ";"280104";"5";"2";"4";"8";"726";"sołectwo: Nowa Wieś Reszelska, Wojkowo, Troksy, Sątopy, Unikowo"
"Rada Miejska w Bisztynku ";"280104";"6";"2";"4";"8";"788";"osiedle: Sątopy-Samulewo"
"Rada Miejska w Bisztynku ";"280104";"7";"1";"4";"4";"432";"sołectwo: Troszkowo, Dąbrowa, Bisztynek"
"Rada Miejska w Bisztynku ";"280104";"8";"1";"2";"2";"355";"sołectwo: Lądek, Księżno, Prosity"
"Rada Miejska w Bisztynku ";"280104";"9";"1";"3";"3";"422";"sołectwo: Sułowo, Wozławki"
"Rada Miasta Górowo Iławeckie ";"280102";"1";"2";"5";"8";"465";"Ulice: Generała Bema"
"Rada Miasta Górowo Iławeckie ";"280102";"2";"1";"4";"4";"270";"Ulice: Chopina, Nowowiejskiego, Moniuszki"
"Rada Miasta Górowo Iławeckie ";"280102";"3";"1";"3";"3";"216";"Ulice: Polna, Nowa, Nadbrzeżna, Krasickiego."
"Rada Miasta Górowo Iławeckie ";"280102";"4";"2";"4";"6";"447";"Ulice: Armii Czerwonej, Okrężna, Krótka."
"Rada Miasta Górowo Iławeckie ";"280102";"5";"1";"3";"3";"259";"Ulice: Zwycięstwa"
"Rada Miasta Górowo Iławeckie ";"280102";"6";"3";"5";"10";"632";"Ulice: Kościuszki, Olsztyńska, Lidzbarska, Kajki, Szkolna, Kaliningradzka."
"Rada Miasta Górowo Iławeckie ";"280102";"7";"2";"5";"9";"562";"Ulice: Aleja Wojska Polskiego, Kardynała Wyszyńskiego, Ogrodowa, Przemysłowa, 1-go Maja."
"Rada Miasta Górowo Iławeckie ";"280102";"8";"1";"4";"4";"266";"Ulice: Matejki, Mickiewicza, Słowackiego, Kochanowskiego, Mikołaja Reja, Czesława Miłosza."
"Rada Miasta Górowo Iławeckie ";"280102";"9";"2";"4";"6";"555";"Ulice: Plac Ratuszowy, Warmińska, Tamka, Ciasna, Jutrzenki, Nowotki, Inwalidów Wojennych, Generała Sikorskiego, Obrońców Pokoju."
"Rada Gminy Górowo Iławeckie";"280105";"1";"1";"6";"6";"376";"Dwórzno, Sołtysowizna, Paprocina, Krasnołąka"
"Rada Gminy Górowo Iławeckie";"280105";"2";"1";"5";"5";"308";"Wokiele, Kumkiejmy, Dulsin, Sigajny, Stabławki"
"Rada Gminy Górowo Iławeckie";"280105";"3";"1";"7";"7";"467";"Czyprki, Wojmiany, Gałajny, Nowa Wieś Iławecka, Warszkajty, Toprzyny, Żywkowo, Grądzik"
"Rada Gminy Górowo Iławeckie";"280105";"4";"1";"5";"5";"524";"Piasty Wielkie, Piasek, Bądle, Nowa Karczma"
"Rada Gminy Górowo Iławeckie";"280105";"5";"1";"6";"6";"363";"Wiewiórki, Deksyty, Weskajmy, Woryny"
"Rada Gminy Górowo Iławeckie";"280105";"6";"2";"5";"9";"743";"Kamińsk"
"Rada Gminy Górowo Iławeckie";"280105";"7";"1";"4";"4";"238";"Dęby, Paustry, Pareżki, Orsy"
"Rada Gminy Górowo Iławeckie";"280105";"8";"1";"5";"5";"344";"Dobrzynka, Włodkowo, Grotowo, Stega Mała, Skarbiec, Zięby, Reszkowo"
"Rada Gminy Górowo Iławeckie";"280105";"9";"1";"6";"6";"469";"Bukowiec, Wągniki, Wągródka, Worławki, Katławki"
"Rada Gminy Górowo Iławeckie";"280105";"10";"1";"4";"4";"435";"Augamy, Kiwajny, Galiny, Robity, Lipniki, Sągnity, Worszyny, Wormie, Gniewkowo"
"Rada Gminy Górowo Iławeckie";"280105";"11";"2";"7";"10";"663";"Kandyty, Dzikowo Iławeckie, Sędziwojewo, Malinowo"
"Rada Gminy Górowo Iławeckie";"280105";"12";"1";"4";"4";"294";"Glądy, Żołędnik, Janikowo"
"Rada Gminy Górowo Iławeckie";"280105";"13";"1";"4";"4";"595";"Bądze, Kanie Iławeckie, Piaseczno, Powiersze, Zielenica, Gruszyny, Pieszkowo, Pudlikajmy, Nerwiki, Lisiak"
"Rada Miejska w Sępopolu";"280106";"1";"5";"7";"31";"1822";"Sępopol"
"Rada Miejska w Sępopolu";"280106";"2";"2";"6";"12";"885";"Sołectwa: Długa, Masuny, Ostre Bardo, Prętławki, Stopki, Sołectwo Romankowo; miejscowości: Miedna, Romankowo"
"Rada Miejska w Sępopolu";"280106";"3";"2";"5";"10";"831";"Sołectwo Rogielkajmy; miejscowości: Korytki, Poniki, Rogielkajmy. Sołectwo: Szczurkowo., Sołectwo Trosiny, miejscowości: Gulkajmy, Judyty, Park, Retowy, Trosiny, Sołectwo Wodukajmy, miejscowości: Boryty, Domarady, Langanki, Przewarszyty, Wodukajmy"
"Rada Miejska w Sępopolu";"280106";"4";"2";"5";"9";"824";"Sołectwo Dzietrzychowo; miejscowości: Dobroty, Dzietrzychowo, Gierkiny, Majmławka, Wanikajmy, Sołectwo Lipica; miejscowości: Gaj, Lipica, Melejdy, Romaliny, Smodajny, , Sołectwo Lwowiec"
"Rada Miejska w Sępopolu";"280106";"5";"2";"5";"10";"611";"Sołectwa: Kinwągi, Różyna, Rygarby, Sołectwo Śmiardowo; miejscowości: Chełmiec, Pasławki, Śmiardowo, Sołectwo Wiatrowiec; miejscowości: Łobzowo, Pieny, Wiatrowiec"
"Rada Miejska w Sępopolu";"280106";"6";"2";"6";"10";"615";"Sołectwo Roskajmy; miejscowości: Liski, Roskajmy, Sołectwa: Rusajny, Smolanka, Turcz"
"Rada Gminy Braniewo";"280202";"1";"4";"6";"14";"1285";"Klejnowo, Klejnówko, Ułowo, Różaniec, Nowa Pasłęka, Stara Pasłęka, Ujście, Podgórze, Cielętnik, Józefowo, Rusy, Zgoda, Siedlisko, Garbina, Stępień, Prętki, Działy, Rudłowo, Zawierz, Glinka, Prątnik, Wielewo, Wikliniec"
"Rada Gminy Braniewo";"280202";"2";"3";"5";"13";"1034";"Wola Lipowska, Lipowina, Goleszewo, Gronówko, Strubiny, Zakrzewiec, Kiersy, Grodzie, Mikołajewo"
"Rada Gminy Braniewo";"280202";"3";"2";"10";"15";"786";"Szyleny Wieś, Szyleny Kolonia, Szyleny PGR, Rydzówka, Bemowizna, Brzeszczyny, Marcinkowo"
"Rada Gminy Braniewo";"280202";"4";"2";"5";"9";"690";"Żelazna Góra, Grzechotki, Sarniki, Krasnolipie, Grzędowo, Jarocin, Krzewno, Wilki, Pęciszewo"
"Rada Gminy Braniewo";"280202";"5";"2";"5";"9";"601";"Rodowo, Młoteczno, Rogity, Rogity Nadleśnictwo, Kalina, Skarbkowo"
"Rada Gminy Braniewo";"280202";"6";"1";"4";"4";"321";"Bobrowiec, Dąbrowa Leśniczówka, Maciejewo, Świętochowo"
"Rada Gminy Braniewo";"280202";"7";"1";"5";"5";"297";"Gronowo, Podleśne"
"Rada Miejska w Braniewie";"280201";"1";"3";"7";"15";"2741";"Kościuszki, Dworzec Kolejowy, Kolejowa, Kołłątaja, Reja, Staszica, Szkolna, Błotna, Mokra, Rzemieślnicza, Skośna, Żeromskiego, Olsztyńska, Wąska, Armii Krajowej"
"Rada Miejska w Braniewie";"280201";"2";"3";"8";"15";"2755";"Malinowa, Traugutta, Ogrodowa, Konarskiego, Łącznikowa, Królewiecka, Wspólna, Drewniana, Pl. Józefa Piłsudzskiego, Cicha, 9-go Maja, Wiejska, Krzysztofa Kamila Baczyńskiego, Przemysłowa, Młynarska, Kościelna, Lisia, Lipowa, Gdańska, Hozjusza"
"Rada Miejska w Braniewie";"280201";"3";"3";"7";"17";"2783";"Pl. Strażacki, Botaniczna, Łąkowa, Katedralna, Marcina Kromera, Błogosławionej Reginy Protmann, Fromborska, Elbląska bez budynku nr 36, 36a, b, c, Moniuszki, Zielona, 700-lecia, Mielczarskiego"
"Rada Miejska w Braniewie";"280201";"4";"3";"7";"19";"2960";"Słoneczna, Stefczyka, Bema, Dembińskiego, Sucharskiego, Sowińskiego, Sikorskiego, Dąbrowskiego, Gen. Grota Roweckiego, Krasickiego, Jana Matejki, Spacerowa, Sądowa, Świętojańska, Marynarska"
"Rada Miejska w Braniewie";"280201";"5";"3";"8";"19";"2986";"Wodna, Portowa, Plac Wolności, Magazynowa, Plac Grunwaldu, Morska, Parkowa, Piwna, PCK, Grzybowa, Władysława Jagiełły, Krótka, Kopernika, Elbląska nr 36, 36a, b, c, Wileńska, 1-go Maja, Kętrzyńskiego, Piaskowa, Gustawa Gizewiusza, Pieniężnego, Warmińska, Kajki, Mrągowiusza, Jana Bażyńskiego, Aleja Wojska Polskiego, Różana, Długa, Jaskółcza, Drozdowa, Mrówcza, Słowicza, Sportowa, Świętokrzyska, Kwiatowa, Brzozowa, Smutna, Jachtowa, Żeglarska, Nowopasłęcka, Nadbrzeżna"
"Rada Miejska we Fromborku";"280203";"1";"1";"3";"3";"200";"Biedkowo, Biedkowo-osada, Drewnowo"
"Rada Miejska we Fromborku";"280203";"2";"1";"3";"3";"203";"Bogdany"
"Rada Miejska we Fromborku";"280203";"3";"1";"4";"4";"130";"Jędrychowo, Krzywiec"
"Rada Miejska we Fromborku";"280203";"4";"1";"3";"3";"143";"Nowe Sadłuki, Wielkie Wierzno"
"Rada Miejska we Fromborku";"280203";"5";"1";"3";"3";"199";"Krzyżewo, Narusa"
"Rada Miejska we Fromborku";"280203";"6";"1";"3";"3";"140";"Baranówka, Baranówka-lesniczówka, Ronin, Nowiny"
"Rada Miejska we Fromborku";"280203";"7";"4";"3";"12";"886";"Stare miasto obejmujące ulice: Basztowa, Błotna, Braniewska, Dworcowa, Elbląska, Kapelańska, Katedralna, Kościelna, Kopernika, Mickiewicza, Ogrodowa, Pocztowa, Polna, Portowa, Rybacka, Rynek, Stara, Szkolna, Zielona, Wilanowo-leśniczówka"
"Rada Miejska we Fromborku";"280203";"8";"2";"5";"9";"582";"Górny taras obejmujący ulice: Kolonia Robotnicza, Krzywa, Kwiatowa, Leśna, Młynarska, Sadowa, Sanatoryjna, ZHP, Krasickiego, Ottona Ślzienia"
"Rada Miejska we Fromborku";"280203";"9";"3";"5";"12";"585";"Osiedle Słoneczne obejmujące bloki od 1 do 14 oraz domy o numerach 16a, 48, 50 "
"Rada Gminy Lelkowo";"280204";"1";"2";"4";"5";"378";"Lelkowo, Młyniec"
"Rada Gminy Lelkowo";"280204";"2";"1";"3";"3";"196";"Dębowiec, Zdrój"
"Rada Gminy Lelkowo";"280204";"3";"2";"2";"4";"342";"Głębock, Jarzeń, Jarzeński Młyn"
"Rada Gminy Lelkowo";"280204";"4";"1";"2";"2";"172";"Krzekoty, Miłaki, Przebędowo"
"Rada Gminy Lelkowo";"280204";"5";"1";"3";"3";"134";"Bartki, Giedawy, Nałaby, Perwilty, Słup, Wilknicki Młyn, Wilknity, Wola Wilknicka, Wołowo"
"Rada Gminy Lelkowo";"280204";"6";"1";"3";"3";"163";"Kwiatkowo, Sówki, Szarki"
"Rada Gminy Lelkowo";"280204";"7";"3";"4";"9";"487";"Bieńkowo, Jachowo, Lutkowo, Mędrzyki, Wyszkowo"
"Rada Gminy Lelkowo";"280204";"8";"1";"2";"2";"142";"Grabowiec, Piele"
"Rada Gminy Lelkowo";"280204";"9";"3";"3";"7";"570";"Zagaje"
"Rada Miejska w Pieniężnie";"280205";"1";"4";"6";"18";"1495";"Miasto Pieniężno, ulice: Braniewska, Cmentarna, Dębowa, Dworcowa, Generalska, Kolejowa, Kościuszki, Królewiecka, Mickiewicza, Ogrodowa, Projektowana, Sadowa, Sienkiewicza, Zawadzkiego, Lipowa, Brzozowa, Wiśniowa, Akacjowa"
"Rada Miejska w Pieniężnie";"280205";"2";"3";"6";"17";"1063";"Miasto Pieniężno, ulice: 1-go Maja, 17-go Lutego, Górna, Lidzbarska, Ornecka, Park, Parkowa, Polna, Rynek, Szkolna, Wolności, Zamkowa, Zielone Wzgórze"
"Rada Miejska w Pieniężnie";"280205";"3";"1";"7";"7";"348";"Borowiec, Cieszęta, Glebiska, Pieniężno II, Różaniec"
"Rada Miejska w Pieniężnie";"280205";"4";"1";"6";"6";"468";"Kajnity, Kolonia 19, Pieniężno I"
"Rada Miejska w Pieniężnie";"280205";"5";"1";"5";"5";"392";"Łajsy, Pajtuny, Żugienie, Wyrębiska"
"Rada Miejska w Pieniężnie";"280205";"6";"1";"4";"4";"461";"Jesionowo, Lechowo, Niedbałki, Radziejewo"
"Rada Miejska w Pieniężnie";"280205";"7";"1";"5";"5";"457";"Glądy, Jeziorko, Kowale, Lubianka, Łoźnik, Pawły, Pełty, Pluty, Wopy"
"Rada Miejska w Pieniężnie";"280205";"8";"1";"6";"6";"391";"Bornity, Brzostki, Kierpajny Małe, Kierpajny Wielkie, Pakosze, Wojnity"
"Rada Miejska w Pieniężnie";"280205";"9";"1";"5";"5";"356";"Białczyn, Gajle, Piotrowiec"
"Rada Miejska w Pieniężnie";"280205";"10";"1";"3";"3";"267";"Gaudyny, Kiersiny, Posady, Sawity"
"Rada Gminy w Płoskini";"280206";"1";"1";"2";"2";"129";"Płoskinia 1-28B"
"Rada Gminy w Płoskini";"280206";"2";"1";"1";"1";"124";"Płoskinia 29-62"
"Rada Gminy w Płoskini";"280206";"3";"1";"2";"2";"163";"Płoskinia Kolonia, Czosnowo, Łojewo, Giedyle, Pielgrzymowo"
"Rada Gminy w Płoskini";"280206";"4";"1";"1";"1";"162";"Bliżewo, Dabrowa, Szalmia"
"Rada Gminy w Płoskini";"280206";"5";"1";"1";"1";"149";"Lubnowo, Demity, Tolkowiec"
"Rada Gminy w Płoskini";"280206";"6";"1";"1";"1";"161";"Jarzębiec"
"Rada Gminy w Płoskini";"280206";"7";"1";"2";"2";"147";"Strubno"
"Rada Gminy w Płoskini";"280206";"8";"1";"1";"1";"176";"Chruściel 27-80"
"Rada Gminy w Płoskini";"280206";"9";"1";"1";"1";"119";"Chruściel 1-25B"
"Rada Gminy w Płoskini";"280206";"10";"1";"2";"2";"179";"Pierzchały"
"Rada Gminy w Płoskini";"280206";"11";"1";"1";"1";"96";"Pierławki, Piórkowo, Trąbki"
"Rada Gminy w Płoskini";"280206";"12";"1";"2";"2";"126";"Długobór"
"Rada Gminy w Płoskini";"280206";"13";"1";"1";"1";"98";"Długobór ZR, Podlechy, Robuzy"
"Rada Gminy w Płoskini";"280206";"14";"1";"2";"2";"119";"Łozy, Stygajny"
"Rada Gminy w Płoskini";"280206";"15";"1";"1";"1";"155";"Wysoka Braniewska"
"Rada Gminy Wilczęta";"280207";"1";"2";"2";"4";"311";"Wilczęta"
"Rada Gminy Wilczęta";"280207";"2";"1";"2";"2";"113";"Spędy"
"Rada Gminy Wilczęta";"280207";"3";"2";"3";"5";"347";"Gładysze, Jankówko, Tatrki"
"Rada Gminy Wilczęta";"280207";"4";"1";"2";"2";"102";"Bardyny"
"Rada Gminy Wilczęta";"280207";"5";"1";"2";"2";"168";"Ławki"
"Rada Gminy Wilczęta";"280207";"6";"1";"2";"2";"126";"Sopoty, Dębiny"
"Rada Gminy Wilczęta";"280207";"7";"1";"3";"3";"175";"Karwiny, Dębień"
"Rada Gminy Wilczęta";"280207";"8";"1";"2";"2";"227";"Góry, Słobity-Stacja"
"Rada Gminy Wilczęta";"280207";"9";"2";"2";"4";"399";"Słobity"
"Rada Gminy Wilczęta";"280207";"10";"1";"3";"3";"208";"Stare Siedlisko"
"Rada Gminy Wilczęta";"280207";"11";"1";"3";"3";"167";"Nowica"
"Rada Gminy Wilczęta";"280207";"12";"1";"2";"2";"198";"Księżno, Lipowa, Bronki"
"Rada Miasta Działdowo";"280301";"1";"5";"8";"67";"4039";"Boczna, Władysława Broniewskiego, Brzozowa, Chabrowa, Chmielna, Chopina, Marii Dąbrowskiej,  Dożynkowa, Konstantego I. Gałczyńskiego, Graniczna, Grunwaldzka, Gryczana, Jęczmienna, Kajki, Kąkolowa, Klonowa, Jana Kochanowskiego, Kolejowa, Konwaliowa, Janka Krasickiego, Księżodworska, Legionów Polskich, Lidzbarska, Lipowa, 11 Listopada, Lniana, Lotników, Łubinowa, Makowa, Karola Małłka, Marchlewskiego, Miodowa, Mrongowiusza, Marcelego Nowotki, Osiedleńcza, Owsiana, Witolda Pileckiego, Polna, Południowa, Powstańców Wielkopolskich, Prosta, Boleslawa Prusa, Pszeniczna, Mikołaja Reja, Reymonta, Różana, Rumiankowa, Rzemieślnicza, Rzepakowa, Hanki Sawickiej, Henryka Sienkiewicza, Traugutta, Tulipanowa, Juliana Tuwima, Wiosenna, Wyspiańskiego, Zbożowa, Zielona, Stefana Żeromskiego, Żwirki i Wigury, Żytnia"
"Rada Miasta Działdowo";"280301";"2";"8";"8";"99";"6815";"Asnyka, Bielnikowa, Cicha, Dąbrowszczaków, Górna, Gen. Józefa Hallera, Władysława Jagiełły, Karłowicza, Katarzyny, Marii Konopnickiej, Kopernika, Kościuszki, Krótka, Lenartowicza, Łąkowa, Mazurska, Męczenników, Mławska, Młyńska, Norwida, Ogrodowa, Olsztyńska, Elizy Orzeszkowej, Parkowa, Piwna, Pl. Biedrawy, Pl. 1 Maja, Pl. Mickiewicza, Pocztowa, Poprzeczna, Północna, Przemysłowa, Marii Skłodowskiej-Curie, Słoneczna, Słowackiego, Strumykowa, Średnia, Tylna, Waryńskiego, Wąska, Wolności, Ks. Kard. Stefana Wyszyńskiego, Zamkowa, Boya-Żeleńskiego"
"Rada Miasta Działdowo";"280301";"3";"8";"8";"98";"6738";"Agatowa, Al. św. Katarzyny Aleksandryjskiej, Olgii Boznańskiej, Mariana Buczka, Bursztynowa, Stanisława Chlebowskiego, Jana Cybisa, Tytusa Czyżewskiego, Dębowa, Dolna, Drzymały, Juliana Fałata, Maksymiliana Gierymskiego, Artura Grottgiera, Koralowa, Janusza Korczaka, Wojciecha Kossaka, Kwiatowa, Stanisława Lentza, Leśna, Tadeusza Makowskiego, Jacka Malczewskiego, Jana Matejki, Piotra Michałowskiego, Młodzieżowa, Modrzewiowa, Nidzicka, Okulna, Okrężna, Org. Młodz. Tow. Uniwer. Robotn., Aleksandra Orłowskiego, Piaskowa, Władysława Podkowińskiego, Zbigniewa Pronaszko, Robotnicza, Rubinowa, Ludwika Rydygiera, Sosnowa, Sportowa, Strzelczyka, Wita Stwosza, 19 Stycznia, Jana Styki, Emilii Sukertowej-Biedrawiny, Szafirowa, Szmaragdowa, Świerkowa, Warmińska, Stanisława Ignacego Witkiewicza, Wrzosowa, Leona Wyczółkowskiego, Zacisze, Marii Zientary-Malewskiej, Zuchowa, Związku Harcerstwa Polskiego, Związku Młodzieży Polskiej, Związku Młodzieży Socjalist., Związku Młodzieży Wiejs., ""Wici"", Związku Walki Młodych "
"Rada Gminy Działdowo";"280302";"1";"1";"2";"2";"563";"Klęczkowo, Komorniki, Krasnołąka, Pożary, Wilamowo"
"Rada Gminy Działdowo";"280302";"2";"1";"4";"4";"341";"Bursz, Kurki"
"Rada Gminy Działdowo";"280302";"3";"1";"2";"2";"464";"Gnojenko, Gnojno, Zakrzewo"
"Rada Gminy Działdowo";"280302";"4";"1";"3";"3";"318";"Petrykozy, Rywociny"
"Rada Gminy Działdowo";"280302";"5";"1";"3";"3";"637";"Księży Dwór, Prusinowo"
"Rada Gminy Działdowo";"280302";"6";"1";"3";"3";"344";"Kramarzewo, Sękowo"
"Rada Gminy Działdowo";"280302";"7";"1";"2";"2";"589";"Uzdowo"
"Rada Gminy Działdowo";"280302";"8";"1";"2";"2";"457";"Gąsiorowo, Jankowice, Mosznica"
"Rada Gminy Działdowo";"280302";"9";"1";"2";"2";"589";"Ruszkowo"
"Rada Gminy Działdowo";"280302";"10";"1";"2";"2";"386";"Lipówka, Sławkowo"
"Rada Gminy Działdowo";"280302";"11";"1";"3";"3";"615";"Pierławki, Rudolfowo, Wysoka"
"Rada Gminy Działdowo";"280302";"12";"1";"2";"2";"623";"Burkat, Filice, Niestoja"
"Rada Gminy Działdowo";"280302";"13";"1";"3";"3";"526";"Drzazgi, Turza Wielka"
"Rada Gminy Działdowo";"280302";"14";"1";"4";"4";"532";"Kisiny, Malinowo"
"Rada Gminy Działdowo";"280302";"15";"1";"5";"5";"500";"Grzybiny, Myślęta"
"Rada Gminy Iłowo - Osada";"280303";"1";"2";"4";"7";"809";"Miejscowość: Iłowo - Osada, Ulice: Broniewskiego, Dębowa, Dolna, Kosynierów, Kościelna, Kraszewska, Polna, Sienkiewicza, Staszica, 19 - go Stycznia, Reja, Wyzwolenia"
"Rada Gminy Iłowo - Osada";"280303";"2";"4";"4";"13";"1520";"Miejscowość: Iłowo - Osada, Ulice: Akacyjna, Brzozowa, Cicha, Jagiellońska, Kochanowskiego, Kościuszki, Krasickiego, Krzywa, Kwiatowa, Leśna, Lipowa, Władysława Łokietka, Młodzieżowa, Nowa, Nowotki, Puchatka, Prusa, Przyjaciół, Tysiąclecia, Wdzięczna, Miejscowość: Dwukoły"
"Rada Gminy Iłowo - Osada";"280303";"3";"1";"3";"3";"451";"Miejscowość: Iłowo - Wieś, Ulice: Długa, Działdowska, Janowska, Mickiewicza, Okrężna, Stefczyka, Wiejska"
"Rada Gminy Iłowo - Osada";"280303";"4";"1";"4";"4";"281";"Miejscowości: Chorab, Janowo, Mławka, Purgałki, Sochy, Szczepka"
"Rada Gminy Iłowo - Osada";"280303";"5";"1";"3";"3";"431";"Miejscowość: Białuty"
"Rada Gminy Iłowo - Osada";"280303";"6";"1";"3";"3";"309";"Miejscowości: Dźwierznia, Pruski"
"Rada Gminy Iłowo - Osada";"280303";"7";"4";"4";"10";"1480";"Miejscowości: Narzym, Wierzbowo"
"Rada Gminy Iłowo - Osada";"280303";"8";"1";"3";"3";"435";"Miejscowości: Brodowo, Gajówki, Kraszewo, Mansfeldy"
"Rada Miejska w Lidzbarku";"280304";"1";"2";"6";"8";"1606";"Miasto Lidzbark – ulice: Akacjowa , Brzozowa, Bukowa, Chmielna, Dębowa, Grabowa , Jarzębinowa, Jesionowa,  Jaworowa, Klonowa, Leśniczówka, Lipowa, Nowa, Okopowa, Podleśna, Polna  Świerkowa, Topolowa, Wierzbowa, Wiśniowa"
"Rada Miejska w Lidzbarku";"280304";"2";"2";"6";"7";"1779";"Miasto Lidzbark– ulice: Władysława Broniewskiego, Marii Dąbrowskiej, Graniczna, Hugona Kołłątaja, Stanisława Konarskiego, Tadeusza Kościuszki, Kwiatowa, Juliusza Kraziewicza, Leśna, 3-go Maja, Elizy Orzeszkowej, Południowa, Poprzeczna,  Ignacego Potockiego, Poświętna,  Rejtana, Władysława Reymonta, Słoneczna, Sosnowa, Stanisława Staszica, Strażacka , Tartaczna, Targowa , Juliana Tuwima , Józefa Wybickiego,  Wiejska, Zieluńska , Stefana Żeromskiego"
"Rada Miejska w Lidzbarku";"280304";"3";"2";"5";"7";"1608";"Miasto Lidzbark – ulice  :   Jeleńska, Myśliwska"
"Rada Miejska w Lidzbarku";"280304";"4";"1";"6";"6";"839";"Miasto Lidzbark – ulice : Fryderyka Chopina, Cicha, Garbarska, Garbuzy, Górka, Kopernika, Krótka, Młyńska , Ogrodowa, Piaski, Podgórna, Podzamcze, Słomiany Rynek, Stare Miasto, Szosa Lubawska,  Sądowa, Wodna"
"Rada Miejska w Lidzbarku";"280304";"5";"1";"5";"5";"949";"Miasto Lidzbark – ulice: Dworcowa, Działdowska , Plac Gen.J. Hallera , Główny Dworzec, Kościelna, Mickiewicza, Nowy Rynek, Przemysłowa,  Zamkowa"
"Rada Miejska w Lidzbarku";"280304";"6";"1";"4";"4";"522";"Gmina- miejscowości:  Chełsty, Ciechanówko , Słup, Zalesie"
"Rada Miejska w Lidzbarku";"280304";"7";"1";"4";"4";"731";"Gmina-miejscowości: Kiełpiny, Tarczyny, Wąpiersk"
