"Electoral institution";"Teritorial code";"Constituency no";"Mandates quantity";"Committees quantity";"Candidates quantity";"Electorals quantity";"Constituency boundaries"
"Rada Powiatu Głogowskiego";"020300";"2";"5";"4";"36";"16185";"Aleja Wolności (cała), Balwierska, Bernardyńska, Bolesława Krzywoustego, Brama Brzostowska, Browarna, Budowlanych Nr:1, 3, 4, 6, 6A, 6B, 6C, 6D, 6E, 6F, 6G, 8, 10, 12, 14, 14A, 16, 16A, 18, 18A, 18B, 18C, 18D, 18E, 18F, 18G, 20, 20A, 20B, 20C, Cicha, Daszyńskiego, Długa, Dobra, Działkowa, Dzieci Głogowskich, Elektryczna, Garncarska, Generała Rozwadowskiego, Głowackiego, Gołębia, Grodzisko, Grodzka, Jedności Robotniczej, Kamienna Droga, Kołłątaja, Kotlarska, Krochmalna, Księdza Prałata Luigi Novaresse, Kutrzeby, Kuźnicza, Kwiatowa, Łąkowa, Łużycka, Magazynowa, 1 Maja, Mała, Matejki, Miarki, Mickiewicza, Młyńska, Moniuszki, Nadbrzeżna, Nadodrzańska, Niedziałkowskiego, Norwida, Obozowa, Obrońców Pokoju Nr: 1, 1A, 3, 5, 5A, 7A, 7B, 7C, 7D, 7E, 7F, 9, 11A, 11B, 13, 13A, 13B, 13C, 17, 19, 23, 25, 27, 29,  Parafialna, Piaskowa, Piastowska, Piekarska, Piotra Skargi, Plac 1000-lecia (cały), Plac Jana z Głogowa, Plac Kolegiacki, Plac Konstytucji 3 Maja, Plac Solny, Poczdamska, Polska, Południowa, Powstańców, Północna, Przemysłowa, Rynek, Rzeźnicza, Sienkiewicza, Sikorskiego (cała), Skłodowskiej, Skwer Zygmunta Starego, Słodowa, Słowackiego, Słowiańska (cała), Smolna, Spichrzowa, Spokojna, Spółdzielcza, Staromiejska, Starowałowa, Staszica, Strumykowa, Strzelecka, Sybiraków, Szewska, Szkolna, Śniadeckich, Świętego Mikołaja, Świętojańska, Topolowa, Towarowa, Wały Bolesława Chrobrego, Wierzbowa, Wincentego Pola, , Wsie: Biechów, Wróblin Głogowski, Zamkowa, Złota, Żukowicka."
"Rada Powiatu Głogowskiego";"020300";"3";"4";"4";"31";"13897";"Akacjowa, Bolesław Wysoki, Bolesława Śmiałego, Brzozowa, Budziszyńska, Cukrownicza, Dobrawy, Dolna, Dziadoszan, Folwarczna, Galla Anonima, Geodezyjna, Gimnastyczna, Gnieźnieńska, Henryka Brodatego, Henryka Głogowskiego, Henryka Pobożnego, Henryka V Żelaznego, Herbowa, Jagiellońska, Kaspra Eliana, Kasztelańska, Kazimierza Sprawiedliwego, Kazimierza Wielkiego, Klonowa, Kolejowa, Konrada I, Końcowa, Kościelna, Kowalska, Krawiecka, Królewska, Królowej Jadwigi, Krótka, Książąt Oleśnickich, Książąt Żagańskich, Księcia Jana II, Księżnej Machtyldy, Leszka Białego, Letnia, Listopadowa, Lotników, Łukowa, Małgorzaty Cylejskiej, Marcowa, Mechaniczna, Mleczarska, Morelowa, Na Uroczysku, Nankera, Narciarska, Narutowicza, Olimpijska, Orzechowa, Osadników, Paderewskiego, Piasta Kołodzieja, Plac Błogosławionej Siostry Faustyny, Plac Mieszka I, Pogodna, Portowa, Probusa, Prusa, Przemysława Głogowskiego, Rudnowska, Rycerska, Rzemieślnicza, Salomei, Słoneczna, Spadochroniarzy, Spadzista, Sportowa, Stara, Styczniowa, Ślusarska, Świętej Jadwigi Śląskiej, Świętosławy, Tenisowa, Ułanów Polskich, Wawelska, Wiosenna, Wioślarska, Wiśniowa, Wita Stwosza, Witosa, Władysława Łokietka, Zielona, Ziemowita, Złota Podkowa, Żarkowska, Żeglarska, Żwirki i Wigury."
"Rada Powiatu Głogowskiego";"020300";"4";"4";"4";"29";"14120";"Andromedy, Brzeska, Bukowa, Dębowa, Galileusza, Generała Andersa, Generała Maczka, Generała Skalskiego, Generała Urbanowicza, Grodzieńska, Gwiaździsta, Herkulesa, Jesienna, Kasztanowa, Keplera, Kosmonautów Polskich od Nr 1 do Nr 127A, Krzemieniecka, Lipowa, Lwowska, Łucka, Malinowa, Neptuna, Nowogródzka, Ogrodowa, Okrężna,  Oriona, Paulinów, Perseusza, Marszałka Józefa Piłsudskiego, Plutona, Samborska, Stanisławowska, Świerkowa, Tarnopolska, Wileńska."
"Rada Powiatu Głogowskiego";"020300";"5";"5";"4";"35";"15786";"Gminy: Głogów, Jerzmanowa, Kotla, Pęcław, Żukowice."
"Rada Powiatu w Górze";"020400";"1";"9";"6";"70";"16635";"miasto i gmina Góra"
"Rada Powiatu w Górze";"020400";"2";"3";"6";"30";"5967";"miasto i gmina Wąsosz"
"Rada Powiatu w Górze";"020400";"3";"3";"6";"29";"6522";"gmina Jemielno, gmina Niechlów"
"Rada Powiatu w Jaworze";"020500";"1";"8";"7";"90";"20322";"Jawor"
"Rada Powiatu w Jaworze";"020500";"2";"4";"6";"42";"8989";"Bolków"
"Rada Powiatu w Jaworze";"020500";"3";"5";"6";"51";"13638";"Gminy: Paszowice, Mściwojów, Męcinka, Wądroże Wielkie"
"Rada Powiatu Jeleniogórskiego";"020600";"1";"4";"6";"40";"10827";"Miasto Karpacz; Gmina Podgórzyn"
"Rada Powiatu Jeleniogórskiego";"020600";"2";"3";"6";"34";"9588";"Miasto Kowary"
"Rada Powiatu Jeleniogórskiego";"020600";"3";"4";"7";"41";"11247";"Miasta: Piechowice; Szklarska Poręba"
"Rada Powiatu Jeleniogórskiego";"020600";"4";"4";"6";"43";"11754";"Gminy: Janowice Wielkie; Mysłakowice"
"Rada Powiatu Jeleniogórskiego";"020600";"5";"4";"6";"38";"9622";"Gminy: Jezów Sudecki; Stara Kamienica"
"Rada Powiatu Kamiennogórskiego";"020700";"1";"8";"8";"98";"17225";"Gmina Miejska Kamienna Góra"
"Rada Powiatu Kamiennogórskiego";"020700";"2";"5";"8";"64";"10709";"Gmina Wiejska Kamienna Góra; Gmina Wiejska Marciszów"
"Rada Powiatu Kamiennogórskiego";"020700";"3";"4";"8";"54";"9490";"Gmina Miejsko-Wiejska Lubawka"
"Rada Powiatu Kłodzkiego";"020800";"1";"5";"5";"50";"23383";"miasto Kłodzko"
"Rada Powiatu Kłodzkiego";"020800";"2";"5";"5";"50";"22570";"miasto i gmina:  Bystrzyca Kłodzka, Międzylesie"
"Rada Powiatu Kłodzkiego";"020800";"3";"4";"5";"39";"17886";"gmina Nowa Ruda, miasto i gmina Radków, "
"Rada Powiatu Kłodzkiego";"020800";"4";"4";"5";"39";"20184";"miasto Nowa Ruda"
"Rada Powiatu Kłodzkiego";"020800";"5";"4";"5";"35";"19737";"gmina Kłodzko, miasto Polanica Zdrój"
"Rada Powiatu Kłodzkiego";"020800";"6";"4";"5";"39";"20490";"miasto: Duszniki Zdrój, Kudowa Zdrój, , miasto i gmina Szczytna, gmina Lewin Kłodzki"
"Rada Powiatu Kłodzkiego";"020800";"7";"3";"5";"29";"13610";"miasto i gmina : Lądek Zdrój, Stronie Śląskie"
"Rada Powiatu w Legnicy";"020900";"1";"5";"4";"33";"11704";"Miasto Chojnów"
"Rada Powiatu w Legnicy";"020900";"2";"3";"4";"22";"7593";"Gmina Chojnów"
"Rada Powiatu w Legnicy";"020900";"3";"3";"4";"21";"7508";"Gmina Miłkowice, Gmina Krotoszyce"
"Rada Powiatu w Legnicy";"020900";"4";"3";"4";"22";"8304";"Gmina Kunice, Gmina Legnickie Pole"
"Rada Powiatu w Legnicy";"020900";"5";"3";"4";"21";"8177";"Miasto i Gmina Prochowice, Gmina Ruja"
"Rada Powiatu Lubańskiego";"021000";"1";"5";"6";"40";"13519";"miasto Świeradów Zdrój, miasto i gmina Leśna, gmina Platerówka"
"Rada Powiatu Lubańskiego";"021000";"2";"5";"5";"37";"14273";"gmina Lubań, miasto i gmina Olszyna, gmina Siekierczyn"
"Rada Powiatu Lubańskiego";"021000";"3";"7";"6";"60";"18425";"miasto Lubań"
"Rada Powiatu w Lubinie ";"021100";"1";"4";"6";"42";"14878";"Miasto Lubin ulice: Aleja Niepodległości, Armii Krajowej, Bankowa, Bolesława Chrobrego, Broniewskiego, Cedyńska, Deyny, Drzymały, Generała Bema, Górskiego, Grodzka, Kaletnicza, Kazimierza Wielkiego, Kilińskiego, Kołłątaja, Komara, Konstytucji 3 Maja, Kopernika, Kościuszki, Krasickiego, Księcia Ludwika I, Księginicka, Kusocińskiego, Łukasiewicza, 1 Maja, Malinowskiego, Małomicka, Mickiewicza, Mieszka I, Miroszowicka, Paderewskiego od nr 2 do nr 74,  Piastowska, Prusa, Pruzi, Reja, Rynek, Rzemieślnicza, Rzeźnicza, Sienkiewicza, Składowa, Skłodowskiej-Curie od nr 1 do nr 17, Skolimowskiej, Słoneczna, Słowiańska, Spacerowa, Staszica, Ścinawska, Śląska, Ślusarskiego, Traugutta, Tysiąclecia, Władysława Łokietka, Zielona., "
"Rada Powiatu w Lubinie ";"021100";"2";"4";"6";"44";"15133";"Miasto Lubin ulice: Brzeska, Gajowa, Grodzieńska, Jagodowa, Jastrzębia od nr 31 nieparzyste do końca, Jeżynowa, Kresowa, Krucza, Krzemieniecka, Kukuczki, Kwiatowa, Leśna, Lwowska, Malinowa, Nowogródzka, Orla, Pawia od nr 4 parzyste do końca,  Piłsudskiego, Poleska, prof. Zwierzyckiego, Prymasa Polski Wyszyńskiego, Ptasia, Sokola, Sowia, Sportowa, Stanisławowska, Szpakowa, Tarnopolska, Wileńska, Wołyńska, Wronia od nr 17 nieparzyste do końca, Wrzosowa, Żurawia.  , "
"Rada Powiatu w Lubinie ";"021100";"3";"4";"7";"45";"15582";"Miasto Lubin ulice: Akacjowa, Aleja Komisji Edukacji Narodowej, II Armii Wojska Polskiego, Bacha, Baligrodzka, Bieszczadzka, Bolesławiecka, Boznańskiej, Braci Gierymskich, Brzozowa, Budziszyńska, Bukowa, Cedrowa, Chełmońskiego, Chocianowska, Chopina, Cisowa, Dębowa, Generała Sikorskiego, Górnicza, Grabowa, Grottgera, Jana Pawła II od nr 1 do nr 58 i od nr 60 do nr 74 parzyste, Jarzębinowa, Jastrzębia od nr 1 do nr 29 nieparzyste i numery parzyste, Jaśminowa, Jaworowa, Jesionowa, Jodłowa, Kalinowa, Karkonoska, Kasztanowa, Klonowa, Kochanowskiego, Kolejowa, Kossaka, Legnicka, Leszczynowa, Lipowa, Łużycka, Magnoliowa, Malczewskiego, Matejki, Michałowskiego, Modrzewiowa, Moniuszki, Odrodzenia, Okrzei, Olchowa, Osiedlowa, Paderewskiego od nr 92 do końca, Parkowa, Pawia numery nieparzyste i nr 2, Platanowa, Przemysłowa, Sosnowa, Stary Lubin, Sudecka, Sybiraków, Topolowa od nr 2 do nr 42 parzyste i numery nieparzyste, Towarowa, Wiązowa, Wierzbowa, Wiśniowa, Wrocławska,  Wronia od nr 1 do nr 15 nieparzyste i numery parzyste, Wyczółkowskiego, Wyspiańskiego., "
"Rada Powiatu w Lubinie ";"021100";"4";"4";"6";"42";"16288";"Miasto Lubin ulice: Asnyka, Biedronkowa, Budowniczych LGOM, Cmentarna, Fredry, Granitowa, Gwarków, Hutnicza, Iwaszkiewicza, Jana Pawła II od nr 76 parzyste do końca, Kalcytowa, Kamienna, Kisielewskiego, Konopnickiej, Kopalniana, Krupińskiego, Lotników, Malachitowa, Miedziana, Nefrytowa, Norwida, Onyksowa, Orzeszkowej, Pawlikowskiej – Jasnorzewskiej, Plac Świętego Wojciecha, Plac Świętej Barbary, Platynowa, Polna, Reymonta, Skłodowskiej-Curie od nr 18 do końca, Słowackiego, Spółdzielcza, Srebrna, Stawowa, Szafirowa, Szkolna, Sztukowskiego, Sztygarska, Szybowa, Świętej Barbary, Topolowa od nr 44 parzyste do końca, Tuwima, Wiertników, Willowa, Wójta Henryka, Złota, Żeromskiego, Żwirki i Wigury. "
"Rada Powiatu w Lubinie ";"021100";"5";"7";"6";"78";"24691";"Gmina: Lubin, Rudna, Ścinawa"
"Rada Powiatu w Lwówku  Śląskim";"021200";"1";"4";"5";"28";"8345";"Gmina i Miasto Gryfów Śląski"
"Rada Powiatu w Lwówku  Śląskim";"021200";"2";"6";"6";"63";"14559";"Gmina i Miasto Lwówek Śląski"
"Rada Powiatu w Lwówku  Śląskim";"021200";"3";"3";"4";"19";"7378";"Gmina i Miasto Mirsk"
"Rada Powiatu w Lwówku  Śląskim";"021200";"4";"4";"6";"41";"8684";"Gmina i Miasto Lubomierz; Miasto i Gmina Wleń"
"Rada Powiatu Milickiego";"021300";"1";"10";"6";"100";"19411";"Gmina Milicz"
"Rada Powiatu Milickiego";"021300";"2";"5";"6";"53";"10084";"Gmina Cieszków, Gmina Krośnice"
"Rada Powiatu Oleśnickiego";"021400";"1";"8";"5";"54";"30114";"Miasto Oleśnica"
"Rada Powiatu Oleśnickiego";"021400";"2";"5";"5";"31";"17663";"Gmina Oleśnica, Miasto i Gmina Bierutów"
"Rada Powiatu Oleśnickiego";"021400";"3";"4";"5";"25";"15414";"Gmina Dobroszyce, Miasto i Gmina Twardogóra"
"Rada Powiatu Oleśnickiego";"021400";"4";"6";"5";"39";"20734";"Gmina Dziadowa Kłoda, Miasto i Gmina Międzybórz, Miasto i Gmina Syców"
"Rada Powiatu Oławskiego";"021500";"1";"8";"6";"84";"25634";"Miasto Oława"
"Rada Powiatu Oławskiego";"021500";"2";"6";"6";"61";"18057";"Miasto i Gmina Jelcz-Laskowice"
"Rada Powiatu Oławskiego";"021500";"3";"5";"6";"54";"15519";"Gminy: Domaniów, Oława"
"Rada Powiatu w Polkowicach ";"021600";"1";"8";"3";"48";"20806";"Miasto i Gmina Polkowice"
"Rada Powiatu w Polkowicach ";"021600";"2";"4";"4";"32";"10377";"Miasto i Gmina Chocianów"
"Rada Powiatu w Polkowicach ";"021600";"3";"3";"4";"23";"7141";"Gmina i Miasto Przemków"
"Rada Powiatu w Polkowicach ";"021600";"4";"4";"3";"21";"10754";"Gmina Gaworzyce, Gmina Grębocice, Gmina Radwanice "
"Rada Powiatu Strzelińskiego";"021700";"1";"8";"6";"62";"17981";"Miasto i Gmina Strzelin"
"Rada Powiatu Strzelińskiego";"021700";"2";"4";"5";"25";"7998";"Gmina Borów, Gmina Kondratowice"
"Rada Powiatu Strzelińskiego";"021700";"3";"5";"5";"31";"10184";"Miasto i Gmina Wiązów, Gmina Przeworno"
"Rada Powiatu Średzkiego";"021800";"1";"7";"8";"84";"15503";"Miasto i Gmina Środa Śląska"
"Rada Powiatu Średzkiego";"021800";"2";"6";"8";"75";"15003";"Gmina Malczyce, Gmina Kostomłoty, Gmina Udanin"
"Rada Powiatu Średzkiego";"021800";"3";"4";"7";"41";"10086";"Gmina Miękinia"
"Rada Powiatu w Świdnicy";"021900";"1";"6";"6";"68";"27168";"GMINA MIEJSKA ŚWIDNICA, place: Michała Drzymały, Grunwaldzki, Jana Pawła II, Kombatantów, Ludowy, Św. Małgorzaty, Pokoju, 1000-lecia Państwa Polskiego, Wojska Polskiego, Wolnościulice: Księżnej Agnieszki, Agrestowa, Akacjowa, Aleja Brzozowa, Aleja Goplany, Aleja Niepodległości, Basztowa, Bocheńska, Boczna, Bohaterów Getta, Bokserska, Bracka, Budowlana, Bystrzycka, Chłopska, Chorwacka, Bolesława Chrobrego, Cicha, Czarna Droga, Czereśniowa, Czeska, Częstochowska, Czwartaków, Daleka, Dębowa, Długa, Dworcowa, Działkowa, Esperantystów, Fabryczna, Folwarczna, Franciszkańska, Francuska, Gajowa, Garbarska, Gdyńska, Grodzka, Hetmańska, Hodowlana, Husarska, Inżynierska, Jagiellońska, Jagienki, Jodłowa, Kanonierska, Kasztanowa, Kątna, Jana Kilińskiego, Klasztorna, Kliczkowska, Klonowa, Kolejowa, Hugona Kołłątaja, Komunalna, Komunardów, Marii Konopnickiej, Mikołaja Kopernika, Krakowska, Kosynierów, Kościelna, Kotlarska, Józefa Ignacego Kraszewskiego, Kraszowicka, Krótka, Kręta, Leona Kruczkowskiego, Księcia Bolka Świdnickiego, Kwiatowa, Joachima Lelewela, Letnia, Lipowa, Lwowska, Łączna, Łąkowa, Waleriana Łukasińskiego od nr 1 do nr 33 (strona nieparzysta) oraz od nr 2 do nr 40 (strona parzysta), Łukowa, Łużycka, 1 Maja, 8 Maja, Malinowa, Mała, Jana Matejki, Mazowiecka, Mennicka, Metalowców, Mieszka I, Gustawa Morcinka, Morelowa, Muzealna, Nadbrzeżna, Nad Tamą, Nasypowa, Nauczycielska, Ofiar Oświęcimskich, Ogrodowa, Okrężna, Pańska, Parkowa, Piekarska, Pionierów Ziemi Świdnickiej, Podchorążych, Podolska, Poprzeczna, Poznańska, Przechodnia, Przedwiośnie, Przelotowa, Przemysłowa, Przyjaźni, Kazimierza Pułaskiego, Pusta, Mikołaja Reja, Robotnicza, Rolnicza, Równa, Różana, Rycerska, Rynek, Rzemieślnicza, Rzeźnicza, Sadowa, Saperów, Serbska, Sienna, gen. Władysława Sikorskiego od nr 1 do nr 23 (strona nieparzysta) i od nr 2 do nr 6 (strona parzysta), Siostrzana, Piotra Skargi, Składowa, Słoneczna, Juliusza Słowackiego, Słowiańska, Spacerowa, Sportowa, Spółdzielcza, Sprzymierzeńców, Stalowa, Stawki, Strzelińska, Szarych Szeregów, Szczęśliwa, Szpitalna, Śląska od nr 1 do nr 49 (strona nieparzysta), Środkowa, Świętokrzyska, Teatralna, Tenisowa, Lwa Tołstoja, Torowa, Towarowa, Romualda Traugutta, Trybunalska, Trzeboszańska, Ułańska, Wadowicka, Wałbrzyska od nr 1 do nr 9 (strona nieparzysta) i od nr 2 do nr 8 (strona parzysta), Wałowa, Warszawska, Wąska, Wesoła, Westerplatte od nr 2 do nr 26 i od nr 30 do nr 108 (strona parzysta) oraz od nr 7 do nr 99 (strona nieparzysta), Wewnętrzna, Wielecka, Wierzbowa, Wileńska, Willowa, Wiosenna, Wiśniowa, Wincentego Witosa, Wodna, Stanisława Wokulskiego, Wołyńska, Wrocławska, Stanisława Wyspiańskiego, Zacisze, Zagłoby, Zakole, Zamkowa, Zaułek Kupiecki, Zielona, Zygmuntowska, Stefana Żeromskiego, "
"Rada Powiatu w Świdnicy";"021900";"2";"5";"6";"55";"22196";"GMINA MIEJSKA ŚWIDNICA, plac: Józefa Piłsudskiegoulice: Aleja Colgate, gen. Władysława Andersa, Galla Anonima, Armii Krajowej, Księdza Prałata Dionizego Barana, gen. Józefa Bema, Księcia Bernarda, Biberaska, Bobrzańska, Jana Boduena de Cortenay, gen. Tadeusza Bora Komorowskiego, Księcia Henryka Brodatego, Władysława Broniewskiego, Ceglana, Fryderyka Chopina, Bronisława Czecha, Jarosława Dąbrowskiego, Deszczowa, Jana Długosza, gen. Augusta Emila Fieldorfa, Bartosza Głowackiego, Główna, gen. Stefana Grota Roweckiego, Władysława Hermana, Inwalidów Wojennych, Jałowcowa, Jarzębinowa, gen. Jakuba Jasińskiego, Jaskółcza, Jesienna, Jana Kochanowskiego, Oskara Kolberga, Janusza Korczaka, Tadeusza Kościuszki, Mieczysława Kozara – Słobódzkiego, Ignacego Krasickiego, Krucza, Ludwika Krzywickiego, Bolesława Krzywoustego, Marii Kunic, Janusza Kusocińskiego, gen. Mariana Langiewicza, Lechicka, Legii Nadwiślańskiej, Leśna, Józefa Lompy, Władysława Łokietka, Waleriana Łukasińskiego nr 43, 43a, 49 (strona nieparzysta) i nr 42, 44, 46 (strona parzysta) Karola Marcinkowskiego nr 4/6 i nr 10 (strona parzysta) oraz od nr 1 do nr 63 (strona nieparzysta), Heleny Marusarzówny, Karola Miarki, Tadeusza Michejdy, Adama Mickiewicza, Miernicza, Modrzewiowa, Stanisława Moniuszki, Niecała, Juliana Ursyna Niemcewicza, Cypriana Kamila Norwida, Kazimierza Odnowiciela, gen. Leopolda Okulickiego, Ignacego Paderewskiego, Piaskowa, Piękna, Emilii Plater, Księcia Henryka Pobożnego, Podmiejska, Pogodna, Wincentego Pola, Polna Droga, Potokowa, Adama Prażmowskiego, Ignacego Prądzyńskiego od nr 1 do nr 163 (strona nieparzysta) oraz nr 2 i 4 (strona parzysta), Jana Riedla, Sarnia, gen. Władysława Sikorskiego od nr 27 do nr 67 (strona nieparzysta) i od nr 42 do nr 80 (strona parzysta), Marii Skłodowskiej Curie, Słowicza, Sosnowa, Sowia, Józefa Longina Sowińskiego, Feliksa Stamma, Stanisława Staszica, Bogusza Stęczyńskiego, Strzegomska, Sybiraków, Karola Szymanowskiego, Księżnej Jadwigi Śląskiej, Ślężańska, Bolesława Śmiałego, Świerkowa, Świętojańska, gen. Michała Tokarzewskiego-Karaszewicza, Wałbrzyska od nr 10 do nr 60 (strona parzysta) i od nr 11 do nr 63 (strona nieparzysta), Ludwika Waryńskiego, Jerzego Leonarda Webera, Kazimierza Wielkiego, Wilcza, Walerego Wróblewskiego od nr 2 do nr 8 (strona parzysta) oraz od nr 1 do nr 57 (strona nieparzysta), Wrzosowa, Wschodnia, Jana Wysockiego, Kardynała Stefana Wyszyńskiego, Zachodnia, Ludwika Zamenhofa, Tadeusza Ząbka, Romana Zmorskiego, Zwierzyniecka, Żwirki i Wigury"
"Rada Powiatu w Świdnicy";"021900";"3";"5";"6";"54";"23772";"Gmina Jaworzyna Śląska, Gmina Marcinowice i Gmina Żarów"
"Rada Powiatu w Świdnicy";"021900";"4";"5";"6";"50";"22305";"Gmina Strzegom"
"Rada Powiatu w Świdnicy";"021900";"5";"3";"5";"29";"12939";"Gmina Świdnica"
"Rada Powiatu w Świdnicy";"021900";"6";"5";"6";"53";"23401";"Gmina Świebodzice i Gmina Dobromierz"
"Rada Powiatu Trzebnickiego";"022000";"1";"5";"4";"38";"17917";"Gmina Trzebnica"
"Rada Powiatu Trzebnickiego";"022000";"2";"4";"5";"31";"11667";"Gmina Zawonia i Gmina Wisznia Mała"
"Rada Powiatu Trzebnickiego";"022000";"3";"4";"6";"41";"14963";"Gmina Oborniki Śląskie"
"Rada Powiatu Trzebnickiego";"022000";"4";"6";"5";"50";"19263";"Gmina Żmigród i Gmina Prusice"
"Rada Powiatu Wałbrzyskiego";"022100";"1";"4";"5";"37";"19707";"Podzamcze , Aleja: Podwale. , Ulice: Basztowa, Blankowa, Forteczna, Grodzka, Hetmańska, Husarska, Kasztelańska, Jana Pawła II, Palisadowa, Poselska, Senatorska, Henryka Wieniawskiego - od nr 7 do końca zabudowy, Topolowa - od nr 1 do nr 15, Równoległa., Książ , Ulice: Jeździecka, Piastów Śląskich. , Lubiechów , Ulice: Lisia, Łowiecka, Wilcza."
"Rada Powiatu Wałbrzyskiego";"022100";"2";"4";"5";"36";"20823";"Piaskowa Góra, Plac: Ludwika Zamenhofa. , Ulice: Władysława Broniewskiego, Józefa Chełmońskiego, Długa, Jana Długosza, Dr Judyma, Dr Mieczysława Orłowicza, Ksawerego Dunikowskiego, Teodora Duracza, Konstantego Ildefonsa Gałczyńskiego, Główna, Gen. Stefana Grota - Roweckiego, Ludwika Hirszfelda, Zygmunta Krasińskiego, Leona Kruczkowskiego, Janusza Kusocińskiego, Kornela Makuszyńskiego, Jacka Malczewskiego, Piotra Michałowskiego, Mieszka I, Zofii Nałkowskiej, Cypriana Kamila Norwida, Obrońców Westerplatte, Odlewnicza, Luisa Pasteura, Piętnastolecia, Porcelanowa, Proletariacka, Prostopadła, Przelotowa, Tomasza Rabiegi, Alfreda Sokołowskiego, Szlifierska, Środkowa, Leonida Teligi, Topolowa - od nr 16 do końca, Tysiąclecia, Wrocławska - od nr 15 do nr 81 i od nr 16 do nr 58 , Leona Wyczółkowskiego, Prymasa Stanisława Wyszyńskiego, Tadeusza Boya Żeleńskiego. , Szczawienko, Aleja: Gen. Charlesa de Gaulle`a. , Plac: Joachima Lelewela , Ulice: Azaliowa, Marii Dąbrowskiej, Szymona Fabiana, Jurija Gagarina, Jaworowa, Mariana Jachimowicza, Kamienna, Klonowa, Kwiatowa, Książańska, Joachima Lelewela, Lubiechowska, Łączna, Makowa, Nowa, Ogrodowa, Pogodna, Robotnicza, Rzeczna, Stacyjna, Traktorzystów, Uczniowska, Wesoła, Henryka Wieniawskiego - od nr 1 do nr 6 (numeracja kolejna), Wincentego Witosa, Wrocławska - od nr 60 (numery parzyste do końca zabudowy) i od nr 83 (numery nieparzyste do końca zabudowy), Zakole, Zdrojowa., "
